Start frame,Key prediction,Idle Prob,Active Prob,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,comma,period,space,backspace
0,b,1.0,1.5013515154733955e-35,0.0,0.9998171925544739,5.195165406743164e-37,5.345112862320582e-41,3.5032461608120427e-44,0.0,2.689091753039324e-42,1.0678601646714967e-34,1.401298464324817e-45,1.1423088596016281e-33,8.503031997894589e-38,1.1630777253895982e-43,1.6517127287132893e-29,6.981800996588924e-21,5.375185874383071e-23,0.0,0.0,7.641990367713316e-36,0.0,5.3852180243695585e-40,1.5917629515958462e-40,2.802596928649634e-45,1.8188854066936126e-42,1.9391168149326819e-41,9.17999804299523e-28,1.0619039762653464e-41,7.317912539907087e-32,1.7308237329789258e-19,1.5694542800437951e-43,3.853570776893247e-43
1,6,1.0,4.538780560869741e-35,0.0,0.2343580573797226,2.6003705025884482e-37,6.527878831133944e-40,1.7772668423031655e-41,5.324934164434305e-44,1.0063705181241539e-40,4.3096793797156403e-32,0.0,8.520126318133946e-33,3.752526619850976e-37,2.319429218150437e-41,1.933207070682103e-28,3.751813377553504e-21,6.59974412388851e-23,1.401298464324817e-45,0.0,8.982125674132097e-36,0.0,1.0067708410694422e-37,1.902266869216332e-39,9.80908925027372e-45,1.3696851709696492e-40,3.148236163185522e-38,1.9710899200952055e-26,1.3933811280013819e-40,1.0875232188742276e-32,4.852916142423174e-19,3.923635700109488e-44,9.040336912745125e-40
2,b,1.0,6.217363006915825e-32,0.0,0.9253672957420349,1.9003643197892935e-34,5.125167925219414e-36,8.905829075751514e-38,3.14064196628796e-39,2.105876713173438e-37,1.213475043495096e-31,1.975830834697992e-43,1.1964834964680842e-28,1.6918906721774493e-33,3.018995508922995e-35,1.3621978620836896e-25,2.7667332918459946e-19,5.3465300286843746e-24,2.6232307252160576e-41,0.0,2.2118737665883056e-34,0.0,6.683721288821367e-34,1.4627577113499033e-33,7.108530391641133e-38,2.247055887769247e-35,8.963300832349336e-36,2.6516341524981877e-25,3.431733696282154e-39,1.678081658732178e-28,2.226308973083191e-17,8.665349443691804e-41,6.097794292944074e-35
3,b,1.0,1.5951423860493906e-26,2.0286597868030377e-41,0.9979203343391418,2.771951848504553e-29,1.3142801492970366e-31,3.693543069826528e-34,5.150258835636025e-37,1.2882588810481964e-33,1.76583980955913e-32,1.6459260799687755e-38,8.064563817488659e-30,9.875248107642181e-32,7.297234418781772e-32,8.012191875404297e-22,3.6138913501679435e-19,3.0817689427170624e-24,7.795269214207882e-40,2.227054726551128e-36,3.3409568949664124e-31,1.1414760257283805e-36,1.2360711482229865e-30,1.6387600975209006e-29,2.0796906666175375e-33,1.0875133946801906e-30,9.070000058854322e-30,8.46543650576314e-29,9.709322378046212e-32,3.347633664383523e-21,9.631489882242481e-16,4.256657396644065e-36,4.413229948964463e-26
4,b,1.0,3.774616231308944e-26,7.589432482783209e-42,0.999206006526947,1.1042796304732006e-29,6.345160989495698e-32,1.680721478422596e-34,2.7557413195344352e-37,2.14227508788127e-34,9.752917202351189e-33,6.950108275315048e-39,5.317424867978551e-30,8.812947397585151e-32,2.853950702140372e-32,1.0750145061696418e-21,1.9305252953766577e-19,3.779616401504784e-24,3.773710777411376e-40,1.4897055548703789e-36,2.38863555392175e-31,6.429865402410315e-37,1.0385105146576879e-30,1.1426149650896748e-29,5.066407284337945e-34,7.165616549759467e-31,4.535171181404641e-30,1.7355137021755006e-29,4.1180217849065836e-32,2.418935210891651e-21,3.531858457089679e-16,9.35183188469152e-37,2.709433374726149e-26
5,b,1.0,9.104219055252409e-27,1.4273626157612587e-41,0.9998230338096619,6.63224445163318e-30,7.366352898862947e-32,2.324919359350206e-34,1.9774029794710874e-37,1.2785855497725127e-34,1.6110776028761263e-32,4.18219908885131e-39,9.278834059402199e-30,8.319007610105503e-32,4.93852330699947e-32,1.1902177837712989e-21,1.707963175034345e-19,6.838542101774135e-24,4.904488573198287e-40,1.1729816993614883e-36,2.5152896629488376e-31,1.5298096855636854e-36,7.505429867288395e-31,8.209434374391343e-30,4.163537624120193e-34,6.251150123492075e-31,4.484349952680738e-30,6.788125911139791e-30,3.392278037927833e-32,1.2037150045330132e-21,1.7291866598286221e-16,6.82952917690101e-37,2.1290357429831938e-26
6,b,1.0,9.012476226793556e-27,9.688437452495353e-41,0.9997847676277161,9.218643482425406e-30,3.3098187549097405e-31,1.2309606027788141e-33,1.0830774391158664e-36,7.963034749695302e-34,1.891872816758602e-31,1.2737148634329747e-38,4.7568260825459756e-29,3.5385852370063183e-31,4.443597632407787e-31,2.0780960049446728e-21,3.237486431340868e-19,5.0116487925428303e-23,6.04895985757858e-39,3.163608721230021e-36,1.9741159968952392e-30,1.7215810708661723e-35,1.8698972319886236e-30,3.139276040854024e-29,1.6728089091147495e-33,2.060224249477154e-30,2.9757010930726937e-29,3.0736520844849056e-29,2.4898766505784106e-31,2.121954348868456e-21,2.9717505091794846e-16,5.903098879793213e-36,6.854883873115758e-26
7,b,1.0,2.1796346218913108e-27,6.339280873417396e-39,0.9996135830879211,4.1437439005695254e-29,5.284603184912631e-30,1.818313877379837e-32,2.0402295795477662e-35,2.0257228026163247e-32,5.0337244785827354e-30,3.3044736552057246e-37,6.712531746467789e-28,4.20144024780506e-30,1.384395006601833e-29,7.332697636341168e-21,2.001090522469908e-18,7.1375745953743055e-22,2.218027898155579e-37,1.9522891998635386e-35,3.008631786782731e-29,4.987801150578993e-34,1.0218720221867705e-29,1.809060302390065e-28,1.6461722805935134e-32,9.794387449921433e-30,1.6972326246166785e-28,5.9124330400212775e-28,5.061644820403466e-30,1.46194608992915e-20,1.4550061976182434e-15,4.003471109381699e-34,3.435094565265863e-25
8,b,1.0,3.206493090361953e-27,1.409743922013487e-36,0.9979846477508545,7.0363768666165025e-28,2.173009663623862e-28,7.964157603939726e-31,1.288469643511879e-33,9.663210555849896e-31,1.2749636972544057e-28,1.4195173353258978e-35,3.0289211168942855e-26,6.437730191611653e-29,8.752003446278916e-28,8.71146877697355e-20,1.8176167340858486e-17,2.1660419042168603e-20,2.776990896433382e-35,4.5219531985256014e-34,1.5949415500747899e-27,2.841451376834491e-32,1.5632031875562604e-28,2.4404059215473314e-27,4.701179477723812e-31,1.812275522061598e-28,4.293286113515937e-27,2.2168938937070196e-26,3.560900744649899e-28,1.2480507544548617e-19,1.6666120320287837e-14,3.8699310573032504e-32,5.4894455923005496e-24
9,b,1.0,1.0212357545166026e-26,1.0766593827358746e-34,0.9936926364898682,6.385230448737375e-27,3.320572083943831e-27,1.315310244400617e-29,5.244405744993042e-32,2.4996599609218863e-29,1.1838328330353822e-27,3.8603753351557214e-34,4.879435527334085e-25,4.821550689816376e-28,2.1636169706926333e-26,6.330613302178982e-19,8.137612283883554e-17,1.535890996059533e-19,1.4792913149007073e-33,1.3001578777156927e-32,4.164757560896102e-26,5.274483118947532e-31,1.7442536986522824e-27,3.0314661177599966e-26,1.2384981396873778e-29,1.7361484224813288e-27,3.953973310723465e-26,3.749322762237713e-25,1.0869145878520739e-26,5.51603840517338e-19,2.0014439866718192e-13,1.6137963214755386e-30,7.53324804033595e-23
