Start frame,Key prediction,Idle Prob,Active Prob,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,comma,period,space,backspace
0,6,1.0,2.3001884854162727e-18,6.941519412696007e-25,0.42450013756752014,2.0343357053818022e-16,2.0067765167641577e-20,7.675626862992213e-24,9.256543319024489e-20,1.2014414533829714e-19,1.0097025383568281e-19,3.9860920659764265e-23,2.79214915028948e-17,1.7626165490693722e-20,9.123269452145411e-18,3.331167806874813e-14,6.206172728506765e-13,5.188006708262138e-12,6.76940538540748e-23,2.6913119329456898e-20,1.350517510496798e-20,1.961984950389498e-23,5.339994660659062e-20,4.1634988667910914e-16,1.594037826855597e-21,1.79543610309515e-19,7.11217490394971e-19,7.216168153957453e-17,6.992245605850827e-20,1.4629544371579225e-15,1.2051968667492474e-07,2.340293326462257e-22,1.4140879629363431e-14
1,b,1.0,3.04525430987449e-19,2.5117316431095043e-25,0.508905827999115,1.3956564518887067e-16,1.891329083556891e-20,4.897833439973263e-24,1.4184380052959946e-20,3.659844787486959e-20,2.3174285578937088e-20,4.1809918277526747e-23,2.029513440933965e-17,9.825045328545291e-21,7.651498731285816e-19,1.3535464524379315e-14,4.534370925610154e-13,8.859970049290844e-13,7.392454985871363e-24,2.1637261216191387e-20,4.684226065866195e-21,3.2600603819821948e-24,3.2173083296499175e-20,1.9215274604197804e-16,7.338291606792271e-22,8.38882116293356e-20,1.115462361809649e-19,5.2221745102710055e-17,1.7617562489205743e-20,2.0272249167291615e-15,7.13775634153535e-08,5.759558665996371e-23,2.5761884521523313e-15
2,b,1.0,1.819770367311525e-20,1.1565868947051304e-27,0.8783241510391235,1.5160500092422887e-17,1.3732283640985844e-21,2.019594850930587e-25,1.4541013743598838e-22,6.724697671791601e-22,7.698911859658239e-22,6.909762042019299e-24,2.1693221018606365e-18,9.551817636358153e-22,1.2827374102195365e-20,2.6682749095625034e-15,1.2032146383834236e-13,1.0053426597071355e-13,2.823475421267974e-25,8.94463556279512e-22,1.0698789080806826e-22,6.688203110520798e-26,2.0236014431249073e-21,3.143537459735476e-17,9.074610936111975e-23,1.233657569458369e-20,7.84836800787912e-21,7.190686028007145e-18,2.0775636437405062e-22,1.9613542878551876e-16,7.4236621294687666e-09,1.944213176372317e-24,2.8486742396632706e-16
3,b,1.0,1.445726079781008e-20,5.563250641311776e-30,0.9894322156906128,1.0744840410589252e-18,6.327863528448451e-23,1.2091395717639299e-26,3.9588168057479574e-24,2.226149855087772e-23,9.314237849036806e-23,4.897648353483375e-25,5.39864234770044e-19,5.515114652839898e-23,2.7229734118995703e-22,6.769616486980825e-16,4.7017372498603036e-14,1.444029899995425e-14,1.0267316652431038e-26,1.9073763697699355e-23,4.427529162207242e-24,4.292972186935002e-27,3.1669084835184225e-22,4.818553715609226e-18,1.3005986031980462e-23,1.0215070680886847e-21,6.941694752809411e-22,5.736245774956301e-19,3.5920524939444576e-24,1.4518847819459378e-17,5.741350728172279e-10,3.46446909529669e-26,2.818401546826198e-17
4,b,1.0,2.0381861155864447e-20,4.938732544993916e-32,0.9988285899162292,1.0433567693194602e-19,2.6257949149400603e-24,9.184015532859222e-28,1.6794984257623426e-25,1.016451319289413e-24,7.956795033413801e-24,1.4932861142665717e-26,3.0595249202751345e-20,5.853381048897927e-24,2.584227664476476e-24,2.4128215252527496e-16,1.445817308920721e-14,1.337355650585226e-15,6.117452615943674e-28,2.6808838822686184e-25,1.486103997947721e-25,6.750379640252401e-29,2.6280210015285035e-23,5.173570638927824e-19,6.264277395183111e-25,8.721050420367884e-23,4.050609212882108e-23,2.1801390328710673e-20,7.37793809632255e-26,7.326499468613731e-19,2.766906495588195e-11,2.0363808229916286e-28,2.0969253934936172e-18
5,b,1.0,4.31011893199617e-20,4.120032394525268e-33,0.9995380640029907,7.887033854754573e-21,2.5104302691349225e-25,8.535303225614433e-29,3.5872275618031413e-26,1.3500768910154523e-25,5.552365433923817e-25,1.1991386797859136e-27,2.7793393789784607e-21,9.265709729388597e-25,2.706347326213021e-25,1.0470708950558361e-16,3.4986458717113644e-15,3.629503356457971e-16,7.786200134829757e-29,2.2649056324022423e-26,3.2719944299937496e-26,1.4108070293032274e-29,3.763145380234222e-24,7.761414361834891e-20,8.814624519160282e-26,9.428624889104388e-24,1.1661154893421406e-23,1.6717110153369283e-21,2.2227937104614577e-26,1.7623091997730204e-19,5.272151205187869e-12,7.540165443236549e-30,2.4399015656231636e-19
6,b,1.0,6.6500446215086904e-21,2.638481412140296e-32,0.9996387958526611,6.410851695677701e-21,4.1755926270590705e-25,2.316133943734784e-28,1.0354535240338931e-25,2.2502272112571335e-25,1.9811584907922115e-24,1.766686930644505e-27,3.543570254446496e-21,1.4156487597425563e-24,8.206158600111981e-25,3.4534605285631694e-16,7.441565606455293e-15,1.2675918994669937e-15,2.3007498560802618e-28,2.0798174476964114e-26,1.1491589488363183e-25,8.865512340523131e-29,6.3990657193232465e-24,5.816500776690757e-20,8.057908463231862e-26,5.486936620191494e-24,2.5494258429082478e-23,2.1486612158820517e-21,8.444518099524201e-26,5.496189172399404e-19,9.399214045968662e-12,8.696387705236427e-30,3.0337322009295094e-19
7,b,1.0,4.2951312917137615e-21,2.1629942411062682e-31,0.999586284160614,7.784646827937694e-21,1.1373678202340765e-24,5.739164345162049e-28,1.30229861817032e-24,1.7148587707122284e-24,4.2687068495260094e-23,4.7976139806130675e-27,2.1113694662536533e-20,5.669933023110591e-24,5.854246823741407e-24,7.889752444066817e-16,2.8009358545087563e-14,1.543472753849206e-14,4.721973082047259e-27,2.5106937363513147e-26,2.5752510190207396e-24,6.539970830863123e-28,2.914527393695723e-23,5.987995609447401e-19,2.009259170698478e-25,1.9875503546059005e-23,8.111281766559939e-23,3.837396682590765e-21,3.947287159883893e-25,1.3443445814715672e-18,2.0209113896219044e-11,8.484422563896152e-29,9.732424073588396e-19
8,b,1.0,8.377504298178068e-21,1.4646808569889839e-29,0.9956941604614258,1.5611939340096472e-19,3.431314905871439e-23,5.855719121687437e-27,9.68102093572985e-23,8.445289891451585e-23,1.5852635731314262e-21,4.4451560126153726e-26,1.5943863655459274e-19,7.781708933221808e-23,6.227311404718891e-22,3.578117467438078e-15,1.1518279277415722e-13,3.2275665972324175e-13,5.140957708556823e-25,3.942040002269009e-25,1.1820240054556258e-22,1.0661580704694349e-26,2.171530356633281e-22,4.9068821293691694e-18,1.3343383024434846e-24,2.5152457620624697e-22,7.799335746159046e-22,4.186680966383384e-20,1.586411271085214e-23,1.2550733679289509e-17,2.772608809209487e-10,4.472112175526192e-27,1.0632831883843446e-17
9,b,1.0,5.7752130742350665e-21,3.9997614381124464e-28,0.9713980555534363,1.5145423691783342e-18,9.560286342165626e-22,5.495237729541425e-26,1.0204510799482942e-21,1.6709075636604043e-21,5.624840443822806e-20,7.171958502100775e-25,4.079931059436125e-18,2.780993538255175e-21,6.333956533570374e-20,2.7901419442553053e-14,8.074102367597313e-13,5.8746926594188675e-12,3.2594041285951414e-23,1.5268065582515702e-24,1.604256314503272e-21,4.371421430323398e-25,1.5535527278931857e-21,2.01637235341458e-17,1.8454156055137132e-23,3.41401914945713e-21,1.0246957524148486e-20,1.640392936294602e-18,4.680063606589917e-22,1.5527568437560438e-16,1.4779867330005914e-09,3.857604028759645e-25,1.2650867201161503e-16
