Key,Frame
o,148
n,153
space,163
a,169
space,176
c,180
o,186
o,191
l,197
space,203
s,208
p,216
r,223
n,231
g,237
space,243
e,250
v,255
e,261
n,265
i,271
n,276
g,281
comma,285
space,294
5,303
space,309
s,315
backspace,334
f,345
r,351
i,356
n,363
d,367
backspace,388
backspace,404
e,411
d,418
s,424
backspace,439
backspace,445
n,461
d,465
s,472
space,478
e,488
x,496
p,501
l,540
o,544
r,551
e,556
d,563
space,568
a,574
space,582
m,591
a,598
g,604
i,609
c,613
a,619
l,624
space,631
g,639
a,648
r,651
d,656
e,662
n,669
space,675
w,679
h,684
e,688
r,696
space,710
f,716
l,722
o,728
w,732
e,749
r,755
w,761
space,767
b,777
backspace,788
backspace,794
backspace,797
backspace,802
s,810
space,817
backspace,826
backspace,830
r,841
s,846
space,851
b,857
l,865
o,878
m,888
e,896
d,902
space,909
i,914
n,919
space,927
p,938
a,945
t,951
t,956
e,964
r,969
n,983
s,988
space,993
f,1000
r,1006
o,1010
m,1017
space,1024
a,1029
space,1038
t,1042
o,1048
space,1054
z,1061
period,1071
space,1078
q,1081
backspace,1101
a,1111
space,1120
q,1135
u,1140
i,1146
c,1151
k,1155
space,1163
b,1169
r,1176
o,1182
w,1188
n,1192
space,1198
f,1202
o,1206
x,1212
space,1219
d,1226
a,1234
s,1238
e,1255
d,1262
space,1266
b,1273
e,1300
t,1304
w,1312
e,1318
e,1323
n,1329
space,1334
7,1341
space,1347
r,1353
o,1357
w,1362
s,1373
space,1380
o,1385
f,1389
space,1395
r,1399
o,1404
s,1410
e,1417
s,1422
comma,1432
space,1437
w,1440
h,1446
i,1450
l,1457
e,1464
space,1471
6,1483
space,1488
f,1496
r,1501
o,1505
g,1510
s,1518
space,1527
s,1535
a,1543
n,1547
g,1552
space,1559
n,1562
e,1568
a,1576
r,1581
space,1588
a,1593
space,1598
o,1606
o,1614
backspace,1632
backspace,1638
p,1651
o,1659
n,1666
d,1672
space,1676
c,1686
h,1690
i,1698
l,1705
l,1709
e,1715
d,1722
space,1727
t,1732
space,1743
0,1748
space,1757
d,1762
e,1770
g,1781
r,1788
e,1791
e,1797
s,1804
period,1814
space,1820
o,1826
v,1831
e,1838
r,1843
h,1852
e,1855
a,1864
d,1870
comma,1881
space,1888
9,1897
space,1902
s,1907
w,1915
q,1925
k,1930
l,1936
o,1941
backspace,1952
backspace,1958
backspace,1961
backspace,1965
a,1975
l,1984
l,1987
o,1992
w,1995
s,2002
space,2009
d,2015
a,2020
r,2025
t,2031
e,2037
d,2043
space,2049
g,2056
r,2063
a,2067
c,2072
e,2080
f,2088
u,2096
l,2103
l,2108
y,2116
comma,2125
space,2132
q,2136
n,2141
d,2146
space,2150
backspace,2160
backspace,2166
backspace,2170
backspace,2175
a,2185
n,2191
d,2195
space,2204
1,2211
2,2217
space,2225
g,2234
l,2239
o,2244
w,2247
i,2253
n,2260
g,2264
space,2270
b,2277
u,2284
t,2290
t,2293
e,2301
r,2305
f,2312
l,2322
i,2327
e,2331
w,2336
space,2345
d,2352
backspace,2363
backspace,2368
backspace,2374
w,2388
space,2407
backspace,2429
backspace,2434
backspace,2438
s,2452
backspace,2463
e,2471
s,2479
space,2485
d,2490
a,2496
n,2509
c,2515
e,2522
d,2527
i,2536
n,2541
backspace,2553
backspace,2558
space,2568
i,2575
n,2580
space,2584
t,2589
h,2592
e,2598
space,2604
a,2611
i,2617
r,2621
comma,2634
space,2640
t,2645
backspace,2658
backspace,2663
backspace,2666
period,2683
space,2691
t,2696
h,2699
e,2705
space,2710
g,2715
r,2721
o,2725
u,2731
p,2737
space,2747
c,2752
o,2757
u,2762
n,2768
t,2772
e,2778
d,2783
space,2790
8,2802
9,2808
space,2814
s,2819
h,2825
i,2830
n,2836
i,2840
n,2844
g,2850
space,2858
c,2862
r,2871
u,2877
s,2882
t,2887
backspace,2897
backspace,2902
backspace,2906
y,2932
s,2938
t,2947
a,2955
l,2961
s,2970
space,2976
e,2981
m,2986
b,2993
e,3016
d,3021
d,3026
e,3032
d,3037
space,3045
i,3056
n,3062
space,3067
a,3085
space,3093
n,3108
e,3112
a,3119
r,3122
b,3129
y,3135
space,3144
f,3150
r,3155
o,3162
backspace,3174
backspace,3179
o,3188
u,3194
n,3201
t,3207
a,3213
i,3218
n,3223
space,3230
q,3234
n,3239
d,3243
space,3249
backspace,3261
backspace,3265
backspace,3269
backspace,3289
a,3300
n,3304
d,3310
space,3316
m,3326
a,3331
r,3337
v,3345
e,3351
l,3355
d,3360
d,3366
space,3373
backspace,3383
backspace,3388
backspace,3393
e,3404
d,3409
space,3414
w,3418
t,3424
space,3430
backspace,3444
backspace,3449
backspace,3453
a,3473
t,3480
space,3487
3,3502
4,3510
5,3519
space,3528
t,3537
w,3542
i,3550
n,3567
k,3573
backspace,3607
l,3616
i,3622
n,3628
g,3635
space,3641
l,3648
i,3654
g,3660
h,3664
t,3667
s,3675
space,3682
s,3686
t,3691
r,3696
u,3702
n,3708
g,3714
space,3721
t,3728
r,3737
backspace,3755
h,3766
r,3770
o,3775
u,3778
h,3788
space,3806
backspace,3812
backspace,3817
g,3834
h,3838
space,3845
t,3849
h,3852
e,3860
space,3866
t,3875
r,3882
e,3890
e,3893
s,3902
period,3915
space,3921
q,3928
s,3933
space,3940
t,3944
backspace,3952
backspace,3957
backspace,3962
a,3979
s,3986
backspace,3996
backspace,4000
backspace,4005
a,4015
s,4020
space,4029
t,4033
h,4037
e,4041
space,4045
c,4049
l,4055
o,4061
k,4071
space,4077
s,4082
t,4089
u,4096
c,4101
k,4106
space,4114
m,4121
i,4127
d,4132
n,4139
i,4144
g,4147
t,4156
comma,4172
space,4177
6,4192
7,4198
8,4203
space,4211
s,4217
t,4223
a,4230
s,4238
space,4248
s,4255
p,4262
a,4275
r,4282
k,4288
e,4292
d,4298
space,4307
backspace,4317
backspace,4321
backspace,4326
l,4342
e,4345
d,4350
space,4358
a,4362
b,4368
o,4373
v,4378
e,4384
space,4389
comma,4400
backspace,4412
backspace,4417
comma,4427
space,4433
f,4440
a,4446
s,4450
t,4456
backspace,4467
backspace,4472
backspace,4476
backspace,4482
backspace,4486
space,4500
c,4508
a,4514
s,4532
t,4537
i,4557
n,4564
g,4567
space,4572
a,4579
space,4585
c,4591
e,4598
e,4605
s,4629
t,4633
i,4640
a,4644
l,4648
space,4654
g,4658
l,4662
o,4668
w,4673
space,4680
o,4685
v,4688
e,4713
r,4721
space,4726
t,4732
h,4735
e,4741
space,4745
e,4753
h,4758
backspace,4772
n,4785
c,4789
h,4794
a,4813
n,4819
t,4826
e,4832
d,4838
space,4853
s,4860
c,4867
e,4875
n,4879
