Key,Frame
t,118
h,124
e,129
space,135
o,142
l,150
backspace,166
backspace,171
p,189
l,196
a,204
y,211
f,220
u,224
l,232
space,242
f,247
o,251
x,255
space,263
z,275
i,282
g,310
z,320
a,331
g,340
g,344
e,350
d,357
space,368
c,374
backspace,396
a,404
c,410
r,417
o,423
s,427
s,432
space,438
3,451
1,457
space,465
d,476
u,484
s,487
t,494
y,500
space,508
t,513
r,518
a,524
i,529
l,536
s,543
comma,552
space,557
j,569
u,572
m,579
i,601
n,608
g,613
space,618
o,624
v,627
e,636
r,641
space,649
2,657
5,667
space,674
backspace,696
backspace,701
4,720
space,734
s,741
l,748
o,753
w,756
space,791
m,799
o,804
v,810
i,813
n,820
space,842
d,848
o,852
g,855
s,861
space,867
a,875
n,881
d,884
space,892
v,900
e,908
x,920
i,926
n,931
g,936
space,940
4,953
2,966
space,973
s,984
p,995
backspace,1016
q,1025
u,1061
i,1066
r,1076
r,1082
l,1092
e,1098
s,1105
space,1110
backspace,1118
backspace,1124
backspace,1128
backspace,1134
e,1151
l,1157
s,1163
space,1169
i,1177
t,1184
h,1188
space,1193
i,1197
t,1209
s,1216
space,1223
q,1228
u,1235
i,1240
c,1247
k,1252
space,1258
m,1265
o,1269
v,1276
e,1282
m,1286
n,1294
t,1300
w,1308
backspace,1319
backspace,1325
backspace,1330
e,1351
n,1355
t,1360
s,1367
comma,1375
space,1381
w,1385
h,1390
i,1395
l,1401
e,1406
space,1413
1,1422
7,1427
space,1434
b,1444
r,1452
i,1456
d,1461
g,1468
backspace,1480
backspace,1484
backspace,1489
backspace,1494
i,1508
r,1512
d,1520
s,1529
space,1538
f,1552
l,1560
w,1564
space,1574
backspace,1587
backspace,1592
e,1604
w,1610
space,1617
i,1620
n,1625
space,1632
i,1638
l,1645
d,1649
space,1654
backspace,1666
backspace,1671
backspace,1675
d,1691
e,1698
space,1704
c,1714
i,1718
r,1723
c,1731
l,1737
w,1746
space,1753
q,1761
backspace,1774
backspace,1779
backspace,1784
s,1798
space,1806
q,1812
v,1816
backspace,1829
b,1843
backspace,1855
backspace,1860
a,1865
o,1870
v,1878
e,1883
period,1898
space,1905
n,1911
e,1915
a,1919
r,1924
b,1944
y,1950
comma,1959
space,1965
8,1973
space,1982
backspace,1992
backspace,1997
9,2004
space,2016
r,2027
a,2031
b,2039
b,2042
b,2048
i,2053
t,2059
backspace,2070
backspace,2075
backspace,2079
backspace,2083
b,2111
i,2115
t,2119
s,2126
space,2133
h,2146
o,2152
p,2160
p,2165
e,2171
d,2176
space,2186
t,2193
h,2200
r,2205
o,2211
u,2216
g,2221
h,2229
space,2240
5,2255
5,2259
space,2270
p,2278
a,2286
t,2289
c,2296
h,2301
e,2305
w,2312
space,2318
o,2323
f,2328
backspace,2338
backspace,2343
backspace,2347
backspace,2351
s,2364
space,2372
o,2378
f,2385
space,2391
c,2410
o,2415
l,2421
o,2426
r,2430
f,2447
u,2452
l,2457
space,2478
w,2485
i,2489
l,2503
d,2509
f,2527
l,2532
o,2538
w,2541
e,2546
r,2549
s,2558
comma,2569
space,2576
n,2583
i,2588
b,2597
b,2601
i,2605
backspace,2622
l,2642
i,2650
n,2655
g,2660
space,2668
o,2676
n,2681
space,2685
1,2694
3,2704
space,2710
d,2722
i,2728
f,2733
f,2737
e,2743
r,2747
e,2753
n,2763
t,2767
space,2774
p,2780
l,2795
a,2804
n,2811
t,2815
s,2823
comma,2831
space,2837
t,2843
h,2847
backspace,2860
backspace,2864
backspace,2870
backspace,2875
period,2896
space,2903
t,2908
h,2911
e,2918
space,2922
s,2929
u,2934
n,2940
comma,2947
space,2953
n,2960
o,2964
w,2970
space,2979
7,2990
8,2996
space,3003
s,3011
e,3019
t,3023
space,3034
backspace,3046
comma,3058
space,3063
c,3069
a,3076
s,3089
t,3097
space,3104
a,3110
space,3116
w,3123
a,3138
r,3145
m,3153
space,3162
g,3175
l,3180
o,3186
w,3192
space,3201
o,3206
v,3213
e,3222
r,3227
space,3233
t,3240
h,3244
e,3252
space,3259
6,3279
3,3288
space,3294
r,3306
backspace,3326
t,3337
r,3343
e,3350
e,3355
s,3366
space,3374
l,3380
i,3386
n,3393
i,3402
n,3407
g,3414
space,3421
t,3425
h,3429
e,3435
space,3439
h,3453
o,3459
r,3464
i,3469
z,3481
o,3489
n,3493
comma,3508
space,3515
t,3521
h,3524
e,3530
i,3536
r,3541
space,3557
s,3568
h,3576
a,3583
d,3602
o,3610
w,3613
s,3622
space,3632
s,3639
t,3646
r,3650
e,3657
t,3673
c,3680
h,3686
i,3691
n,3697
g,3702
space,3710
a,3717
c,3726
r,3734
s,3739
backspace,3760
o,3770
s,3775
s,3781
space,3789
t,3795
h,3800
e,3806
space,3812
1,3819
2,3825
0,3848
space,3855
a,3878
r,3883
c,3898
backspace,3910
backspace,3915
c,3929
r,3936
e,3947
space,3956
m,3966
e,3971
a,3977
d,3983
o,3988
w,3992
period,4006
space,4015
q,4022
s,4029
space,4036
n,4039
backspace,4052
backspace,4056
backspace,4062
backspace,4067
a,4080
s,4087
space,4094
n,4097
i,4103
g,4107
h,4111
t,4116
space,4123
f,4137
e,4144
l,4150
l,4154
comma,4163
space,4170
2,4183
7,4191
space,4199
f,4208
r,4213
o,4217
g,4223
s,4231
space,4237
s,4245
backspace,4268
c,4275
r,4283
o,4288
a,4304
k,4310
e,4317
d,4324
space,4331
f,4338
r,4343
o,4348
m,4353
space,4358
t,4365
h,4370
e,4375
space,4379
o,4391
o,4398
n,4406
backspace,4416
backspace,4422
backspace,4427
p,4467
o,4476
n,4484
d,4490
comma,4497
space,4503
j,4510
o,4516
u,4520
n,4528
backspace,4542
backspace,4548
i,4561
n,4567
d,4571
e,4577
backspace,4588
backspace,4593
e,4605
d,4610
space,4615
b,4621
y,4627
space,4635
