Key,Frame
i,126
n,132
space,140
t,145
e,153
space,159
h,168
e,172
a,176
r,182
space,205
backspace,224
t,235
space,241
o,260
f,266
space,273
a,285
space,291
m,296
y,303
s,308
t,315
i,320
c,328
a,337
l,342
space,347
v,356
a,362
l,369
l,374
e,378
y,390
comma,400
space,407
5,415
space,421
e,430
x,437
p,454
l,461
o,466
r,473
e,480
r,484
w,490
space,496
u,503
n,509
backspace,522
backspace,527
backspace,533
backspace,538
s,552
space,572
u,578
n,584
c,608
o,612
v,618
e,624
r,628
e,634
d,643
space,651
a,657
space,664
h,671
i,676
d,681
d,685
e,691
n,695
space,703
r,710
e,719
a,724
l,733
m,750
space,759
w,762
h,766
e,771
r,776
e,781
space,793
t,803
h,806
e,811
space,816
a,824
l,829
p,845
h,852
a,856
b,864
e,871
t,876
space,883
f,890
r,896
o,902
m,907
space,915
a,921
space,926
t,930
o,937
space,944
z,967
space,975
a,990
d,1000
o,1013
r,1018
n,1024
e,1027
d,1033
space,1040
a,1047
n,1067
c,1073
i,1080
e,1086
n,1091
t,1096
space,1102
s,1114
t,1120
o,1127
n,1131
e,1136
space,1143
c,1149
a,1154
r,1158
v,1167
i,1170
n,1176
g,1182
s,1191
comma,1200
space,1209
backspace,1224
backspace,1230
period,1247
space,1255
q,1262
backspace,1289
backspace,1293
a,1304
space,1313
backspace,1323
backspace,1327
space,1339
a,1350
space,1357
q,1362
u,1368
i,1372
c,1378
k,1383
space,1388
b,1395
r,1402
o,1407
w,1412
n,1416
space,1422
f,1425
o,1430
x,1434
space,1440
s,1443
p,1452
r,1458
i,1464
n,1468
t,1473
e,1480
e,1488
space,1498
p,1505
backspace,1516
backspace,1522
backspace,1541
d,1550
space,1557
p,1563
a,1571
s,1575
t,1582
space,1586
7,1596
space,1602
g,1610
l,1620
i,1625
t,1630
t,1634
e,1641
r,1645
i,1650
n,1655
g,1660
space,1668
w,1673
a,1683
t,1687
e,1696
f,1709
a,1717
l,1722
l,1725
s,1729
comma,1742
space,1749
w,1752
h,1757
i,1762
l,1770
e,1777
space,1782
6,1791
space,1798
f,1806
r,1811
o,1838
g,1844
s,1852
space,1859
p,1874
e,1886
r,1892
c,1900
h,1905
e,1910
d,1917
space,1922
o,1928
n,1932
space,1939
i,1946
l,1957
y,1970
space,1978
p,1981
a,1987
d,1993
s,2000
space,2006
i,2010
n,2034
space,2040
a,2046
space,2052
o,2056
