Key,Frame
u,194
n,200
d,208
e,215
r,224
space,230
t,235
h,240
e,243
space,247
f,278
i,284
e,293
r,297
y,319
comma,327
space,341
p,346
a,356
l,360
e,369
space,378
m,385
o,391
o,396
n,401
comma,409
space,419
6,432
space,439
f,453
r,462
backspace,479
e,487
a,493
r,496
l,505
e,510
s,516
s,521
space,535
a,544
d,551
v,556
e,563
n,586
t,593
u,598
r,601
e,610
e,616
backspace,638
s,656
space,663
t,670
r,676
e,682
k,699
k,705
e,709
d,716
space,722
a,732
c,738
r,747
o,753
s,759
s,764
space,776
t,780
h,784
e,790
space,795
f,801
o,805
r,808
e,816
s,822
t,827
comma,840
space,848
e,856
a,861
c,870
h,877
space,886
e,892
a,899
g,906
e,915
space,928
t,939
o,945
space,952
e,958
x,968
p,975
l,982
o,988
r,995
e,1002
space,1007
t,1013
h,1017
e,1026
space,1030
f,1037
o,1043
r,1048
g,1064
o,1070
t,1075
t,1080
e,1087
n,1092
space,1100
p,1106
a,1114
t,1118
h,1123
s,1132
space,1138
t,1143
h,1146
a,1151
t,1158
space,1166
t,1171
w,1178
e,1185
backspace,1205
i,1218
s,1228
t,1233
e,1239
d,1245
space,1250
t,1255
h,1263
r,1266
o,1272
g,1279
h,1289
backspace,1304
backspace,1308
backspace,1314
u,1331
g,1339
h,1343
space,1350
t,1357
h,1365
h,1379
backspace,1393
e,1403
space,1409
f,1432
o,1437
g,1443
period,1456
space,1461
t,1467
h,1471
e,1476
space,1482
f,1488
a,1497
s,1502
t,1507
space,1514
f,1523
o,1531
w,1537
o,1542
backspace,1555
backspace,1561
backspace,1565
l,1579
o,1585
w,1589
i,1597
n,1604
g,1609
space,1616
r,1624
i,1628
v,1633
e,1641
r,1645
space,1656
c,1664
u,1669
t,1674
space,1680
t,1687
h,1696
r,1701
o,1706
u,1710
g,1714
h,1721
space,1727
t,1733
h,1738
e,1742
space,1748
l,1754
a,1758
n,1773
d,1779
s,1788
c,1827
a,1834
p,1839
e,1845
comma,1858
space,1866
i,1871
t,1875
s,1883
space,1889
f,1895
r,1900
o,1906
t,1910
h,1914
y,1928
space,1934
w,1942
a,1950
t,1954
e,1962
r,1966
s,1972
space,1979
f,1987
i,1991
z,1999
z,2005
l,2012
i,2017
n,2021
g,2027
space,2035
a,2045
g,2051
a,2057
i,2063
n,2068
s,2072
t,2076
space,2084
t,2088
h,2095
e,2099
space,2104
j,2112
a,2120
g,2135
g,2141
e,2147
d,2154
space,2160
o,2170
c,2174
k,2179
s,2186
period,2200
space,2208
n,2213
e,2217
a,2223
r,2227
b,2236
y,2245
space,2252
backspace,2273
comma,2289
space,2298
4,2306
space,2311
o,2328
l,2334
a,2340
backspace,2356
backspace,2361
backspace,2366
p,2386
l,2394
a,2402
y,2406
f,2414
u,2427
l,2435
space,2442
f,2452
o,2455
x,2461
e,2469
s,2474
space,2481
p,2493
r,2500
a,2505
c,2512
n,2518
backspace,2528
backspace,2534
n,2546
c,2555
e,2560
d,2566
space,2572
t,2580
r,2585
h,2592
backspace,2611
backspace,2615
h,2634
r,2639
o,2643
u,2649
g,2667
h,2672
space,2678
t,2684
h,2688
e,2694
f,2705
e,2713
r,2717
n,2723
s,2729
comma,2742
space,2748
t,2752
h,2755
e,2761
r,2766
i,2772
space,2780
backspace,2791
backspace,2796
backspace,2801
i,2817
r,2823
space,2830
e,2835
y,2844
e,2851
s,2859
space,2868
f,2877
l,2886
i,2892
c,2897
k,2903
e,2909
r,2915
i,2920
n,2925
g,2930
space,2938
i,2949
n,2953
space,2960
t,2968
h,2974
e,2977
space,2984
d,2991
i,2997
m,3003
space,3008
l,3015
i,3022
g,3027
h,3030
t,3034
period,3051
space,3058
a,3063
t,3070
space,3077
t,3083
h,3089
e,3093
space,3099
c,3104
a,3110
m,3119
p,3128
f,3146
r,3155
e,3162
comma,3174
space,3178
t,3194
h,3201
e,3208
space,3226
e,3235
x,3245
backspace,3256
backspace,3260
backspace,3265
y,3283
space,3287
e,3293
x,3303
c,3310
a,3316
backspace,3336
h,3348
a,3353
n,3364
g,3371
e,3377
d,3382
space,3391
f,3397
a,3406
s,3412
c,3427
i,3436
n,3445
a,3453
t,3456
i,3460
n,3468
g,3473
space,3481
t,3487
a,3492
l,3497
e,3502
s,3510
space,3515
