Frame,Key
26,a
33,dot
40,space
46,a
50,p
53,p
59,l
63,e
72,space
83,delete
90,comma
96,space
100,a
106,n
110,t
115,space
128,delete
135,comma
141,space
154,a
159,r
169,t
173,i
178,s
184,t
193,comma
200,space
224,a
232,i
239,r
250,p
256,l
268,a
274,n
281,e
288,comma
296,space
308,a
313,r
319,r
323,o
327,w
349,comma
355,space
361,a
365,d
373,v
385,e
392,n
395,t
398,r
402,u
407,e
415,delete
420,delete
424,delete
429,u
433,r
435,e
461,comma
467,space
472,a
473,r
480,m
485,o
490,r
518,comma
524,space
529,l
538,delete
542,a
546,l
552,i
559,e
563,n
573,comma
582,space
593,a
598,v
604,e
610,n
617,u
623,e
651,comma
657,space
662,a
665,n
672,c
677,h
688,o
692,r
697,comma
712,delete
722,dot
724,space
756,b
761,dot
766,space
773,a
789,delete
792,b
796,a
800,n
805,a
818,n
823,a
842,comma
846,space
854,b
860,o
869,a
877,t
885,comma
893,space
914,b
922,i
925,r
939,delete
943,delete
947,r
950,i
956,g
970,delete
976,d
981,g
983,e
994,comma
1001,space
1016,b
1020,u
1025,t
1031,t
1036,e
1040,r
1049,f
1060,l
1063,y
1076,comma
1085,space
1098,b
1103,a
1109,l
1114,l
1120,o
1125,n
1132,comma
1142,delete
1149,o
1157,delete
1161,delete
1166,o
1171,n
1179,comma
1191,space
1219,b
1226,u
1231,t
1236,t
1240,o
1244,n
1251,comma
1258,space
1282,b
1290,a
1296,k
1300,e
1305,r
1313,y
1332,comma
1339,space
1343,b
1350,r
1351,e
1362,z
1373,delete
1376,e
1380,z
1384,e
1395,comma
1401,space
1426,b
1434,r
1437,e
1457,a
1464,delete
1469,delete
1471,a
1478,c
1484,e
1489,l
1492,e
1497,t
1503,comma
1510,space
1536,b
1543,i
1558,c
1564,y
1572,l
1584,delete
1587,c
1592,l
1597,e
1602,comma
1610,space
1623,delete
1654,delete
1663,dot
1670,space
1677,c
1684,dot
1691,space
1707,c
1712,a
1716,t
1725,comma
1729,space
1734,c
1741,a
1746,r
1748,e
1760,delete
1767,comma
1775,space
1783,c
1790,i
1793,r
1800,c
1812,l
1819,e
1825,comma
1832,space
1850,c
1856,a
1862,s
1870,t
1880,l
1885,e
1891,comma
1899,space
1942,c
1950,l
1957,o
1963,u
1976,d
1986,comma
1992,space
2032,c
2038,a
2042,n
2046,d
2051,l
2066,e
2077,comma
2084,space
2116,c
2119,a
2125,m
2131,e
2136,r
2142,a
2155,comma
2161,space
2174,c
2177,h
2184,a
2189,i
2193,r
2200,comma
2214,space
2235,c
2239,l
2244,o
2247,c
2251,k
2264,comma
2272,space
2291,c
2300,a
2307,c
2319,t
2324,u
2345,s
2353,comma
2361,space
2403,delete
2410,delete
2421,dot
2427,space
2433,d
2438,g
2456,delete
2466,dot
2472,space
2480,g
2485,o
2490,g
2501,delete
2506,delete
2510,delete
2515,delete
2523,space
2529,d
2535,o
2539,g
2544,comma
2551,space
2590,d
2594,o
2600,l
2613,p
2617,h
2620,i
2626,n
2631,comma
2641,space
2676,d
2683,r
2687,a
2693,g
2699,o
2704,n
2712,comma
2721,space
2741,d
2746,o
2751,o
2755,r
2759,comma
2765,space
2790,d
2796,a
2808,delete
2813,i
2816,a
2821,n
2832,delete
2838,m
2842,o
2847,n
2853,d
2861,comma
2870,space
2903,c
2912,delete
2915,d
2920,a
2925,n
2929,c
2936,e
2942,r
2948,comma
2955,space
2990,d
2993,e
2999,s
3006,e
3010,r
3017,t
3023,comma
3029,space
3072,d
3078,e
3083,s
3088,k
3095,comma
3103,space
3126,d
3132,r
3142,u
3151,m
3158,comma
3163,space
3169,d
3174,i
3181,n
3185,o
3194,r
3209,s
3213,delete
3218,delete
3224,s
3227,u
3231,a
3235,r
3242,delete
3247,delete
3251,delete
3254,a
3258,u
3263,r
3275,comma
3283,space
3346,e
3352,l
3359,dot
3369,delete
3373,delete
3380,dot
3383,space
3384,e
3388,l
3390,e
3404,p
3412,h
3417,a
3418,n
3423,t
3430,comma
3436,space
3467,e
3477,a
3490,g
3494,l
3497,e
3504,comma
3510,space
3539,e
3544,n
3549,v
3553,e
3558,l
3569,o
3574,p
3579,e
3597,comma
3606,space
3617,e
3620,n
3625,g
3628,i
3633,n
3638,e
3642,comma
3651,space
3677,e
3682,a
3685,r
3695,c
3704,delete
3706,t
3710,h
3717,comma
3719,space
3745,e
3756,g
3766,g
3776,comma
3782,space
3797,e
3801,a
3806,r
3827,delete
3831,delete
3834,r
3837,a
3846,s
3855,e
3860,r
3867,comma
3874,space
3894,e
3897,l
3899,e
3904,e
3921,delete
3924,v
3930,a
3935,t
3941,o
3945,r
3951,comma
3958,space
3984,e
3991,g
4000,delete
4006,n
4008,e
4015,r
4026,g
4033,y
4043,comma
4047,space
4060,e
4065,m
4074,a
4087,delete
4115,e
4120,r
4126,a
4131,l
4140,d
4146,comma
4155,space
4180,delete
4185,delete
4193,dot
4200,space
4211,f
4213,dot
4219,space
4226,f
4230,i
4235,s
4239,h
4249,comma
4258,space
4271,f
4277,r
4279,o
4284,g
4296,comma
4304,space
4342,f
4348,o
4351,r
4356,e
4362,s
4367,t
4372,comma
4377,space
4414,f
4419,e
4424,t
4429,a
4440,delete
4444,delete
4444,a
4445,t
4450,h
4452,e
4454,r
4460,comma
4467,space
4504,f
4514,i
4518,r
4523,e
4527,comma
4533,space
4556,f
4561,e
4568,n
4572,c
4577,e
4583,comma
4588,space
4623,f
4626,l
4632,u
4636,t
4639,e
4645,comma
4653,space
4678,f
4682,l
4686,o
4689,w
4694,e
4699,r
4706,comma
4713,space
4735,f
4739,r
4742,i
4748,u
4752,t
4758,delete
4762,delete
4766,delete
4772,u
4775,i
4779,t
4788,comma
4794,space
4806,f
4809,l
4816,a
4820,g
4826,comma
4833,space
4839,delete
4843,delete
4850,dot
4856,space
4861,f
4869,dot
4876,space
4930,delete
4936,delete
4941,delete
4945,delete
4953,space
4958,g
4961,dot
4966,space
4976,g
4982,r
4985,a
4989,p
4994,h
5000,e
5006,delete
5011,delete
5013,e
5018,comma
5019,space
5053,f
5066,delete
5072,g
5076,h
5079,o
5080,s
5084,t
5088,comma
5095,space
5136,g
5140,a
5146,r
5150,d
5158,e
5163,n
5170,comma
5176,space
5203,g
5209,u
5211,i
5222,t
5227,a
5230,r
5233,comma
5240,space
5279,g
5287,a
5291,o
5301,delete
5305,delete
5310,o
5311,a
5317,t
5322,comma
5328,space
5356,g
5364,a
5372,l
5380,a
5392,z
5402,delete
5405,x
5408,y
5418,comma
5424,space
5451,g
5456,o
5462,i
5475,delete
5479,l
5481,d
5484,comma
5490,space
5512,g
5516,l
5520,o
5525,v
5530,e
5534,comma
5541,space
5572,g
5577,i
5582,f
5599,t
5607,comma
5614,space
5637,g
5642,r
5653,e
5665,delete
5668,a
5673,s
5677,s
5684,comma
5698,delete
5706,dot
5711,space
5750,h
5759,dot
5765,space
5768,h
5773,o
5775,u
5776,s
5780,e
5786,comma
5793,space
5823,h
5829,r
5832,o
5841,delete
5844,delete
5856,o
5861,r
5891,s
5896,e
5906,comma
5911,space
5953,h
5961,o
5965,n
5975,e
5982,y
5998,comma
6008,space
6031,h
6039,a
6043,m
6048,m
6051,e
6055,r
6061,comma
6069,space
6102,h
6107,i
6114,l
6119,l
6125,comma
6131,space
6156,h
6159,a
6167,comma
6177,delete
6181,t
6187,space
6195,delete
6203,comma
6206,space
6210,h
6214,a
6219,r
6232,delete
6236,delete
6239,e
6243,a
6246,r
6253,t
6257,comma
6263,space
6312,h
6317,e
6322,r
6327,a
6338,delete
6343,o
6350,comma
6357,space
6386,h
6388,o
6393,t
6402,e
6407,l
6415,comma
6420,space
6455,g
6475,delete
6480,h
6484,e
6489,d
6503,g
6506,e
6512,comma
6520,space
6525,delete
6527,delete
6532,dot
6537,space
6568,i
6576,dot
6584,space
6589,c
6592,i
6597,delete
6602,delete
6606,i
6608,c
6616,e
6621,comma
6628,space
6659,i
6667,s
6679,l
6683,a
6686,n
6689,d
6690,comma
6699,space
6722,i
6726,g
6738,delete
6750,g
6755,l
6759,o
6760,o
6776,comma
6783,space
6822,i
6828,n
6837,s
6842,e
6848,c
6854,t
6861,comma
6865,space
6891,i
6902,v
6903,o
6907,r
6913,y
6921,comma
6929,space
6951,i
6956,r
6958,o
6960,n
6969,comma
6977,space
6982,i
6987,n
6992,c
7000,d
7012,delete
7016,h
7024,comma
7030,space
7032,i
7038,n
7042,k
7050,comma
7057,space
7068,i
7074,v
7078,e
7087,delete
7092,delete
7096,n
7097,v
7103,i
7109,t
7114,e
7120,comma
7134,delete
7144,dot
7149,space
7157,j
7166,dot
7174,space
7181,j
7188,e
7190,l
7193,l
7200,y
7208,comma
7216,space
7250,j
7255,e
7272,delete
7274,a
7279,k
7281,c
7294,delete
7299,delete
7302,c
7306,k
7310,e
7319,comma
7322,t
7327,delete
7330,delete
7335,t
7338,comma
7345,space
7375,j
7382,u
7389,n
7394,g
7400,l
7404,e
7409,comma
7415,space
7458,j
7465,a
7469,r
7473,comma
7480,space
7508,j
7519,u
7522,i
7537,c
7543,e
7548,comma
7555,space
7613,j
7616,e
7630,w
7636,e
7641,l
7648,space
7665,delete
7673,comma
7678,space
7686,j
7697,u
7702,m
7707,p
7716,comma
7723,space
7748,j
7752,i
7757,g
7762,n
7771,delete
7774,s
7779,a
7785,w
7792,comma
7799,space
7825,j
7829,e
7831,t
7836,comma
7842,space
7853,j
7859,o
7864,r
7874,delete
7878,u
7882,r
7884,n
7888,a
