Frame,Key
40,d
46,e
51,a
56,r
62,space
70,d
77,r
85,dot
95,space
101,l
106,a
114,y
139,dot
144,space
154,delete
159,delete
172,comma
175,space
182,i
189,space
193,a
199,m
203,space
213,p
221,l
227,e
237,a
249,s
258,e
261,space
304,delete
311,d
316,space
320,t
324,o
328,space
344,i
350,n
354,v
362,i
367,t
371,e
378,space
386,y
393,o
395,u
403,space
410,t
413,o
422,space
428,j
430,o
434,i
441,n
449,space
466,m
473,e
484,delete
489,y
497,space
505,c
511,r
520,a
529,delete
530,delete
535,e
542,r
548,a
559,space
591,c
596,o
607,l
611,l
620,e
631,g
648,delete
651,a
659,g
671,delete
677,u
684,delete
687,g
690,u
693,e
698,s
704,space
765,a
770,n
775,d
780,space
785,m
787,e
791,space
814,a
821,t
827,space
838,o
843,u
856,r
864,space
874,a
885,n
898,u
916,delete
928,n
934,u
939,a
941,l
951,space
963,e
972,x
981,e
990,c
995,u
998,t
1004,i
1009,v
1015,e
1045,c
1049,o
1057,delete
1062,delete
1066,space
1069,c
1073,o
1079,n
1082,f
1089,e
1092,r
1098,e
1103,n
1109,c
1114,e
1121,space
1132,s
1138,h
1145,o
1149,o
1156,t
1160,i
1165,n
1172,g
1181,space
1194,t
1197,h
1204,e
1209,space
1232,r
1251,a
1271,q
1286,delete
1296,p
1303,i
1309,d
1363,s
1371,space
1392,delete
1397,delete
1418,space
1433,s
1439,t
1446,r
1454,a
1465,t
1474,e
1480,g
1486,i
1491,e
1499,s
1509,space
1545,a
1562,n
1581,d
1583,space
1595,r
1602,i
1609,s
1616,h
1634,delete
1641,k
1646,s
1649,space
1656,f
1686,o
1693,r
1706,space
1724,t
1727,h
1734,e
1736,space
1760,e
1765,n
1769,e
1775,r
1785,g
1803,delete
1813,m
1824,delete
1830,g
1841,y
1849,space
1881,f
1891,u
1898,r
1916,delete
1935,t
1938,u
1943,r
1947,e
1958,space
1968,t
1971,o
1976,space
1984,b
1991,e
1996,space
2007,h
2013,e
2018,l
2023,d
2032,space
2049,f
2074,e
2078,b
2088,r
2095,a
2098,u
2109,delete
2115,r
2121,a
2126,y
2134,delete
2139,delete
2141,y
2150,space
2162,i
2166,n
2172,space
2217,h
2223,o
2226,u
2233,s
2240,t
2248,o
2253,n
2262,e
2272,delete
2276,space
2292,t
2298,e
2307,x
2310,a
2316,s
2323,space
2365,t
2369,h
2372,i
2375,s
2383,space
2389,i
2391,s
2399,space
2421,t
2423,h
2430,e
2436,space
2452,p
2456,r
2460,e
2476,m
2480,i
2497,e
2505,r
2521,space
2542,i
2548,n
2555,t
2562,e
2566,r
2574,n
2577,a
2583,t
2584,i
2590,o
2593,n
2598,a
2604,l
2612,space
