Start frame,Key prediction,Idle Prob,Active Prob,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,comma,period,space,backspace
0,2,1.0,1.934314848869659e-20,1.1210387714598537e-44,0.0,0.0,0.0,1.0658198095356065e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3801388575135123e-41,1.2296010068671045e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.251886632169981e-42,0.0,0.0,0.0,4.90998166317844e-40,7.5631988318629455e-31,6.670180690186129e-43,0.0
1,2,1.0,9.516161224416359e-21,2.473852308919032e-41,0.0,0.0,0.0,1.7910785181578492e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1308478607101274e-42,6.138857077700717e-38,0.0,0.0,4.8372822988492685e-42,0.0,0.0,0.0,0.0,0.0,1.9959534806456964e-40,0.0,0.0,0.0,1.313135070792589e-38,3.155351650206039e-30,3.2355981541260026e-42,0.0
2,2,1.0,1.1911804484902524e-17,4.5232644851996417e-38,0.0,0.0,0.0,2.2553455441854003e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3357183968436478e-38,1.0343770805255373e-33,1.3648647042523718e-42,0.0,1.1175133287313667e-37,0.0,0.0,0.0,0.0,0.0,2.1618578301220438e-38,0.0,0.0,4.90454462513686e-44,9.24648275940064e-35,7.971693670010983e-28,3.673110159359033e-39,0.0
3,2,1.0,8.226721102846772e-15,1.341130491772563e-38,1.401298464324817e-45,0.0,0.0,4.930264048591722e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.221808530562677e-34,2.4174844422400824e-30,3.5573362815349806e-41,0.0,4.7852219757674867e-36,0.0,0.0,0.0,0.0,0.0,1.5047313307813148e-37,0.0,0.0,9.355068547832479e-42,2.9595921561048443e-30,1.5033757130370825e-24,1.0475823696483153e-37,0.0
4,2,1.0,2.1544648931646343e-14,1.1396279764980474e-38,0.0,0.0,0.0,1.8168038667241295e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.874319249724908e-35,9.646732005842329e-31,1.9881622611840505e-41,0.0,4.255610615480827e-36,0.0,0.0,0.0,0.0,0.0,6.946586251754814e-38,0.0,0.0,6.727633927223447e-42,1.1259088017599692e-30,8.719413691761731e-25,5.364467036190451e-38,0.0
5,2,1.0,2.5298265273008408e-14,1.5297748324682807e-38,0.0,0.0,0.0,8.703964965331715e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.662581284876546e-35,9.18835127512336e-31,2.0135257633883296e-41,0.0,6.04189531786937e-36,0.0,0.0,0.0,0.0,0.0,6.955392011304631e-38,0.0,0.0,6.637950825506658e-42,7.011119446439932e-31,6.098941517172036e-25,3.5599553083648037e-38,0.0
6,2,1.0,1.7304185157256818e-14,5.071002067117076e-38,2.802596928649634e-45,0.0,0.0,1.3728724301149034e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450975240151707e-34,2.8167487157002657e-30,8.483460903022443e-41,0.0,2.3520485406674233e-35,0.0,0.0,0.0,0.0,0.0,2.231668922134457e-37,0.0,0.0,2.9362808021462217e-41,1.784978767768837e-30,1.1814959104112347e-24,9.351511491810637e-38,0.0
7,2,1.0,1.1488835565136215e-14,3.578870987919216e-37,4.764414778704378e-44,0.0,1.401298464324817e-45,4.032634933207768e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3690340092976357e-33,4.151453337951597e-29,8.041351237527963e-40,0.0,1.6335924201492766e-34,0.0,0.0,0.0,0.0,0.0,1.5714644370856752e-36,0.0,0.0,3.223869285979604e-40,2.620047434333102e-29,7.625785053278539e-24,6.536709814056119e-37,0.0
8,2,1.0,1.2748893635932974e-14,3.206013402848567e-36,1.0019284019922442e-42,0.0,3.363116314379561e-44,1.3404006917172236e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.144729800967404e-32,4.228510156138395e-28,1.1047430716182204e-38,0.0,1.4271682423463162e-33,0.0,0.0,0.0,0.0,0.0,1.654178838939903e-35,0.0,0.0,4.6788122581157036e-39,4.554805540658855e-28,6.098809876008478e-23,6.206922269535652e-36,1.2611686178923354e-44
9,2,1.0,2.5514971876299843e-14,2.0018312931955944e-35,7.719753239965417e-42,0.0,3.363116314379561e-43,3.567801772937814e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9109226431091579e-31,2.0557243337223193e-27,9.619548498950373e-38,0.0,1.139562721127115e-32,0.0,0.0,0.0,0.0,0.0,1.1992812366540198e-34,0.0,0.0,3.5229674748795644e-38,3.670965378003945e-27,2.5733922576242036e-22,3.88299447525662e-35,1.233142648605839e-43
10,2,1.0,7.274309464250922e-14,8.107316234971049e-35,2.503279576669853e-41,0.0,1.5610464892578462e-42,7.18530608013574e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81326756605212e-31,4.685752887955146e-27,3.787951445029107e-37,0.0,5.328672820773264e-32,0.0,0.0,0.0,0.0,0.0,4.849771481498571e-34,0.0,0.0,1.2345526911725812e-37,1.2359261758024453e-26,5.803278347105678e-22,1.2281149421771145e-34,6.908401429121348e-43
11,2,1.0,3.5533267951290415e-13,2.071302550151711e-34,9.865421448539577e-41,0.0,6.345079446462772e-42,2.565570399370232e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38890885187489e-31,7.456456565336866e-27,1.38180620089908e-36,0.0,1.5122871180673424e-31,0.0,0.0,0.0,0.0,0.0,1.7591605404551624e-33,0.0,0.0,3.1189040716263977e-37,2.1914657636140772e-26,7.763303104363447e-22,4.992545831487996e-34,3.5354760254915135e-42
12,2,1.0,5.950816553933203e-13,3.3622354971770356e-34,2.7336810701741396e-40,0.0,1.8906318880670432e-41,7.315436652579679e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3887435081518526e-30,1.1569686717980063e-26,3.574902241618943e-36,0.0,2.5266790277139548e-31,0.0,0.0,0.0,0.0,0.0,4.399409198149324e-33,0.0,0.0,5.9653338404478664e-37,3.999522632428992e-26,1.1592114354976315e-21,1.2681492951124965e-33,1.2273973249021073e-41
13,2,1.0,6.027258770205379e-13,4.208059931835068e-34,4.6665340809712896e-40,0.0,4.1786720206166045e-41,1.3522346547768952e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1436375166905997e-30,1.6011894979259754e-26,6.043602166661244e-36,0.0,3.337564183171069e-31,0.0,0.0,0.0,0.0,0.0,7.051346126781498e-33,0.0,0.0,8.823187666973774e-37,8.182448646048465e-26,2.0368785401396287e-21,2.1079624077807674e-33,2.816189523753585e-41
14,2,1.0,3.081189275076779e-13,3.681131272932035e-34,3.2860168728724095e-40,0.0,4.2473356453685205e-41,1.6983932381494148e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1498612420606894e-30,1.423540641334928e-26,4.866517913811721e-36,0.0,2.919393352611808e-31,0.0,0.0,0.0,0.0,0.0,5.691693688171606e-33,0.0,0.0,7.154289624837844e-37,1.0340703057403947e-25,2.7976138908950954e-21,1.7797333446334833e-33,2.797552254178065e-41
15,2,1.0,1.9404521934586472e-13,2.2227590279479123e-34,8.476874800240116e-41,0.0,1.8918930566849355e-41,1.2502021363300406e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.312072898732262e-31,4.854802544381702e-27,1.623563144534992e-36,0.0,1.5590184257865421e-31,0.0,0.0,0.0,0.0,0.0,2.4134552061312406e-33,0.0,0.0,3.1190935271787744e-37,5.255526936050466e-26,2.1697597741087308e-21,7.1059124827111725e-34,1.3414630198981474e-41
16,2,1.0,1.901335127752271e-13,7.800236128946107e-35,1.482713905102089e-41,0.0,4.3328148516923344e-42,1.037078728684149e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.116795667426861e-31,1.2265827000109457e-27,3.707294274876851e-37,0.0,6.018259537015072e-32,0.0,0.0,0.0,0.0,0.0,6.53978338309562e-34,0.0,0.0,6.028166830445543e-38,1.0692820058764287e-26,7.067701966446387e-22,3.0697683700951234e-34,3.10387609847947e-42
17,2,1.0,1.42406133543313e-13,2.120637009166672e-35,2.267300915277554e-42,0.0,9.41672568026277e-43,1.067307884350008e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2265301018524255e-32,1.9962082113935198e-28,9.606482792069009e-38,0.0,1.5178501744699677e-32,0.0,0.0,0.0,0.0,0.0,1.3873943119191643e-34,0.0,0.0,1.0599424386749845e-38,1.2302605521292447e-27,1.4986929676505136e-22,1.3338166799000008e-34,5.156778348715327e-43
18,2,1.0,9.54094794705998e-14,5.1649022028012404e-36,3.2510124372335756e-43,0.0,1.8637269575520067e-43,8.698552269937986e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.136165343548563e-33,3.3773414449859455e-29,2.448600630332206e-38,0.0,3.101250909792777e-33,0.0,0.0,0.0,0.0,0.0,2.698154427770629e-35,0.0,0.0,1.9984505945091233e-39,1.7197415697298397e-28,3.8041747458895815e-23,4.1747130856476593e-35,6.866362475191604e-44
19,2,1.0,3.939674582116408e-14,1.4023430930936142e-36,4.484155085839415e-44,0.0,2.942726775082116e-44,4.041715655279735e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3616022898643184e-33,1.0892746801838243e-29,5.132740474858299e-39,0.0,7.294640396623095e-34,0.0,0.0,0.0,0.0,0.0,4.954735593646457e-36,0.0,0.0,3.811657939825292e-40,3.049846386666064e-29,1.0337734228690954e-23,8.670261656222137e-36,5.605193857299268e-45
20,2,1.0,1.2345391703816495e-14,5.02741047448886e-37,9.80908925027372e-45,0.0,5.605193857299268e-45,1.1016533692064579e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.707505236700576e-34,7.61807382338532e-30,9.702226229384309e-40,0.0,2.4999137339891815e-34,0.0,0.0,0.0,0.0,0.0,1.1923172864085261e-36,0.0,0.0,9.817356911213236e-41,9.19146530071801e-30,3.53687049033289e-24,1.8423908095549725e-36,0.0
