Start frame,Key prediction,Idle Prob,Active Prob,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,comma,period,space,backspace
0,2,1.0,2.627960626888637e-10,2.46760338361903e-31,4.316462275993473e-31,0.0,4.8898343543777635e-37,5.327754547494436e-26,0.0,0.0,0.0,0.0,0.0,0.0,2.896786886487384e-38,5.417846045100372e-28,2.30306881247433e-25,8.324988525362486e-32,8.963944286183379e-38,2.444808197167884e-30,0.0,1.401298464324817e-45,0.0,0.0,2.1019476964872256e-44,6.067256501950001e-29,5.924689907165327e-42,0.0,1.150897577278789e-28,1.2481651832651142e-25,9.00103304392054e-20,1.857962823406872e-29,1.8439241670896908e-31
1,2,1.0,6.407689934206928e-10,8.760530928987634e-32,1.1717207788572778e-31,0.0,3.020443348432956e-38,3.40506224541811e-27,0.0,0.0,0.0,0.0,0.0,0.0,3.727344613823796e-39,5.228426742468755e-29,1.8351992306327576e-26,5.628501462860102e-32,1.0456306971991423e-38,6.690825917903019e-31,0.0,0.0,0.0,0.0,1.401298464324817e-45,7.951806637775862e-29,1.548434803078923e-42,0.0,2.3212688942636957e-29,3.4398569432025856e-26,3.0248986874692673e-20,2.207487172482632e-30,4.6088036068127476e-32
2,2,1.0,5.276585834934622e-10,4.009609173539709e-32,4.5808294861254666e-32,0.0,8.846167392334421e-39,1.3392835944211174e-27,0.0,0.0,0.0,0.0,0.0,0.0,1.7676987763887556e-39,1.8864441675555442e-29,5.4474212031053654e-27,1.0486663861807132e-31,6.194589800483537e-39,2.611702769207801e-31,0.0,0.0,0.0,0.0,0.0,9.0413587722423e-29,2.0038568039844884e-42,0.0,1.0561747152872685e-29,3.2593513932436274e-26,2.3659342997668476e-20,4.2240378571657194e-31,4.218416055432912e-32
3,2,1.0,4.0953870850124474e-10,1.452461244090364e-32,2.3786070883539385e-32,0.0,3.075024764397486e-39,2.4986858616672016e-28,0.0,0.0,0.0,0.0,0.0,0.0,7.079542010569338e-40,1.0702318973954186e-29,4.09605509458514e-27,1.1813252730001064e-31,5.2306351855760306e-39,1.1605375958012949e-31,0.0,1.401298464324817e-45,0.0,0.0,0.0,5.064512048608173e-29,2.6554605898955283e-42,0.0,4.5511887495475896e-30,4.650922676022496e-26,1.9519638458377288e-20,1.18750602229673e-31,3.530485904605e-32
4,2,1.0,3.683811866661557e-10,4.8533461781865206e-33,7.621999410279778e-33,0.0,8.028543369564034e-40,3.589140173941963e-29,0.0,0.0,0.0,0.0,0.0,0.0,2.2585848388294537e-40,6.389232717736275e-30,3.919725808154789e-27,7.62325307500493e-32,2.9343442076685248e-39,5.614562450848051e-32,0.0,0.0,0.0,0.0,0.0,1.681028692658955e-29,1.6255062186167878e-42,0.0,1.0504805266123372e-30,6.628980610656495e-26,1.7407082181815077e-20,3.632231993634774e-32,1.3462619416492937e-32
5,2,1.0,3.348926413959674e-10,3.4757619405968193e-33,3.335754685942131e-33,0.0,1.758265235126921e-40,9.119047325543512e-30,0.0,0.0,0.0,0.0,0.0,0.0,6.538738894232461e-41,2.1118055058285244e-30,1.2029465321754589e-27,5.761977670901622e-32,8.108193174276257e-40,9.155427088950049e-32,0.0,0.0,0.0,0.0,0.0,1.354004885322341e-29,1.877739942195255e-43,0.0,2.5227502904946365e-31,2.522188918854582e-26,7.770776204599659e-21,1.3934227750042839e-32,5.526354530256697e-33
6,2,1.0,5.169278893824014e-10,9.402725680297722e-33,6.0499564483114074e-33,0.0,2.9354680490369133e-40,5.4700480452237785e-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0583026392120316e-40,1.625862159729667e-30,7.22878063843819e-28,6.116909961671956e-32,7.384955010868932e-40,1.9409709823531824e-31,0.0,0.0,0.0,0.0,0.0,2.2392680634463789e-29,2.4943112664981744e-43,0.0,9.357721203167239e-31,1.6574394404769134e-26,6.3860459708239136e-21,1.347947306674785e-32,7.635735061769136e-33
7,2,1.0,9.835384728873464e-10,2.491732109636466e-32,1.7596381952377794e-32,0.0,6.15663282898037e-40,4.823803004701026e-30,0.0,0.0,0.0,0.0,0.0,0.0,1.8586822830804374e-40,1.653445087651938e-30,7.17249822470839e-28,1.517742939997814e-31,1.2148641114371861e-39,6.6725756628098925e-31,0.0,1.401298464324817e-45,0.0,0.0,0.0,5.640008203087137e-29,3.8956097308229915e-43,0.0,2.958330897686186e-30,1.9739953009721103e-26,6.663045655071908e-21,4.589294808692913e-32,2.0602097497543367e-32
8,2,1.0,1.4517635982258525e-09,2.1212337757357495e-32,2.902547989592067e-32,0.0,6.430908977402667e-40,4.469839650414188e-30,0.0,0.0,0.0,0.0,0.0,0.0,1.6214985050088188e-40,2.8393610892699716e-30,1.331240814676859e-27,4.224876219736726e-31,1.4787720525219432e-39,1.4420283849559827e-30,0.0,1.401298464324817e-45,0.0,0.0,0.0,1.0381243882733298e-28,3.29305139116332e-43,0.0,1.0863761744254311e-30,3.7996089471600593e-26,6.7285613484223054e-21,2.224315784707874e-31,3.1410134755772795e-32
9,2,1.0,1.1975045399736928e-09,4.379469948691898e-32,4.74390611128863e-32,0.0,5.858044152202038e-40,1.7001750317976907e-30,0.0,0.0,0.0,0.0,0.0,0.0,1.6317139708137467e-40,3.6848776248559835e-30,1.8736446056640167e-27,6.3068732576984546e-31,1.2989518283859254e-39,4.043836736094268e-30,0.0,2.802596928649634e-45,0.0,0.0,0.0,1.6471010292761433e-28,3.2369994525903274e-43,0.0,1.2431726387347222e-30,5.939233298903099e-26,6.482554683854124e-21,4.393142593684052e-31,3.4174547759337445e-32
