Start frame,Key prediction,Idle Prob,Active Prob,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,comma,period,space,backspace
0,8,1.0,6.125987430197145e-19,1.1746289255350924e-25,0.004301188047975302,2.938385624961148e-18,7.475637212883297e-24,1.6237240765648433e-30,2.2303178757902914e-28,9.225133800981559e-22,2.498981382069443e-13,3.794873039821776e-18,2.5613071609917073e-22,5.485542323940081e-19,1.0232950028268468e-18,0.0010646817972883582,7.461474979209015e-06,2.2412582840390617e-15,2.3146491662261175e-34,7.008194035801761e-20,1.820280564364154e-24,1.12218959330538e-27,4.5563225378981505e-26,4.217361848795837e-36,3.8982019170821327e-23,1.2275067616038082e-33,4.205692009328231e-24,1.9581461018630675e-13,2.950899006472697e-18,4.993344919057563e-05,1.3662661002555865e-09,4.813518046835156e-19,2.405691477188471e-13
1,8,1.0,5.810863670063178e-19,1.1905728367280592e-26,0.0017746866215020418,1.2206447873455138e-18,1.9250318262466417e-24,4.017134864697826e-31,1.526486536872733e-28,3.583577240591471e-22,4.630373233276142e-13,1.6438734021194955e-18,2.6473788277272857e-22,2.1458550137319012e-19,4.389273654268959e-19,0.0006949772359803319,7.252821433212375e-06,9.258705388199943e-16,4.932035652658236e-35,2.5954732038999048e-20,6.9127338782644925e-25,3.927543639281543e-28,1.6427006837985068e-26,2.1358159817519604e-36,1.947835941193454e-23,9.648693648774462e-34,5.092760575222922e-24,5.793800904535865e-14,5.743065879106801e-19,2.4561497411923483e-05,1.1015547363157907e-09,2.476108811998258e-19,1.972698263422168e-13
2,8,1.0,3.7822688752379994e-19,2.685069128334486e-27,0.00045009361929260194,5.216877162910155e-19,2.0739535795799433e-24,6.884121387765794e-31,1.5341191176129612e-28,2.4026024832486613e-22,4.078005294561038e-13,6.646169264183008e-19,6.018567954471355e-22,1.1565269678380198e-19,8.687964569114826e-20,0.000291193719021976,1.2663688721659128e-05,2.0915284287715966e-16,1.87298594859297e-35,3.2090856373732575e-20,2.2321677199462957e-25,3.8291856747979577e-28,5.110666189353435e-27,2.0337343705890296e-36,6.191776344827869e-24,1.4096372134717403e-33,3.422281344101391e-24,3.6475166555758123e-14,1.2448637826510598e-19,1.5823286958038807e-05,4.854605051285432e-10,1.1190047627829074e-19,3.3510480089600503e-13
3,8,1.0,2.756242056739408e-19,1.9991801861130767e-27,0.00028607898275367916,3.35363473855856e-19,2.6933371856450833e-24,1.1727477377419302e-30,1.8529772829119272e-28,1.5958182796077936e-22,2.6631772958793376e-13,2.6292271812121834e-19,6.218876525267033e-22,8.280619476463088e-20,7.90693934227255e-20,0.00013892895367462188,9.109058737521991e-06,1.4629577194105931e-16,1.110726362706125e-35,3.925928111029954e-20,2.001899098452766e-25,5.646847300690278e-28,7.240113002823959e-27,1.565376927507343e-36,4.291644715839302e-24,3.0668871691564107e-33,4.025725621146088e-24,3.335506987257007e-14,7.512544796086095e-20,1.0112449672305956e-05,5.788181045573992e-10,8.814034003051297e-20,2.9726668717734717e-13
4,8,1.0,1.4533630570981466e-19,4.6283501607766954e-27,0.000519842840731144,3.568526697424004e-19,8.153039171944727e-24,1.1695278236161578e-30,2.491630217315939e-28,1.6799882235819376e-22,2.0131015994809265e-13,2.185236177966756e-19,5.404604958784787e-22,5.085361003133964e-20,4.5559153278988754e-20,0.00024852532078512013,9.879618119157385e-06,1.5574901697444193e-16,5.915256895033792e-35,7.293062114067953e-20,3.927644276824857e-25,1.0520492469572384e-27,6.74886836302504e-27,2.4216864288265295e-36,3.6371236673338075e-24,4.1969497653453706e-33,4.9459926093761e-24,4.1316149584696635e-14,9.369730707390153e-20,1.2636849533009809e-05,4.0485353958175097e-10,1.835554233557001e-19,3.7526711881182007e-13
5,8,1.0,5.509488168697725e-20,6.076945301795355e-27,0.0006127202068455517,2.858744468789389e-19,7.236023868366036e-24,1.1794616912760868e-30,3.6578657803012064e-28,6.886908426050684e-23,4.2259364817177555e-14,2.481239141253677e-19,2.7181579524986116e-22,4.243410046768036e-20,3.1757796623732073e-20,0.00012347643496468663,2.283708454342559e-06,2.3674740282347145e-16,3.433941283946231e-35,2.7669770516327563e-19,5.571357260217013e-25,1.0646015916662794e-27,6.0211950225091885e-27,3.896198769435067e-36,4.6012690712644755e-24,1.091313673876851e-32,4.915788703036998e-24,6.751043680249674e-14,1.4006960797559832e-19,2.214165397163015e-05,6.072362612741244e-10,6.217830327584674e-19,2.907413079820259e-13
6,8,1.0,1.1418636405168689e-19,6.2369631171547125e-27,0.00023087975569069386,2.411094742297063e-19,7.051984196899784e-24,7.093049051703544e-31,2.3377137480204e-28,6.683211287459411e-23,9.837914310235549e-14,2.338125780042522e-19,1.792707359260392e-22,3.2422662428117176e-20,3.001341165235125e-20,6.066496644052677e-05,2.4386015411437256e-06,2.1013213207819384e-16,2.4392727469745814e-35,5.049884389884301e-19,8.2520579788442e-25,6.534158855773448e-28,7.431992632811282e-27,8.586334057241126e-36,3.2351430269994313e-24,2.015354060821309e-32,4.509492204690158e-24,6.413618280128736e-14,8.512891792467978e-20,1.2915206752950326e-05,3.160199602003644e-10,2.474277123929336e-19,5.720016474364265e-13
7,8,1.0,2.1172299116466208e-19,4.3446514355047225e-27,0.0001884435478132218,2.686924062913523e-19,6.658840376425694e-24,6.215181406950134e-31,2.8336281901554746e-28,9.527952258946938e-23,2.2738636060865014e-13,3.348718183792698e-19,4.853519604607361e-22,4.530683411159167e-20,5.512281841969653e-20,6.673169264104217e-05,3.4670615605136845e-06,4.735842205624374e-16,4.040709886499099e-35,8.533588626875879e-19,8.008532180059882e-25,2.802571125354772e-28,6.933417133272047e-27,2.146119350449036e-35,4.488561752722381e-24,2.1868738210960476e-32,4.530691263796162e-24,1.1421474931192638e-13,7.379794586233552e-20,9.837915058596991e-06,2.840970514395025e-10,4.339037941692848e-19,5.774727484392228e-13
8,8,1.0,3.3456165149895657e-19,1.179648885046297e-26,0.0004171923501417041,9.240399467653839e-19,2.0179297036103238e-23,2.044585096475622e-30,5.24619127953454e-28,1.8350563156607871e-22,3.6408479313007613e-13,9.498328858308592e-19,1.1644194825721261e-21,1.2913274223869583e-19,6.62824348482716e-20,0.000134592191898264,4.281513611203991e-06,8.614393365607607e-16,9.543433410199355e-35,2.0361061117750433e-18,1.3262706219657894e-24,5.989122607441805e-28,1.4372974818904882e-26,7.52245441605482e-35,1.0542300060911056e-23,4.153555215890415e-32,7.451808091519286e-24,3.3511201084045206e-13,2.731144621472725e-19,1.8796577933244407e-05,2.6627197668993574e-10,1.6007632301350694e-18,9.161631956550176e-13
9,8,1.0,3.368951021575745e-19,4.3446277080478077e-26,0.00046380635467357934,2.4217133115191945e-18,2.4973223689793052e-23,6.060459549110722e-30,1.3244698227713769e-27,2.0629748919214557e-22,4.767805074357145e-13,4.4871785447755824e-18,2.026797680320922e-21,2.7243521761739573e-19,2.2515564175539606e-19,0.00016098760534077883,3.4301858704566257e-06,4.0304275555577175e-15,5.084403827342546e-34,2.2722744484650582e-18,1.5288139134325182e-24,1.9671259710836677e-27,4.448251675370783e-26,3.0823884039771545e-34,4.423181276442026e-23,1.1246826671125135e-31,2.7505992576915377e-23,5.084507034153196e-13,7.008685820525318e-19,1.2615923878911417e-05,3.719846375371816e-10,3.0833544039850475e-18,1.0864038618371707e-12
