Start frame,Key prediction,Idle Prob,Active Prob,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,comma,period,space,backspace
0,5,1.0,1.1765312783652853e-16,1.3289767444227048e-17,0.003257996402680874,1.166078431730222e-11,2.2740904986845e-16,4.8087626029621246e-23,4.920519028947719e-19,2.5723543575165847e-16,4.641749484779467e-11,2.917034669369656e-12,5.888315551295931e-15,8.71047483273768e-14,2.6709214640061995e-15,2.8882972401333973e-05,2.865672649932094e-05,3.904566392431974e-10,1.5791998202340457e-23,4.90124974077301e-16,9.64501279633262e-19,2.1969207348442845e-17,1.7398508377217783e-17,1.8492530982732514e-23,2.5227824160230168e-17,1.8480703244081737e-21,2.7439558210920175e-16,8.205552903817193e-10,7.261948854753175e-12,1.106099830394669e-06,4.5873807863472393e-08,1.1737371972519572e-14,3.367844414806087e-12
1,8,1.0,7.545282805613112e-17,7.081315380234771e-18,0.005396347958594561,7.130481101402797e-12,2.0438559586622465e-16,5.905843770083107e-23,3.2363886075716455e-19,2.0559137373642075e-16,8.342616181211682e-11,1.598852669183748e-12,1.2995121031502115e-14,1.2171662874642386e-13,3.417806106016598e-15,5.426667848951183e-05,5.653441621689126e-05,1.7144959063575271e-10,8.419290771509492e-24,5.694475449448573e-16,8.597657901221174e-19,1.2059331319970744e-17,1.61610097848915e-17,6.799681235861138e-24,2.0675213974640416e-17,1.9060161842427172e-21,2.669710736287218e-16,6.393410800775712e-10,2.8332327803304302e-12,1.8442759710524115e-06,3.952883886881864e-08,6.072687942375353e-15,8.514459970410115e-12
2,8,1.0,7.353337198831407e-17,7.22946911480973e-19,0.0024615905713289976,1.1565503329341587e-12,1.7701597279824563e-17,6.959181022287774e-24,4.79395852114603e-20,1.276999312076996e-16,1.3573783763654035e-10,2.923637081129332e-13,5.734655727851002e-15,1.0595884114778312e-13,1.9864383744947357e-15,8.218279253924266e-05,0.0001668213080847636,3.0340278900364837e-11,7.808312379781869e-25,5.533397576149387e-17,1.6338715735922047e-19,1.0039267755790708e-18,3.339316345552844e-18,6.114056092116071e-25,2.862562734496934e-18,4.449422387355405e-22,7.15542464198299e-17,3.0675872952912187e-10,3.8256789229584864e-13,3.113254479103489e-06,4.278949461422599e-08,2.75229327227096e-16,4.049898437441524e-12
3,8,1.0,6.942295932330536e-17,1.216102712752591e-19,0.0017617485718801618,1.0110067351441071e-13,2.7455536941530923e-18,8.358568006114878e-25,2.746576079696685e-21,1.983941579446581e-17,7.281462932606786e-11,2.9301231173383194e-14,9.428786427635055e-16,2.6909611623954048e-14,4.3733671613411054e-16,4.075076867593452e-05,0.00013013312127441168,3.963258107114731e-12,2.975657290203521e-26,9.125273710769627e-18,2.262213767329654e-20,3.733404085280224e-20,2.1903316105400825e-19,1.4858512543092592e-26,4.606537295046958e-19,5.618216248797388e-23,6.092020602511151e-18,1.0084487411798904e-10,7.696572329116136e-14,2.554814955146867e-06,1.6837024219285013e-08,3.086827942172311e-17,1.6000249085726392e-12
4,8,1.0,6.688167519308525e-17,4.933072851836403e-20,0.0016790548106655478,5.843422805091453e-14,1.739260148046354e-18,2.821031431575986e-25,8.678238371061688e-22,6.028658567589589e-18,5.254859741787854e-11,1.739784328430062e-14,6.015548052665644e-16,9.358173314228963e-15,1.748728768712963e-16,3.7833426176803187e-05,0.00019925895321648568,1.6513236091031391e-12,3.185590780082524e-27,5.9005187781280805e-18,7.105626056878991e-21,3.2773824831952945e-21,9.347303126797456e-20,2.016982904740009e-27,3.0115852155102263e-19,7.528394652502668e-24,2.0101402919615444e-18,7.382423838908636e-11,7.428968193650548e-14,3.846755134873092e-06,1.3270734733339395e-08,1.3987994735186122e-17,7.625218273639434e-13
5,8,1.0,7.592718139584455e-18,8.013598143030155e-21,0.0006066086934879422,1.4549068194777068e-14,2.6282704951349776e-19,2.5492939946687014e-26,2.3005006580480127e-22,1.0895333515334087e-18,2.1281386375360256e-11,9.540983353037175e-15,5.568216585981949e-17,2.987500451558968e-15,3.454839934952663e-17,9.12283212528564e-06,6.0424972616601735e-05,1.048184976315536e-12,3.586160038094267e-28,1.1877728365978096e-18,8.67984588025991e-22,6.902011893833173e-22,1.586058401611623e-20,3.034515201899702e-28,8.196725914009165e-20,1.1096890576525869e-24,5.024110992960797e-19,4.7492548088667874e-11,2.1193372509958723e-14,1.8001910575549118e-06,2.9947895274773373e-09,2.28700405363279e-18,8.520200061971905e-14
6,8,1.0,9.45956407287706e-19,2.1317992117965792e-20,0.0011578801786527038,3.320195003262902e-14,2.550973310325253e-19,1.9262080486712054e-26,2.440856304917873e-22,1.2565818558530332e-18,2.1778391590121515e-11,1.8360147251280864e-14,4.046962618069967e-17,2.376630877911007e-15,2.0554200759746358e-17,5.8504060689301696e-06,3.278269650763832e-05,3.535533194334861e-12,4.852726199308658e-28,2.0626768074114717e-18,6.074037119229641e-22,1.1495144795716162e-21,1.8160524166402978e-20,5.239228079820608e-28,7.966533181763021e-20,7.998699521914368e-25,4.997994316083084e-19,1.4504640544199532e-10,4.607437071842482e-14,1.3169134263080196e-06,5.253217416623102e-09,5.312835904230594e-18,3.990523664005978e-14
7,5,1.0,3.894805763600073e-19,6.390560244393436e-20,0.0012717493809759617,9.132476133828782e-14,5.472773757209559e-19,1.870425567836369e-26,2.560086887834639e-22,1.1515230938187451e-18,1.6539917005453653e-11,5.656861087953262e-14,3.8561373447099036e-17,2.2329812898367295e-15,1.5544465752241427e-17,5.795082870463375e-06,2.657364348124247e-05,1.1020923756932532e-11,1.5776531510395062e-27,2.4150418930838012e-18,9.951910721872953e-22,2.4153330574282456e-21,3.3089605877556465e-20,9.413987938623585e-28,8.478366049181839e-20,9.849507228373538e-25,4.546687158813566e-19,3.0508506831949944e-10,1.031292428841854e-13,6.014303721713077e-07,5.960702598173384e-09,1.3489613453039247e-17,2.935849737688116e-14
8,5,1.0,3.206946664631469e-19,3.0497137827284314e-20,0.0005384857067838311,6.376155029311215e-14,2.291374824290732e-19,1.3441451808611352e-26,3.5162797060936835e-22,4.626815110775812e-19,6.696986715182263e-12,6.282931260762764e-14,1.2225059437237581e-17,9.960282661378183e-16,9.526661448649759e-18,1.422953118890291e-06,3.1628203487343853e-06,3.394192565897569e-11,3.1887419866575303e-27,2.193948923057565e-18,1.0179662059621714e-21,1.3598062681385961e-21,1.364634430093395e-20,1.2966416758189368e-27,1.0602157441790566e-19,2.6436836671687243e-25,4.369698425072892e-19,3.3917740838163013e-10,9.014281156368917e-14,1.4771295298032783e-07,1.6105811129207837e-09,1.567466894374095e-17,5.609831023512977e-15
9,5,1.0,7.270240330214585e-19,8.95240613301236e-21,0.00017223178292624652,3.3127468731511053e-14,1.2870441777775821e-19,3.760774572798633e-27,3.367405118753905e-22,2.5537994245868285e-19,2.070066991086139e-12,6.18555635314641e-14,1.871225234250614e-18,6.70040648365186e-16,4.621108598524962e-18,5.568292067437142e-07,5.799778932669142e-07,1.3127469597473684e-11,2.836097473085422e-27,4.816366650069636e-19,6.696526880886307e-22,3.425319373665142e-21,6.993504309786842e-21,2.055537133331725e-27,1.0756855725974467e-19,1.9321794483898164e-25,3.2466942440282905e-19,1.7530023266321137e-10,2.2804705308377207e-14,7.476784702475925e-08,4.123055508120643e-10,1.7449666189381737e-17,1.676449620908961e-15
