Key,Frame
shift,129
u,134
n,140
d,145
e,149
r,152
space,156
t,161
h,162
e,165
space,168
d,187
a,194
z,201
z,206
l,215
i,221
n,225
g,228
space,231
backspace,238
comma,243
space,246
z,252
e,258
s,262
t,266
y,272
space,276
m,283
o,288
o,291
n,291
l,297
i,302
g,306
h,309
t,312
comma,317
space,322
7,340
space,344
d,351
a,357
r,361
i,366
n,370
g,372
space,375
a,379
d,382
v,387
e,397
n,402
t,405
u,412
r,416
e,422
r,430
s,438
space,444
z,458
i,463
g,475
z,492
a,504
g,510
g,515
e,519
d,524
space,528
t,530
h,534
r,537
o,539
u,543
g,545
h,548
space,554
t,558
h,560
e,564
space,566
j,572
u,576
n,584
g,589
l,593
e,601
comma,611
space,615
j,620
u,626
b,628
i,639
m,647
backspace,656
l,662
a,665
n,668
t,670
l,677
y,683
space,689
q,696
u,700
e,705
s,711
t,716
i,719
n,723
g,727
space,730
f,736
r,743
o,748
space,751
backspace,759
backspace,764
backspace,768
o,774
r,777
space,780
h,784
i,789
d,791
d,796
e,802
n,804
space,809
t,815
r,821
a,824
backspace,842
e,847
a,851
s,857
e,863
backspace,872
u,877
r,879
e,885
s,891
space,897
i,903
n,909
space,913
t,918
h,923
e,928
space,932
q,937
u,939
i,945
e,951
t,956
space,962
backspace,972
comma,979
space,982
q,987
u,991
i,994
x,1008
o,1014
t,1025
i,1028
c,1033
space,1039
w,1046
o,1053
o,1057
k,1063
d,1067
backspace,1078
backspace,1083
d,1089
s,1094
comma,1097
space,1102
backspace,1111
backspace,1116
period,1123
space,1127
shift_r,1133
a,1136
s,1140
space,1146
space,1156
backspace,1170
a,1175
space,1180
j,1186
a,1189
g,1205
r,1211
backspace,1221
u,1226
a,1229
r,1234
space,1244
s,1255
w,1262
e,1269
backspace,1282
i,1287
f,1287
t,1294
l,1304
y,1308
space,1313
j,1318
u,1323
m,1328
p,1332
e,1336
d,1342
space,1345
o,1348
v,1352
e,1356
r,1360
space,1364
a,1369
space,1374
q,1384
u,1388
i,1394
c,1397
backspace,1408
e,1412
t,1415
space,1419
q,1429
u,1439
a,1443
g,1456
m,1466
i,1476
r,1482
e,1488
comma,1492
space,1497
6,1519
backspace,1528
5,1537
space,1545
z,1552
a,1557
a,1575
backspace,1584
n,1589
y,1595
space,1599
p,1605
a,1609
r,1614
r,1618
o,1620
t,1623
s,1628
space,1647
s,1653
q,1664
u,1682
a,1687
w,1698
k,1708
e,1712
d,1721
space,1726
a,1733
b,1737
o,1743
v,1762
e,1766
comma,1776
space,1780
a,1785
n,1788
n,1792
o,1797
o,1800
backspace,1815
u,1820
c,1827
i,1830
n,1834
g,1837
backspace,1846
backspace,1851
backspace,1854
