Key,Frame
shift_r,119
a,125
t,133
space,136
d,144
o,154
backspace,164
a,168
a,171
w,172
n,174
space,180
backspace,186
backspace,190
backspace,195
backspace,206
w,210
n,214
comma,220
space,222
5,246
space,249
c,255
u,260
r,264
i,268
s,274
backspace,285
o,291
u,294
s,297
space,300
c,307
h,311
i,315
l,319
d,323
r,328
e,332
n,336
space,340
w,355
a,367
n,373
d,376
e,383
r,385
e,392
d,398
space,400
t,404
backspace,414
i,419
n,423
t,428
o,434
space,439
t,444
h,448
e,451
space,454
e,461
n,466
c,477
h,481
a,484
n,487
t,494
e,498
d,505
space,507
f,511
o,516
r,519
e,526
s,534
t,539
comma,556
space,561
g,566
u,571
i,577
l,594
d,600
e,606
backspace,610
backspace,614
backspace,619
d,622
e,627
d,633
space,638
b,641
y,646
space,652
a,657
space,662
t,669
r,675
a,681
i,684
l,689
space,694
m,700
a,701
r,706
k,708
e,713
d,732
space,738
w,741
i,745
t,748
h,752
space,754
l,762
e,768
t,773
t,778
e,782
r,786
s,791
space,797
shift_r,804
a,807
space,811
t,816
o,820
space,823
backspace,830
backspace,836
h,843
r,847
o,850
u,853
g,856
h,859
space,862
shift_r,874
z,876
period,885
space,890
shift_r,895
t,897
h,903
e,907
space,910
q,916
u,919
i,924
c,929
k,932
space,937
b,940
r,946
w,950
o,955
n,960
backspace,967
backspace,972
backspace,975
o,981
w,985
n,989
space,992
f,996
o,1000
x,1004
space,1012
p,1022
l,1029
a,1037
y,1046
e,1053
backspace,1063
f,1066
u,1070
l,1076
l,1080
y,1089
space,1094
d,1101
a,1106
r,1110
t,1114
e,1118
d,1124
space,1129
b,1133
e,1139
t,1154
w,1162
e,1171
e,1176
n,1180
space,1184
7,1209
space,1214
t,1220
o,1223
w,1228
i,1234
r,1240
backspace,1251
backspace,1255
e,1258
r,1261
i,1263
n,1268
g,1271
space,1274
t,1290
r,1297
e,1303
e,1308
s,1315
comma,1325
space,1328
w,1333
h,1336
i,1340
l,1345
e,1348
space,1351
6,1383
space,1389
f,1394
r,1401
o,1401
g,1409
s,1413
space,1418
l,1430
e,1433
a,1437
p,1439
t,1443
space,1454
i,1461
n,1465
t,1471
o,1475
space,1479
a,1486
space,1490
0,1518
space,1524
d,1528
e,1535
g,1539
r,1544
e,1551
e,1564
space,1572
c,1580
y,1592
s,1598
backspace,1604
backspace,1610
r,1613
y,1617
s,1620
t,1627
a,1634
l,1637
space,1642
c,1649
l,1654
a,1663
backspace,1678
e,1682
a,1686
r,1690
space,1700
p,1708
o,1713
n,1720
period,1729
space,1734
backspace,1748
backspace,1753
d,1757
space,1765
backspace,1776
period,1783
space,1802
shift,1808
o,1811
v,1825
e,1832
r,1836
h,1846
e,1850
a,1854
d,1858
comma,1863
space,1866
9,1904
space,1911
s,1923
p,1929
a,1932
r,1939
r,1943
o,1948
w,1952
s,1958
space,1963
c,1974
h,1978
r,1983
i,1989
backspace,1998
backspace,2004
i,2008
r,2009
p,2012
e,2017
d,2021
space,2025
a,2032
s,2033
space,2038
t,2044
h,2049
e,2050
y,2056
space,2061
f,2071
l,2076
o,2082
w,2082
space,2088
backspace,2099
backspace,2104
backspace,2108
e,2110
w,2115
space,2119
p,2124
a,2128
s,2131
t,2136
space,2140
1,2148
2,2154
space,2164
s,2170
h,2174
i,2185
m,2194
m,2197
e,2204
r,2206
i,2213
n,2217
g,2220
space,2223
c,2228
o,2231
b,2236
e,2244
backspace,2254
w,2256
e,2260
b,2266
s,2272
space,2278
g,2286
l,2304
i,2310
s,2312
t,2316
e,2323
n,2329
i,2334
n,2338
g,2340
space,2345
i,2347
n,2353
space,2356
t,2358
h,2361
e,2365
space,2368
l,2371
i,2376
g,2376
h,2382
t,2384
space,2396
backspace,2411
period,2418
space,2425
shift_r,2429
t,2432
h,2438
e,2441
space,2444
a,2450
d,2455
v,2460
e,2464
n,2470
t,2472
u,2478
r,2480
e,2485
r,2492
e,2496
backspace,2510
s,2513
space,2518
c,2530
o,2534
u,2537
n,2544
t,2545
e,2550
d,2555
space,2559
8,2581
9,2587
space,2592
c,2603
backspace,2611
m,2616
u,2623
s,2625
i,2629
backspace,2642
h,2651
r,2664
o,2676
o,2682
m,2688
s,2693
space,2699
g,2707
r,2712
w,2727
o,2738
backspace,2747
backspace,2750
o,2755
w,2757
i,2762
n,2766
g,2768
space,2772
i,2777
n,2782
space,2786
t,2790
backspace,2802
a,2829
space,2834
s,2857
q,2866
backspace,2874
p,2881
r,2885
i,2887
backspace,2901
backspace,2906
i,2911
r,2913
a,2918
l,2922
space,2926
a,2935
n,2939
d,2942
space,2944
s,2950
p,2957
o,2961
t,2973
t,2978
e,2984
d,2989
space,2992
3,3009
4,3015
5,3023
space,3028
f,3036
i,3041
r,3045
e,3050
f,3058
l,3063
i,3068
e,3071
s,3075
space,3083
b,3091
l,3096
i,3101
n,3107
k,3111
i,3117
n,3122
g,3126
space,3129
i,3137
n,3141
space,3145
r,3152
h,3164
t,3169
y,3175
backspace,3186
backspace,3191
y,3197
t,3203
h,3207
m,3214
i,3222
c,3227
space,3237
h,3247
a,3250
r,3255
m,3256
n,3271
o,3275
backspace,3288
backspace,3292
o,3297
n,3301
y,3307
period,3327
space,3335
shift_r,3343
b,3346
y,3356
space,3362
n,3366
i,3372
g,3373
