Key,Frame
shift,122
o,124
n,129
space,132
a,138
space,142
b,148
r,154
e,172
e,177
z,184
y,191
space,195
s,203
u,208
m,212
e,221
backspace,231
m,236
e,239
r,242
space,246
a,252
f,256
t,265
e,268
r,272
n,287
o,292
o,295
n,300
n,303
backspace,322
backspace,333
n,347
comma,353
space,359
5,388
space,392
a,403
d,408
v,418
e,423
n,428
t,436
u,443
r,446
e,450
r,460
s,468
space,475
t,479
e,486
backspace,502
r,505
e,512
k,518
k,523
e,527
d,534
space,539
t,549
h,553
o,555
u,559
r,560
backspace,570
backspace,575
backspace,579
r,582
o,585
u,588
g,594
h,597
space,601
a,607
space,611
v,616
i,623
b,635
r,643
a,646
n,651
t,653
space,657
m,663
e,667
a,673
d,679
o,688
w,692
comma,701
space,704
t,708
h,711
e,715
r,719
i,722
backspace,732
backspace,736
i,740
r,742
space,747
b,754
a,760
c,764
k,769
p,782
a,785
c,790
k,794
s,797
space,802
l,812
a,814
b,819
l,823
e,828
backspace,838
backspace,843
e,847
l,850
e,852
d,857
space,862
f,866
r,871
o,874
m,879
space,882
shift_r,889
a,891
space,895
t,901
o,904
space,909
shift_r,917
z,920
period,934
space,940
shift_r,944
a,947
space,956
q,961
u,964
c,974
backspace,985
i,990
c,993
k,996
space,1000
b,1006
r,1013
o,1021
w,1029
n,1032
space,1038
f,1042
o,1045
x,1050
space,1055
d,1060
a,1066
s,1071
h,1085
e,1089
d,1094
space,1099
p,1106
a,1110
s,1114
t,1118
space,1121
7,1146
space,1151
g,1156
a,1167
backspace,1177
r,1181
z,1190
i,1195
backspace,1202
backspace,1206
a,1208
z,1215
i,1219
n,1225
g,1228
space,1231
d,1238
e,1248
e,1253
r,1258
comma,1270
space,1273
w,1277
h,1282
i,1286
l,1292
e,1296
space,1300
6,1330
space,1337
f,1343
r,1364
o,1369
g,1374
s,1380
space,1384
h,1390
o,1398
p,1403
p,1415
e,1421
d,1426
space,1428
n,1433
e,1436
a,1440
r,1444
space,1448
a,1453
space,1458
g,1470
l,1478
i,1487
m,1495
m,1500
e,1504
r,1506
i,1511
n,1515
g,1518
space,1521
s,1524
t,1529
r,1536
e,1540
a,1546
m,1551
period,1565
space,1568
shift,1576
o,1578
v,1584
e,1590
r,1593
h,1604
e,1609
a,1615
d,1619
comma,1625
space,1629
9,1652
space,1658
b,1664
i,1667
r,1671
d,1677
s,1685
space,1695
c,1701
i,1705
r,1710
c,1716
l,1723
e,1728
d,1734
space,1738
a,1749
backspace,1759
t,1763
h,1766
e,1769
space,1772
s,1780
k,1785
y,1793
comma,1803
space,1809
a,1814
n,1817
d,1821
space,1823
1,1848
2,1852
space,1859
d,1875
r,1882
a,1886
g,1892
o,1900
n,1904
space,1907
f,1912
backspace,1921
backspace,1927
f,1929
l,1934
i,1937
e,1938
s,1943
space,1949
d,1959
a,1963
n,1969
c,1976
e,1983
d,1988
space,1992
a,1996
v,2002
backspace,2017
b,2021
o,2023
e,2034
space,2039
backspace,2054
backspace,2058
v,2060
e,2065
space,2069
0,2110
space,2118
r,2129
i,2133
p,2144
p,2149
l,2154
e,2158
s,2164
space,2168
i,2171
n,2176
space,2179
t,2185
h,2193
e,2196
space,2199
w,2209
a,2215
t,2220
e,2225
r,2230
period,2242
space,2246
shift,2251
n,2254
e,2256
a,2260
b,2267
backspace,2282
r,2284
b,2290
y,2294
comma,2305
space,2308
3,2315
4,2320
5,2333
space,2339
f,2350
l,2356
o,2362
w,2369
e,2375
r,2379
s,2384
space,2389
b,2405
o,2415
backspace,2428
l,2433
o,2440
o,2445
m,2450
e,2453
d,2459
space,2462
i,2465
n,2470
space,2472
r,2492
a,2498
d,2508
i,2514
a,2528
n,2536
t,2541
space,2546
c,2555
o,2560
l,2565
e,2570
r,2577
backspace,2586
backspace,2590
o,2596
r,2598
s,2603
space,2607
backspace,2615
comma,2621
space,2628
a,2635
r,2639
backspace,2658
t,2663
t,2667
r,2674
a,2678
c,2684
t,2690
i,2692
n,2698
g,2699
space,2702
9,2712
0,2719
backspace,2728
backspace,2733
8,2759
9,2776
space,2785
b,2796
u,2802
z,2811
z,2816
i,2819
n,2828
g,2832
space,2836
b,2841
e,2847
e,2851
s,2858
period,2865
space,2868
shift_r,2876
a,2877
s,2885
space,2892
d,2899
u,2908
s,2914
k,2920
f,2928
space,2934
backspace,2940
space,2950
backspace,2951
backspace,2959
space,2966
