Key,Frame
shift,67
i,84
n,91
space,95
2,102
backspace,111
backspace,116
backspace,120
n,125
space,128
2,137
backspace,183
0,189
2,200
5,211
backspace,226
6,251
comma,257
space,262
9,297
8,304
7,336
6,342
3,358
4,364
space,372
i,379
n,386
o,392
backspace,408
n,414
o,418
t,424
backspace,433
v,437
a,441
o,445
t,448
backspace,459
backspace,464
t,470
o,472
r,476
s,489
space,494
e,500
m,505
b,516
a,523
r,526
e,532
backspace,548
k,553
e,555
d,559
space,563
o,566
n,570
space,572
8,609
5,649
4,687
2,714
3,721
4,728
backspace,746
7,753
space,759
p,770
r,773
o,776
j,780
e,780
c,784
t,790
s,794
space,799
o,803
v,806
e,812
r,813
space,818
9,833
1,858
3,865
backspace,878
2,883
3,886
4,890
5,926
6,934
space,938
m,950
o,954
n,958
t,959
h,965
s,969
space,973
backspace,983
comma,988
space,992
c,997
o,999
n,1004
d,1012
u,1017
c,1020
t,1027
i,1027
n,1032
g,1036
space,1041
1,1057
8,1074
5,1116
6,1123
7,1129
0,1145
space,1153
e,1160
x,1166
p,1172
e,1175
r,1187
i,1194
m,1201
e,1204
n,1208
t,1210
s,1215
space,1220
d,1224
a,1228
i,1232
l,1237
y,1244
space,1249
a,1254
c,1260
r,1266
o,1285
s,1291
s,1295
space,1300
2,1315
0,1325
3,1339
4,1346
backspace,1359
7,1373
8,1383
9,1393
space,1398
l,1408
a,1412
b,1416
o,1423
r,1434
a,1438
g,1442
backspace,1456
t,1461
o,1463
r,1467
i,1476
e,1481
s,1494
comma,1500
space,1503
e,1508
q,1513
u,1518
i,1523
p,1533
p,1542
e,1549
d,1554
space,1560
w,1564
i,1567
t,1572
space,1578
backspace,1589
h,1592
space,1596
5,1615
6,1621
0,1638
space,1648
backspace,1667
0,1676
space,1683
c,1689
o,1691
m,1697
u,1704
backspace,1718
p,1724
u,1727
t,1731
e,1736
r,1740
s,1746
space,1750
a,1755
n,1758
d,1763
space,1765
4,1784
4,1788
0,1795
space,1801
m,1815
a,1822
c,1827
h,1830
i,1834
n,1839
e,1842
s,1846
comma,1870
space,1875
e,1877
a,1883
c,1888
h,1893
space,1896
p,1900
r,1903
o,1907
c,1920
e,1925
s,1930
s,1935
i,1937
n,1941
