Key,Frame
shift,81
i,88
n,94
space,95
2,101
backspace,143
0,154
2,161
3,167
4,167
backspace,180
backspace,185
4,189
comma,194
space,200
8,236
6,276
5,304
4,309
3,325
2,330
space,336
r,347
e,350
s,357
s,360
e,365
a,369
backspace,378
backspace,383
backspace,387
e,390
a,394
r,399
c,406
h,411
e,415
r,419
s,425
space,429
c,437
o,441
l,446
l,451
a,454
b,464
o,471
r,475
a,489
t,494
e,498
d,504
space,508
o,512
n,525
space,533
6,559
2,566
3,580
4,588
8,623
7,629
space,633
p,647
r,652
o,653
j,658
e,660
c,665
t,670
s,676
space,682
f,687
o,692
r,695
space,699
7,732
8,737
9,745
0,757
1,767
2,774
3,787
space,799
m,805
o,809
t,811
backspace,826
t,835
h,840
s,845
backspace,851
backspace,856
backspace,861
n,880
t,883
h,888
s,891
comma,900
space,904
c,910
o,915
n,919
d,923
u,928
c,930
t,935
i,937
n,942
g,954
space,959
2,979
2,985
1,986
backspace,1002
backspace,1007
1,1014
3,1023
4,1034
5,1045
6,1075
space,1085
t,1089
e,1094
s,1099
t,1103
s,1114
space,1119
d,1123
a,1127
i,1133
l,1137
y,1156
space,1160
a,1165
c,1169
r,1182
o,1186
s,1190
s,1195
space,1199
1,1210
3,1216
backspace,1232
8,1246
2,1252
2,1257
3,1265
3,1269
space,1275
l,1283
a,1286
b,1291
o,1304
r,1310
a,1316
t,1322
o,1327
o,1332
backspace,1342
r,1347
i,1351
e,1353
s,1359
space,1363
w,1367
i,1369
t,1374
h,1379
space,1383
6,1426
0,1435
0,1440
space,1449
backspace,1466
0,1475
space,1483
c,1490
o,1493
m,1498
p,1503
u,1507
t,1509
e,1513
r,1516
s,1521
space,1525
a,1530
n,1534
d,1536
space,1539
3,1564
5,1571
0,1583
space,1590
m,1600
a,1602
c,1606
h,1606
i,1612
n,1616
s,1624
backspace,1636
e,1638
s,1643
comma,1649
space,1651
e,1657
a,1662
c,1667
h,1671
space,1676
p,1682
r,1685
o,1689
c,1712
e,1718
s,1724
s,1728
i,1731
n,1736
g,1739
space,1753
8,1772
9,1777
1,1802
3,1809
4,1816
backspace,1828
backspace,1833
2,1838
3,1842
4,1846
5,1853
backspace,1864
space,1868
d,1872
a,1876
t,1880
a,1883
s,1887
e,1893
t,1895
s,1910
period,1916
space,1920
shift,1929
o,1931
v,1935
e,1941
r,1944
space,1948
7,1976
3,1981
1,1997
backspace,2008
3,2011
1,2016
backspace,2040
backspace,2045
3,2052
1,2063
backspace,2069
backspace,2073
2,2083
1,2087
3,2107
space,2169
p,2184
backspace,2194
backspace,2199
0,2208
space,2215
r,2228
p,2230
backspace,2242
backspace,2246
p,2252
r,2254
o,2258
t,2262
o,2268
t,2281
y,2286
p,2292
e,2294
s,2300
space,2304
w,2310
e,2313
r,2317
e,2320
space,2323
e,2334
backspace,2346
d,2349
e,2356
v,2373
e,2378
l,2387
o,2393
p,2398
e,2401
d,2407
comma,2413
space,2416
5,2445
2,2452
3,2460
1,2471
1,2476
0,2486
space,2492
e,2498
r,2504
r,2509
o,2516
r,2520
s,2530
space,2540
w,2545
e,2549
r,2553
e,2557
space,2560
c,2568
r,2581
r,2589
backspace,2598
backspace,2603
o,2609
r,2610
r,2615
e,2619
c,2626
t,2632
e,2637
d,2642
comma,2650
space,2655
a,2659
n,2663
d,2665
space,2668
1,2676
4,2683
5,2707
space,2712
e,2717
q,2725
u,2730
e,2734
backspace,2747
a,2750
t,2753
i,2753
o,2758
n,2762
s,2764
space,2769
w,2774
e,2779
r,2783
e,2787
space,2790
s,2801
o,2806
l,2811
v,2814
e,2819
d,2825
period,2837
space,2843
shift_r,2850
b,2855
y,2862
space,2865
d,2878
a,2883
y,2888
space,2895
4,2904
1,2916
0,2931
0,2937
0,2941
comma,2959
space,2964
t,2967
h,2971
e,2974
y,2979
space,2984
e,2991
l,2995
i,3001
m,3007
i,3012
a,3023
t,3027
e,3030
backspace,3038
backspace,3043
backspace,3054
n,3061
a,3064
t,3068
e,3072
d,3078
space,3083
1,3089
3,3094
backspace,3110
2,3113
space,3118
c,3124
r,3131
i,3135
t,3138
i,3142
c,3147
a,3151
l,3155
space,3160
c,3166
h,3172
a,3178
l,3186
l,3191
e,3194
a,3200
g,3206
backspace,3215
backspace,3220
g,3224
n,3227
backspace,3235
backspace,3239
n,3245
g,3248
e,3252
s,3257
comma,3265
space,3269
c,3274
backspace,3285
s,3287
c,3291
a,3295
l,3299
i,3305
n,3310
g,3313
space,3315
t,3320
h,3323
e,3326
space,3330
i,3331
n,3338
i,3342
i,3355
backspace,3366
t,3370
i,3371
a,3376
t,3386
i,3389
v,3394
e,3399
space,3404
t,3408
o,3411
space,3414
b,3440
e,3446
n,3454
e,3459
r,3463
f,3470
backspace,3477
backspace,3481
f,3484
i,3488
t,3491
space,3497
8,3523
0,3530
1,3548
2,3553
3,3557
backspace,3571
0,3579
space,3584
c,3589
i,3592
t,3597
e,3599
s,3604
space,3610
backspace,3616
backspace,3621
backspace,3626
i,3636
e,3641
s,3644
space,3649
u,3653
s,3657
i,3662
n,3667
g,3669
space,3672
1,3710
2,3715
backspace,3726
backspace,3731
6,3758
1,3777
2,3780
space,3786
f,3792
o,3796
r,3800
m,3805
u,3813
a,3823
l,3828
backspace,3837
backspace,3841
l,3847
a,3848
s,3851
space,3856
a,3861
n,3865
d,3870
space,3873
1,3880
0,3889
5,3927
3,3942
2,3954
space,3963
r,3967
e,3972
a,3985
c,3992
t,3997
o,4001
r,4005
s,4017
comma,4027
space,4032
backspace,4044
backspace,4049
period,4056
space,4062
shift_r,4066
t,4068
h,4075
e,4078
i,4088
r,4094
space,4099
1,4109
3,4115
backspace,4129
2,4133
3,4137
4,4140
backspace,4161
backspace,4167
4,4179
5,4190
6,4219
7,4225
8,4232
9,4239
space,4246
b,4271
u,4279
d,4283
g,4289
e,4294
t,4298
space,4302
s,4325
u,4328
p,4334
p,4339
o,4344
r,4347
o,4349
backspace,4359
backspace,4364
o,4369
backspace,4378
r,4381
t,4387
e,4393
d,4402
space,4409
1,4416
2,4420
space,4427
t,4432
e,4437
a,4451
m,4458
s,4460
space,4465
a,4472
c,4478
r,4484
s,4493
o,4498
backspace,4505
backspace,4510
o,4515
s,4516
s,4520
space,4524
5,4556
9,4568
0,4576
0,4581
space,4586
l,4593
o,4598
c,4608
a,4612
t,4616
i,4620
o,4625
n,4628
s,4631
space,4634
b,4641
r,4648
backspace,4654
backspace,4659
backspace,4662
comma,4668
space,4672
b,4677
r,4683
i,4687
n,4692
g,4696
l,4702
i,4708
n,4713
backspace,4719
backspace,4723
backspace,4726
