Key,Frame
shift,86
o,91
n,97
space,100
a,103
space,108
s,113
t,119
a,124
r,125
l,132
i,139
t,142
space,147
n,150
i,155
g,156
h,162
t,165
comma,170
space,172
5,201
space,205
s,210
t,214
a,219
r,223
g,231
a,249
z,257
e,266
r,270
s,275
space,280
g,298
a,311
t,315
h,320
e,323
r,328
e,333
d,338
space,342
a,348
backspace,360
o,364
n,368
space,370
a,374
space,379
h,384
i,388
l,393
l,398
comma,403
space,407
t,410
h,413
i,419
r,428
backspace,435
backspace,439
i,446
e,450
backspace,458
backspace,463
e,466
i,471
r,474
space,478
n,482
o,487
t,488
e,492
o,505
b,509
backspace,522
backspace,527
b,532
o,536
o,541
k,548
s,552
space,555
f,560
i,564
l,569
l,573
e,575
d,580
space,585
w,590
i,593
t,596
h,600
space,601
s,607
k,622
e,632
t,635
c,644
h,647
e,649
s,653
space,657
f,660
r,666
o,667
m,673
space,678
shift_r,684
a,687
space,695
t,698
o,703
space,706
shift_r,713
z,716
period,728
space,733
shift_r,737
a,739
space,744
q,750
u,753
c,761
i,765
backspace,771
backspace,775
i,779
c,782
k,784
space,787
b,791
r,797
o,805
w,819
n,824
space,827
f,830
o,834
x,837
space,843
d,852
a,857
r,861
t,866
e,870
d,884
space,890
c,897
backspace,912
a,915
c,919
r,927
o,937
s,943
s,947
space,952
t,956
h,958
e,962
space,963
m,968
e,971
a,976
t,979
backspace,987
d,990
o,994
w,996
comma,1011
space,1015
w,1022
a,1028
backspace,1050
e,1053
a,1057
v,1066
i,1070
n,1075
g,1077
space,1080
b,1092
e,1098
t,1103
w,1108
w,1113
n,1122
backspace,1131
backspace,1136
e,1137
e,1141
n,1145
space,1148
7,1166
space,1170
c,1174
u,1181
r,1183
i,1187
o,1192
u,1198
s,1202
space,1207
r,1214
a,1218
b,1223
i,1227
backspace,1240
b,1242
i,1245
t,1250
s,1256
space,1260
a,1264
n,1268
d,1271
space,1274
6,1320
space,1326
f,1332
r,1336
o,1338
g,1343
s,1347
space,1352
c,1363
r,1369
o,1374
a,1380
k,1382
i,1388
n,1391
g,1393
space,1396
b,1404
e,1408
s,1414
i,1418
d,1423
e,1429
space,1433
a,1437
space,1442
0,1462
space,1468
d,1473
e,1479
g,1483
r,1488
e,1494
e,1500
space,1507
b,1512
r,1519
o,1523
o,1528
k,1535
period,1551
space,1555
shift,1562
o,1565
v,1569
e,1576
r,1579
h,1590
e,1593
a,1598
d,1604
comma,1608
space,1614
9,1642
space,1647
s,1659
h,1672
o,1678
t,1681
backspace,1696
o,1701
t,1704
i,1707
n,1711
g,1712
space,1712
s,1718
t,1723
a,1731
r,1733
s,1739
space,1753
s,1762
t,1779
r,1790
e,1799
a,1804
k,1809
e,1812
d,1819
space,1823
t,1827
h,1831
r,1834
o,1836
u,1839
g,1840
t,1846
h,1847
space,1851
t,1856
backspace,1861
backspace,1866
backspace,1870
backspace,1878
h,1884
space,1889
t,1891
h,1894
e,1896
space,1900
s,1905
k,1911
y,1920
space,1926
a,1932
s,1936
space,1940
1,1952
2,1957
space,1963
o,1972
w,1976
l,1980
s,1985
space,1989
h,1996
