Key,Frame
shift_r,126
a,130
m,138
i,143
d,146
space,149
t,154
h,155
e,159
space,162
b,168
i,176
backspace,183
backspace,187
v,190
i,194
r,198
a,208
backspace,214
backspace,219
b,226
r,233
a,236
n,241
t,245
space,248
f,257
e,263
s,269
t,272
i,276
v,288
a,294
l,297
space,302
o,313
n,318
space,322
shift,328
j,330
u,336
n,342
e,351
space,359
5,388
space,396
t,402
backspace,409
backspace,417
t,420
h,430
comma,438
space,443
2,448
backspace,505
0,526
2,543
3,554
4,557
backspace,565
backspace,570
4,573
comma,578
space,581
7,602
space,607
l,618
i,622
v,623
e,627
l,634
y,653
space,659
m,668
i,674
backspace,686
u,690
s,694
i,697
i,710
backspace,718
c,723
i,725
a,730
n,734
s,741
space,745
p,752
l,758
a,765
y,770
e,774
d,780
space,784
t,789
u,792
n,798
e,801
s,806
space,811
f,816
r,821
o,823
m,828
space,832
shift_r,839
a,844
space,852
t,856
o,859
space,862
shift_r,870
z,874
period,884
space,891
shift_r,898
c,900
r,908
o,923
w,935
d,944
s,951
space,956
c,963
h,966
e,972
e,979
r,986
e,998
d,1011
space,1016
a,1022
s,1025
space,1030
8,1054
space,1062
z,1073
e,1079
b,1085
r,1092
a,1096
s,1100
space,1105
d,1119
a,1123
s,1127
h,1133
e,1137
d,1141
space,1145
p,1152
a,1155
s,1161
t,1167
space,1171
9,1187
space,1192
g,1202
l,1210
o,1214
i,1217
n,1224
backspace,1233
backspace,1238
w,1241
i,1242
n,1247
g,1250
space,1253
l,1264
a,1266
n,1269
t,1284
e,1290
r,1294
n,1300
s,1305
space,1311
backspace,1320
comma,1327
space,1330
w,1333
h,1337
i,1342
l,1347
e,1350
space,1355
3,1374
4,1380
5,1385
space,1390
b,1399
a,1404
l,1412
l,1415
o,1421
n,1426
s,1430
space,1434
backspace,1443
backspace,1447
backspace,1451
o,1460
n,1465
s,1478
space,1483
f,1490
l,1496
o,1502
a,1504
t,1508
e,1512
d,1517
space,1519
a,1525
v,1530
o,1535
a,1539
backspace,1545
backspace,1550
backspace,1559
b,1564
o,1570
v,1575
e,1580
space,1586
t,1591
h,1595
e,1597
space,1602
s,1607
e,1613
backspace,1624
c,1631
e,1638
n,1642
e,1647
comma,1662
backspace,1675
period,1682
space,1690
shift_r,1694
t,1698
h,1706
e,1707
space,1711
q,1717
u,1720
i,1725
k,1732
c,1736
space,1740
backspace,1746
backspace,1752
backspace,1762
c,1768
k,1772
space,1778
f,1783
o,1788
x,1791
space,1796
j,1800
u,1805
m,1812
p,1816
e,1820
d,1826
space,1830
o,1835
v,1838
e,1844
r,1848
space,1852
1,1858
2,1864
space,1872
l,1880
a,1883
z,1889
y,1893
space,1900
d,1906
o,1909
g,1913
s,1918
space,1929
6,1968
space,1974
t,1979
i,1982
m,1988
e,1990
s,1995
space,2000
backspace,2016
comma,2029
space,2034
b,2041
a,2045
r,2051
k,2054
i,2059
n,2064
g,2067
space,2071
o,2088
backspace,2098
l,2104
o,2111
u,2116
d,2127
l,2132
y,2139
space,2144
e,2152
a,2156
c,2161
h,2167
t,2175
space,2178
backspace,2188
backspace,2193
space,2197
t,2200
i,2202
m,2222
e,2227
period,2233
space,2236
shift_r,2242
a,2243
n,2252
space,2256
o,2268
w,2272
l,2277
space,2283
h,2290
o,2294
o,2298
t,2304
e,2310
d,2316
space,2318
3,2324
space,2329
t,2336
i,2339
e,2346
backspace,2360
m,2369
e,2370
s,2375
space,2379
a,2384
s,2389
space,2394
0,2440
space,2450
f,2456
r,2465
o,2470
g,2474
s,2478
space,2483
h,2490
o,2495
p,2502
p,2525
e,2533
d,2538
space,2541
l,2552
a,2556
backspace,2563
backspace,2567
a,2570
l,2575
o,2580
n,2585
g,2588
space,2591
t,2596
h,2598
e,2601
space,2605
n,2608
u,2615
backspace,2621
backspace,2626
m,2632
u,2638
d,2645
d,2649
i,2653
backspace,2668
y,2674
space,2680
p,2683
a,2687
t,2692
h,2694
comma,2702
space,2707
o,2713
b,2723
s,2734
e,2741
r,2745
i,2758
backspace,2774
v,2780
i,2781
n,2786
g,2789
space,2793
h,2799
backspace,2809
t,2814
h,2817
e,2821
space,2825
s,2830
e,2836
backspace,2844
c,2848
a,2852
t,2858
t,2874
e,2881
r,2886
e,2890
d,2898
space,2902
p,2911
a,2914
backspace,2922
e,2926
a,2930
t,2933
backspace,2942
backspace,2947
t,2952
a,2956
l,2960
s,2969
space,2972
o,2976
f,2981
space,2985
a,2994
space,2999
r,3004
a,3009
i,3019
b,3031
o,3036
backspace,3048
backspace,3053
n,3064
b,3071
o,3075
w,3078
space,3083
c,3088
o,3092
l,3098
o,3102
e,3106
e,3110
r,3114
backspace,3120
backspace,3126
backspace,3138
r,3143
e,3148
d,3164
space,3166
b,3174
o,3178
u,3182
q,3192
u,3199
e,3204
t,3210
period,3217
space,3223
shift_r,3233
b,3238
y,3244
space,3250
m,3256
i,3260
d,3264
n,3269
i,3275
g,3279
h,3283
t,3287
