Key,Frame
d,20
d,130
a,140
r,147
backspace,154
backspace,160
e,162
a,167
r,170
space,173
q,182
u,187
i,193
n,198
c,203
y,218
space,225
i,230
space,235
backspace,240
backspace,245
backspace,249
comma,256
space,260
i,266
space,269
h,275
o,280
p,285
e,288
space,291
o,301
backspace,312
y,326
o,330
u,334
space,338
a,345
r,351
e,357
space,361
o,373
d,377
backspace,384
backspace,389
d,396
o,399
i,404
n,408
g,410
space,413
w,417
e,423
l,428
l,433
space,438
comma,444
backspace,452
backspace,457
comma,463
backspace,473
period,479
space,484
i,490
space,495
w,504
a,509
n,521
t,528
e,533
d,539
space,541
t,546
o,551
space,555
u,559
p,563
d,569
a,573
t,576
e,578
space,583
y,589
o,593
u,597
space,601
o,605
n,620
space,625
o,631
u,634
r,637
space,640
l,647
a,652
t,656
e,660
s,667
t,671
space,674
p,681
r,684
o,694
j,702
e,705
c,711
t,717
space,721
backspace,728
comma,733
space,738
w,741
h,749
i,753
c,755
h,760
space,764
h,773
a,777
s,781
space,787
b,791
e,797
e,802
n,808
space,811
q,817
i,827
backspace,838
u,843
i,848
t,854
e,860
space,864
t,867
h,869
e,872
space,876
j,881
o,886
r,888
n,893
backspace,903
backspace,908
u,916
r,921
n,928
e,933
y,937
period,957
space,963
t,967
h,970
e,973
space,976
w,981
o,988
r,993
k,996
space,1004
i,1009
n,1016
v,1017
o,1024
l,1038
v,1044
e,1048
s,1053
space,1058
a,1062
space,1067
s,1075
e,1080
r,1083
i,1090
e,1096
s,1102
space,1106
o,1110
f,1112
space,1115
c,1122
o,1125
m,1130
p,1133
l,1141
e,1147
x,1155
space,1159
t,1162
a,1172
s,1177
k,1183
space,1187
backspace,1198
comma,1203
space,1205
e,1208
a,1212
a,1219
backspace,1226
backspace,1230
backspace,1234
backspace,1240
backspace,1250
s,1255
comma,1261
space,1272
e,1276
a,1287
c,1292
h,1297
space,1302
i,1307
w,1308
h,1315
t,1315
space,1322
i,1337
backspace,1344
backspace,1348
backspace,1353
backspace,1357
backspace,1362
backspace,1372
w,1379
i,1383
t,1390
h,1395
space,1399
i,1403
s,1406
backspace,1426
t,1430
s,1436
space,1441
u,1452
n,1458
i,1462
u,1469
backspace,1479
q,1483
u,1486
e,1492
space,1496
c,1504
h,1508
a,1526
l,1536
l,1541
e,1545
n,1549
e,1557
backspace,1568
g,1570
e,1574
s,1578
period,1584
space,1588
o,1593
u,1599
r,1602
space,1605
t,1610
e,1617
a,1621
m,1625
comma,1633
space,1636
i,1642
n,1649
c,1661
l,1666
u,1671
i,1679
n,1686
backspace,1695
backspace,1699
d,1710
i,1712
g,1720
n,1720
space,1723
backspace,1736
