Key,Frame
t,104
h,107
e,112
space,114
f,119
i,124
v,135
e,139
space,143
v,151
o,157
g,161
backspace,168
backspace,173
backspace,183
b,187
o,192
x,196
i,199
n,205
g,208
space,211
w,220
i,230
z,255
r,262
backspace,280
a,285
r,288
d,298
s,304
space,309
j,322
u,328
m,334
p,338
space,346
q,358
u,362
i,366
c,371
k,375
l,383
y,389
comma,397
space,403
backspace,416
period,423
space,428
p,431
a,436
c,442
k,443
space,449
m,456
y,461
space,467
b,473
o,474
x,477
space,482
w,490
i,494
t,497
h,500
space,503
f,509
i,511
v,516
e,521
space,523
d,533
o,538
z,548
e,554
n,559
space,564
l,574
i,594
q,600
u,604
o,614
r,618
space,625
j,628
u,634
t,639
s,643
backspace,654
backspace,658
g,660
s,665
comma,670
space,672
backspace,688
period,694
space,698
g,703
o,706
space,711
l,720
a,723
z,728
y,733
space,739
f,743
a,747
t,752
space,756
v,764
i,780
x,791
e,800
n,806
space,810
b,815
y,823
space,827
s,834
backspace,841
backspace,846
backspace,849
e,854
space,857
s,861
h,866
r,870
e,876
v,887
backspace,900
w,904
e,910
d,915
space,919
j,926
u,931
m,936
p,941
space,949
q,957
u,959
i,964
c,968
l,976
y,985
backspace,994
backspace,999
k,1016
l,1022
y,1028
comma,1037
period,1046
space,1052
w,1062
h,1066
e,1070
n,1075
space,1079
z,1090
o,1095
o,1099
m,1105
b,1110
i,1114
e,1116
s,1120
space,1125
a,1130
r,1135
r,1139
o,1145
backspace,1156
i,1160
v,1163
e,1169
s,1173
comma,1182
space,1186
q,1191
u,1196
i,1200
c,1204
k,1207
l,1212
y,1219
space,1223
f,1228
a,1234
x,1239
space,1246
j,1250
u,1257
d,1266
g,1270
e,1277
space,1283
p,1289
a,1292
t,1297
comma,1304
period,1311
space,1316
m,1323
a,1326
backspace,1340
backspace,1344
a,1347
m,1351
a,1356
z,1369
i,1376
n,1381
g,1385
l,1388
y,1395
space,1400
f,1405
e,1409
w,1415
space,1419
d,1427
i,1433
s,1435
o,1447
backspace,1459
c,1464
o,1467
t,1472
h,1474
e,1479
q,1496
u,1500
e,1504
s,1510
space,1519
p,1536
r,1542
o,1546
v,1550
e,1555
backspace,1572
i,1578
d,1582
e,1586
space,1589
j,1595
u,1600
k,1606
e,1610
space,1613
b,1621
o,1626
z,1632
backspace,1646
x,1649
e,1658
s,1663
comma,1669
period,1681
space,1687
p,1697
u,1703
z,1707
z,1711
l,1717
e,1722
space,1726
backspace,1744
d,1748
space,1751
w,1757
o,1761
m,1771
e,1775
n,1780
space,1786
b,1797
e,1803
q,1819
u,1823
e,1833
a,1839
t,1843
h,1847
a,1854
space,1860
j,1874
e,1886
r,1890
k,1897
s,1915
space,1919
v,1925
e,1941
r,1945
y,1950
space,1955
e,1964
x,1970
o,1973
t,1982
i,1986
c,1988
space,1996
g,2004
i,2008
v,2012
backspace,2023
f,2026
t,2031
s,2037
period,2046
space,2050
t,2056
h,2060
e,2063
space,2066
q,2072
u,2074
c,2081
i,2086
backspace,2095
backspace,2100
i,2105
c,2107
k,2111
space,2115
o,2121
n,2128
y,2134
x,2140
space,2146
g,2153
l,2157
o,2164
backspace,2171
backspace,2175
o,2181
b,2184
l,2188
i,2193
n,2199
space,2203
j,2208
u,2213
m,2218
p,2223
s,2228
space,2235
o,2241
v,2244
e,2250
r,2253
space,2255
t,2260
h,2263
e,2266
space,2269
l,2273
z,2284
backspace,2298
a,2300
z,2306
y,2309
space,2315
d,2321
w,2330
a,2335
f,2340
t,2346
backspace,2354
backspace,2358
r,2360
f,2365
period,2386
space,2392
b,2402
r,2410
a,2414
n,2426
w,2430
backspace,2436
backspace,2440
w,2442
n,2446
y,2452
space,2455
g,2462
o,2465
d,2483
s,2489
space,2493
j,2501
u,2506
s,2508
t,2513
space,2516
f,2522
l,2528
o,2534
c,2539
k,2543
e,2546
d,2552
space,2556
u,2559
p,2561
space,2566
t,2569
o,2572
space,2578
q,2588
u,2593
i,2596
z,2603
space,2609
a,2615
n,2619
d,2622
space,2623
v,2628
e,2635
x,2641
space,2647
h,2652
i,2656
m,2671
period,2682
space,2686
w,2696
a,2702
t,2705
c,2713
h,2717
space,2722
j,2729
e,2740
o,2747
r,2750
p,2762
backspace,2770
backspace,2775
p,2781
a,2783
r,2787
d,2798
y,2803
comma,2813
space,2817
a,2822
l,2827
e,2831
x,2839
space,2843
t,2848
r,2853
e,2858
b,2867
e,2877
s,2883
backspace,2895
k,2900
s,2903
space,2907
f,2911
u,2915
n,2921
space,2932
t,2937
x,2946
backspace,2959
v,2962
space,2966
q,2982
u,2986
i,2990
z,3004
space,3008
g,3012
a,3016
m,3021
e,3025
period,3029
space,3034
s,3041
i,3046
x,3052
space,3064
b,3070
i,3073
g,3076
space,3082
d,3088
e,3102
v,3107
i,3116
l,3122
s,3126
space,3130
f,3135
r,3141
o,3144
m,3151
space,3153
j,3157
a,3160
p,3167
a,3172
n,3176
space,3180
q,3191
u,3194
i,3198
c,3202
k,3206
l,3210
y,3215
space,3221
f,3228
o,3233
r,3236
g,3256
o,3261
t,3265
space,3268
h,3274
o,3277
w,3281
space,3285
t,3287
o,3290
space,3293
w,3299
a,3305
l,3311
t,3316
z,3327
period,3335
space,3341
f,3351
i,3355
v,3362
e,3368
space,3371
o,3380
r,3383
space,3386
s,3395
i,3402
z,3408
backspace,3422
x,3424
space,3429
b,3436
i,3440
g,3445
space,3451
d,3456
e,3462
v,3467
i,3474
l,3480
s,3485
space,3490
f,3494
r,3500
o,3502
m,3506
space,3506
j,3513
a,3517
p,3531
a,3534
n,3538
space,3544
u,3559
backspace,3571
q,3575
u,3578
i,3586
c,3590
k,3596
l,3601
y,3608
space,3612
f,3616
o,3620
r,3622
o,3636
t,3639
space,3646
backspace,3653
backspace,3658
backspace,3662
g,3670
o,3674
t,3677
space,3679
h,3686
o,3690
w,3692
space,3696
t,3699
o,3704
space,3705
