Key,Frame
shift,88
u,93
n,98
d,102
e,109
r,111
space,115
t,120
h,123
e,125
space,128
f,138
i,146
r,150
e,163
backspace,169
backspace,173
e,175
r,176
y,180
space,185
backspace,193
comma,198
space,203
p,206
a,209
l,214
e,220
space,224
m,229
o,234
o,236
n,247
comma,255
space,259
6,281
backspace,297
6,315
space,323
f,329
r,335
e,338
a,343
backspace,353
backspace,358
backspace,369
e,374
a,377
r,379
l,384
e,398
s,404
s,408
space,412
a,417
d,422
v,427
e,431
n,436
t,438
u,444
r,445
e,449
r,465
s,470
space,474
t,485
r,490
a,503
backspace,513
e,516
k,521
k,526
e,530
d,537
space,541
a,549
c,553
r,560
o,568
s,583
s,589
space,593
t,596
h,600
e,603
space,604
f,609
o,613
r,615
e,620
s,625
t,629
comma,637
space,641
e,646
a,651
c,656
h,661
space,665
e,673
a,678
g,686
e,692
r,696
space,702
t,706
o,710
space,713
e,719
x,726
p,732
l,749
o,756
r,759
e,765
space,768
t,774
h,777
e,781
space,784
o,796
r,800
backspace,813
backspace,817
f,820
o,824
r,826
a,834
backspace,845
g,847
o,855
t,857
t,861
e,873
n,877
space,884
p,890
a,894
t,897
h,900
space,904
backspace,916
s,918
space,922
t,924
h,928
a,930
t,933
space,935
t,943
w,947
e,958
backspace,972
i,977
s,979
t,983
e,987
d,994
space,999
t,1003
h,1009
r,1014
o,1025
u,1030
g,1033
h,1039
space,1044
t,1048
h,1053
e,1057
space,1060
f,1064
o,1070
g,1074
comma,1085
backspace,1095
period,1101
space,1107
shift_r,1129
t,1130
h,1141
e,1144
space,1148
f,1159
a,1164
s,1169
t,1172
space,1176
g,1182
backspace,1197
f,1200
l,1203
o,1208
w,1210
i,1212
n,1217
g,1219
space,1223
r,1229
i,1233
v,1236
e,1243
r,1247
space,1251
c,1257
u,1260
t,1264
space,1268
t,1273
h,1276
r,1280
o,1283
u,1286
g,1289
h,1294
space,1298
t,1301
h,1305
e,1308
space,1311
l,1316
a,1323
n,1325
d,1329
s,1341
c,1348
a,1353
p,1358
e,1367
comma,1375
space,1378
i,1386
t,1390
s,1399
space,1404
f,1410
o,1417
r,1418
t,1426
backspace,1432
backspace,1437
backspace,1442
r,1444
o,1447
t,1452
h,1455
y,1468
space,1474
w,1481
a,1487
t,1492
e,1511
r,1516
s,1522
space,1525
f,1529
i,1548
z,1560
z,1567
l,1576
i,1580
n,1584
g,1587
space,1590
a,1604
g,1612
a,1617
i,1621
n,1626
s,1632
t,1638
space,1642
t,1647
h,1650
e,1653
space,1655
j,1668
a,1672
g,1676
g,1681
e,1686
d,1691
space,1694
r,1700
o,1706
c,1710
k,1714
s,1726
period,1734
space,1740
shift,1748
n,1751
e,1759
a,1765
r,1770
