Key,Frame
shift,96
i,101
n,107
space,109
2,122
2,137
backspace,154
backspace,159
0,185
2,201
5,211
comma,224
space,227
9,246
3,249
4,263
7,295
2,305
6,350
space,356
r,360
e,362
s,371
e,376
a,381
r,384
c,393
h,399
e,404
r,408
s,413
space,417
l,424
u,428
a,431
n,436
backspace,443
backspace,448
backspace,453
a,454
u,458
n,464
c,468
e,473
d,475
space,479
backspace,490
backspace,495
backspace,500
h,508
e,513
d,518
space,521
7,548
4,562
5,569
9,598
8,620
2,641
space,646
d,664
s,667
backspace,674
backspace,678
s,680
t,688
u,706
d,710
e,714
i,719
backspace,730
backspace,734
i,739
e,740
s,745
space,749
o,760
v,762
e,768
r,773
space,774
8,800
backspace,825
0,832
3,851
2,860
1,872
5,902
6,912
space,921
m,933
o,938
n,942
t,944
h,949
s,952
space,957
backspace,973
comma,980
space,987
c,991
o,995
u,1000
n,1005
d,1007
backspace,1019
backspace,1025
backspace,1035
n,1042
d,1047
u,1052
c,1055
i,1059
t,1066
n,1068
backspace,1075
backspace,1080
t,1086
i,1087
n,1093
backspace,1100
backspace,1105
backspace,1110
backspace,1120
t,1125
i,1127
n,1132
g,1132
space,1137
1,1148
7,1165
4,1205
2,1218
1,1236
3,1245
space,1255
e,1262
x,1270
p,1275
e,1279
r,1283
e,1288
m,1294
i,1299
backspace,1304
backspace,1308
backspace,1318
i,1324
m,1330
e,1332
n,1337
t,1339
s,1344
space,1349
d,1354
a,1355
i,1360
l,1365
y,1372
space,1376
a,1381
c,1386
r,1393
r,1399
backspace,1409
o,1414
s,1416
s,1421
space,1425
1,1432
9,1461
2,1484
6,1512
4,1527
backspace,1540
3,1548
4,1553
space,1559
l,1566
a,1569
b,1574
l,1580
backspace,1592
s,1594
space,1601
w,1607
i,1611
t,1614
h,1617
space,1619
5,1645
4,1650
0,1667
0,1671
0,1675
space,1678
c,1684
backspace,1700
backspace,1704
backspace,1714
space,1719
c,1723
p,1729
backspace,1742
o,1752
m,1757
p,1759
u,1763
t,1765
e,1772
r,1778
s,1784
space,1788
a,1794
n,1800
d,1805
space,1812
4,1832
2,1842
0,1858
space,1865
m,1877
a,1879
c,1884
h,1886
i,1904
n,1910
e,1911
s,1917
comma,1926
space,1930
e,1934
a,1940
c,1945
h,1949
space,1952
p,1959
r,1962
e,1966
backspace,1981
o,1986
c,1990
e,1995
s,2001
s,2006
i,2012
n,2017
g,2018
space,2021
8,2045
9,2049
space,2055
backspace,2064
2,2073
7,2099
4,2113
3,2122
space,2130
d,2137
a,2142
t,2146
a,2149
a,2154
backspace,2165
s,2169
e,2175
t,2178
s,2184
period,2190
space,2196
shift,2199
o,2203
v,2207
e,2214
r,2217
space,2220
7,2248
4,2256
8,2265
1,2279
1,2285
2,2293
space,2303
p,2308
r,2311
o,2314
t,2318
o,2322
t,2331
y,2335
p,2341
e,2344
s,2349
space,2354
w,2362
e,2366
r,2370
e,2374
space,2379
c,2387
r,2393
e,2398
a,2403
t,2407
e,2413
d,2420
comma,2426
space,2430
6,2472
2,2494
backspace,2511
3,2515
1,2520
2,2525
1,2537
0,2559
space,2568
i,2574
s,2578
s,2582
u,2584
e,2588
s,2592
space,2597
w,2603
e,2609
r,2613
e,2617
space,2627
d,2632
backspace,2641
a,2644
d,2656
d,2670
r,2676
e,2679
s,2687
s,2692
e,2695
d,2701
comma,2710
space,2713
a,2726
n,2731
d,2733
space,2737
1,2745
8,2771
0,2778
space,2784
e,2792
q,2806
u,2811
a,2822
t,2826
i,2829
o,2833
n,2837
s,2841
space,2846
w,2851
e,2857
r,2862
e,2866
space,2870
r,2882
e,2886
s,2890
o,2898
v,2901
l,2904
backspace,2915
backspace,2919
l,2925
v,2927
e,2929
d,2934
comma,2943
space,2946
backspace,2954
backspace,2959
period,2966
space,2971
shift_r,2978
b,2982
y,2991
space,2994
d,3009
a,3014
y,3020
space,3025
4,3049
2,3061
1,3072
6,3099
7,3109
space,3115
backspace,3127
comma,3134
space,3136
t,3138
h,3142
e,3145
space,3151
backspace,3168
y,3177
space,3184
e,3190
l,3194
e,3196
i,3199
m,3205
backspace,3213
backspace,3217
backspace,3220
i,3226
m,3231
i,3235
n,3254
a,3257
t,3261
e,3264
d,3271
space,3276
1,3283
4,3339
space,3344
m,3351
a,3355
j,3361
o,3367
r,3370
space,3374
c,3380
h,3384
a,3389
l,3398
l,3402
e,3406
n,3409
a,3413
g,3416
e,3421
backspace,3427
backspace,3432
backspace,3437
g,3439
e,3444
s,3449
comma,3456
space,3459
c,3464
backspace,3483
s,3485
c,3489
a,3493
l,3496
i,3502
n,3506
g,3509
space,3510
t,3514
h,3516
e,3520
space,3523
p,3532
r,3536
o,3538
j,3541
e,3543
c,3551
t,3563
space,3567
t,3573
o,3577
space,3580
i,3590
m,3594
p,3600
a,3605
c,3610
t,3616
space,3620
9,3642
1,3650
1,3668
2,3675
5,3707
space,3710
c,3716
i,3719
e,3723
t,3727
backspace,3736
backspace,3740
i,3746
t,3748
e,3753
backspace,3760
backspace,3764
backspace,3767
t,3774
i,3778
e,3781
s,3786
space,3791
u,3796
s,3800
i,3803
n,3809
g,3810
space,3815
7,3832
0,3881
2,3892
space,3899
o,3904
backspace,3912
f,3918
o,3921
r,3924
n,3939
backspace,3948
m,3954
u,3960
a,3965
l,3973
backspace,3981
backspace,3987
l,3992
a,3995
s,3998
space,4003
n,4008
a,4009
d,4015
backspace,4023
backspace,4028
backspace,4033
a,4038
n,4043
d,4047
space,4050
1,4056
1,4061
5,4086
8,4101
6,4164
space,4173
r,4180
e,4184
a,4189
c,4195
t,4200
o,4204
r,4207
e,4209
s,4219
backspace,4225
backspace,4230
s,4232
period,4238
space,4244
shift_r,4250
t,4253
h,4260
e,4263
i,4276
r,4279
space,4285
1,4293
2,4300
3,4307
4,4313
5,4330
6,4361
7,4370
7,4386
backspace,4398
backspace,4405
7,4427
8,4435
space,4442
b,4451
u,4456
d,4459
g,4464
e,4468
t,4474
space,4478
s,4483
u,4487
p,4491
p,4497
o,4500
r,4504
t,4509
e,4512
d,4519
space,4523
1,4530
3,4537
space,4546
t,4553
e,4556
