Key,Frame
return,80
return,83
shift,85
backspace,133
backspace,140
shift,178
b,179
e,191
n,206
e,218
a,221
t,224
h,228
space,237
t,244
h,247
e,252
space,255
l,263
backspace,275
b,277
r,284
i,287
g,291
h,294
t,300
space,306
e,324
v,331
e,344
n,350
i,354
n,359
g,365
space,371
s,381
k,386
e,393
y,402
backspace,409
backspace,413
y,416
comma,425
space,432
5,447
space,455
y,468
o,477
u,482
n,489
d,496
backspace,519
g,525
space,529
e,537
x,545
p,551
l,559
o,565
r,571
r,587
e,590
space,597
backspace,606
backspace,611
backspace,615
e,628
r,632
e,635
s,642
space,646
backspace,654
backspace,660
backspace,671
s,674
space,681
g,749
a,756
t,760
h,766
e,769
r,772
e,785
d,791
space,797
t,801
o,805
space,810
c,814
o,817
u,820
n,826
t,830
space,836
t,844
h,848
e,851
space,855
s,862
t,867
a,874
r,876
t,881
backspace,893
s,896
space,903
backspace,909
comma,917
space,921
e,926
a,930
c,936
h,939
space,946
t,954
a,962
k,966
i,971
n,977
g,981
space,984
t,988
u,991
r,995
n,999
s,1012
space,1017
n,1023
a,1030
m,1032
i,1042
n,1047
g,1053
space,1056
c,1062
o,1065
n,1076
s,1092
t,1099
e,1108
l,1117
l,1121
a,1130
t,1136
i,1141
o,1145
n,1149
s,1154
space,1160
f,1167
r,1173
o,1178
m,1182
space,1185
a,1201
shift,1203
space,1208
t,1214
o,1217
space,1222
z,1234
shift,1235
period,1244
space,1249
shift,1260
t,1261
h,1267
e,1273
space,1277
q,1287
q,1297
backspace,1308
u,1318
i,1322
c,1326
k,1330
space,1340
b,1347
r,1354
o,1357
w,1360
space,1371
backspace,1377
n,1384
space,1388
f,1391
o,1397
x,1402
space,1406
l,1415
e,1417
a,1421
p,1429
t,1435
space,1452
g,1463
r,1470
a,1472
c,1487
e,1495
f,1503
u,1509
l,1514
l,1519
y,1524
space,1529
o,1535
v,1542
e,1550
r,1553
space,1556
7,1577
space,1591
s,1612
l,1618
e,1626
e,1632
p,1637
y,1653
space,1659
d,1663
o,1669
g,1675
s,1680
space,1686
backspace,1694
comma,1701
space,1706
w,1708
h,1712
i,1715
l,1723
e,1726
space,1730
3,1738
space,1744
c,1756
h,1761
i,1766
r,1779
p,1793
i,1798
n,1804
g,1807
space,1811
c,1821
r,1828
i,1837
c,1846
k,1852
e,1856
t,1867
s,1875
space,1881
s,1891
e,1896
n,1901
backspace,1912
r,1917
e,1920
n,1924
