Key,Frame
d,76
e,84
a,86
r,90
space,98
t,120
e,124
a,129
m,131
comma,158
space,165
i,170
space,175
h,178
o,184
p,190
e,195
space,200
y,210
o,216
u,219
space,223
a,228
l,230
l,235
space,240
h,243
a,247
d,251
space,255
a,261
space,267
f,272
a,283
n,289
s,296
t,303
a,312
s,328
t,340
i,353
c,358
space,363
t,368
i,369
m,376
e,381
space,385
o,389
u,392
r,399
space,404
r,484
e,487
c,494
e,500
n,504
t,509
space,513
e,518
m,525
p,527
l,534
y,542
e,549
e,555
backspace,562
backspace,567
backspace,571
o,579
y,584
e,587
e,593
space,600
a,610
p,615
p,621
r,625
o,632
backspace,644
e,646
c,653
i,656
a,666
t,672
i,674
o,680
n,683
space,705
e,710
v,716
e,722
n,726
t,730
period,738
space,741
i,746
t,752
space,759
w,764
a,780
s,785
space,791
t,799
r,806
u,808
l,815
y,823
space,827
a,831
space,837
p,842
l,848
e,852
a,858
r,861
s,869
backspace,876
backspace,881
s,896
u,927
r,934
e,938
space,942
t,947
o,950
space,955
s,958
e,963
e,969
space,973
e,977
v,983
e,988
r,991
y,997
o,1009
n,1013
e,1017
space,1021
c,1025
o,1028
m,1032
e,1037
space,1041
t,1046
o,1050
g,1056
e,1063
t,1067
e,1070
h,1077
e,1083
backspace,1089
backspace,1093
backspace,1098
h,1105
e,1116
r,1120
space,1124
a,1129
n,1135
d,1138
space,1142
j,1147
backspace,1156
e,1159
n,1162
j,1171
o,1177
y,1182
space,1189
t,1193
h,1196
e,1201
space,1205
f,1215
e,1220
s,1226
t,1231
i,1236
v,1275
i,1279
t,1282
e,1294
i,1299
backspace,1308
backspace,1313
i,1319
e,1320
s,1327
space,1331
backspace,1347
period,1358
space,1363
y,1383
o,1388
u,1390
r,1396
space,1402
e,1409
n,1412
u,1420
t,1427
backspace,1431
backspace,1437
t,1441
h,1442
u,1448
s,1463
i,1467
a,1472
s,1488
n,1493
space,1501
backspace,1513
backspace,1518
m,1525
space,1529
a,1533
n,1536
d,1540
space,1542
p,1551
o,1557
s,1559
i,1563
backspace,1573
backspace,1578
s,1582
i,1584
t,1602
i,1604
v,1610
e,1614
space,1620
e,1628
n,1632
e,1650
r,1652
g,1663
y,1667
space,1672
m,1678
a,1680
d,1687
e,1693
space,1698
t,1704
h,1706
e,1710
space,1714
e,1721
v,1726
e,1732
n,1736
t,1740
space,1745
a,1755
space,1761
r,1769
e,1771
s,1779
o,1794
u,1796
n,1807
d,1810
i,1818
n,1824
g,1828
space,1831
s,1840
u,1845
c,1849
c,1854
e,1860
s,1865
s,1871
period,1884
space,1888
w,1900
e,1906
space,1911
w,1927
a,1931
n,1935
t,1939
e,1944
d,1951
space,1955
t,1958
o,1963
space,1966
t,1973
a,1979
k,1983
e,1986
space,1991
a,1995
space,2002
m,2008
o,2015
a,2021
n,2025
backspace,2046
backspace,2051
m,2058
e,2062
n,2065
t,2069
space,2075
t,2080
o,2084
space,2086
e,2090
x,2097
t,2104
e,2109
n,2116
d,2118
space,2122
o,2130
u,2134
r,2139
space,2145
h,2156
e,2168
r,2172
a,2175
r,2178
backspace,2188
backspace,2192
backspace,2197
e,2203
backspace,2213
a,2218
r,2221
t,2236
f,2250
e,2255
l,2263
t,2268
s,2275
space,2281
backspace,2293
backspace,2301
space,2308
g,2316
r,2323
a,2326
t,2344
i,2347
d,2353
t,2363
backspace,2372
backspace,2377
t,2381
u,2390
d,2392
e,2399
space,2409
t,2414
o,2416
space,2421
e,2424
a,2428
c,2435
h,2440
space,2446
o,2450
f,2455
space,2458
y,2463
o,2468
u,2471
r,2478
space,2481
h,2489
a,2494
r,2500
d,2505
space,2516
w,2530
o,2532
r,2537
k,2541
space,2550
a,2555
n,2560
d,2564
space,2570
d,2572
e,2578
d,2586
i,2598
c,2604
a,2610
t,2614
i,2618
o,2622
n,2625
period,2637
space,2642
e,2646
v,2651
e,2656
n,2661
t,2664
s,2673
space,2678
l,2684
i,2688
k,2694
e,2698
space,2703
t,2705
h,2708
e,2712
s,2719
e,2726
s,2732
space,2737
a,2742
r,2747
e,2749
space,2754
backspace,2761
backspace,2766
backspace,2771
backspace,2775
backspace,2780
backspace,2785
space,2794
a,2799
r,2805
e,2809
space,2812
a,2828
space,2835
s,2853
m,2862
a,2869
l,2874
l,2879
space,2886
t,2896
o,2899
k,2906
e,2910
n,2913
space,2919
o,2923
f,2927
space,2931
a,2937
p,2941
p,2946
r,2951
e,2958
c,2968
i,2974
a,2981
t,2985
i,2988
o,2993
n,2996
space,3006
f,3023
o,3027
r,3031
space,3034
t,3039
h,3042
e,3049
space,3053
i,3058
n,3064
c,3076
r,3084
e,3087
d,3095
i,3098
b,3110
l,3118
e,3121
space,3126
e,3144
f,3150
f,3154
e,3158
o,3165
backspace,3172
backspace,3178
o,3187
r,3189
t,3196
space,3200
y,3208
o,3213
u,3215
space,3221
p,3228
u,3234
t,3240
space,3244
i,3249
n,3255
t,3259
o,3264
space,3268
y,3278
o,3282
u,3286
space,3292
backspace,3310
r,3317
space,3321
f,3324
backspace,3337
r,3341
o,3345
l,3352
e,3363
s,3373
space,3379
e,3394
e,3406
v,3411
backspace,3424
backspace,3429
e,3441
r,3443
d,3451
backspace,3457
backspace,3462
backspace,3467
v,3473
e,3480
r,3483
d,3494
y,3501
a,3504
backspace,3511
backspace,3516
backspace,3521
y,3528
d,3538
a,3541
y,3548
period,3559
space,3564
a,3569
s,3572
space,3578
w,3583
e,3590
space,3594
m,3608
o,3613
v,3615
e,3622
space,3626
f,3631
o,3635
r,3638
w,3644
a,3650
r,3655
d,3665
comma,3683
space,3690
l,3709
e,3714
t,3718
s,3723
space,3730
c,3747
a,3761
r,3766
r,3772
y,3779
space,3785
f,3790
o,3794
r,3797
w,3803
a,3811
r,3817
d,3825
space,3832
t,3837
h,3840
i,3845
s,3849
space,3854
s,3866
p,3873
i,3878
r,3884
i,3904
t,3908
space,3917
o,3921
f,3924
space,3927
a,3936
backspace,3949
c,3952
a,3957
n,3966
backspace,3981
m,3989
a,3993
r,4002
a,4006
d,4013
i,4019
backspace,4034
e,4040
r,4043
i,4048
e,4051
s,4059
space,4063
a,4067
n,4071
d,4075
space,4081
backspace,4086
backspace,4091
backspace,4096
backspace,4101
backspace,4105
backspace,4109
space,4116
a,4117
n,4122
d,4125
space,4129
t,4138
e,4146
a,4157
m,4168
w,4184
o,4189
r,4193
k,4196
space,4214
backspace,4235
period,4243
space,4248
y,4256
o,4262
u,4266
r,4268
space,4272
c,4282
o,4284
n,4287
t,4289
r,4295
i,4299
b,4306
u,4310
t,4315
i,4328
o,4335
n,4338
s,4344
space,4349
a,4356
r,4361
e,4364
space,4368
i,4378
n,4387
v,4393
a,4403
l,4410
u,4419
a,4432
b,4438
l,4444
e,4448
space,4453
t,4461
o,4462
space,4472
o,4486
u,4489
r,4496
space,4499
c,4518
o,4522
m,4526
p,4529
a,4534
n,4539
y,4547
space,4552
s,4557
u,4563
c,4576
c,4582
e,4588
s,4593
s,4598
space,4601
backspace,4609
comma,4619
space,4622
a,4631
n,4634
d,4638
space,4641
w,4645
e,4657
space,4664
l,4669
o,4674
o,4679
k,4684
space,4696
f,4705
o,4708
r,4710
w,4716
a,4722
r,4728
d,4735
