Key,Frame
o,113
shift,117
n,134
space,138
a,150
space,154
b,159
r,165
e,182
z,204
y,214
backspace,224
backspace,228
e,237
z,249
y,254
space,261
s,280
u,284
m,291
b,295
backspace,308
m,314
b,318
e,325
r,328
backspace,342
backspace,347
e,358
backspace,364
backspace,369
e,380
r,385
space,389
a,439
f,445
t,450
e,456
r,459
n,467
o,471
o,478
n,482
period,501
backspace,510
comma,518
space,523
5,540
space,550
a,558
v,572
e,579
n,584
backspace,593
backspace,598
backspace,603
d,614
v,627
e,631
n,634
t,637
r,641
u,645
e,648
backspace,660
backspace,665
u,672
backspace,678
backspace,683
u,687
r,691
e,695
r,702
s,715
space,722
t,735
r,740
e,768
k,777
k,782
e,784
d,795
space,804
a,812
backspace,822
t,824
h,829
o,833
u,836
g,839
h,843
space,851
backspace,863
backspace,868
backspace,872
backspace,877
backspace,881
r,888
o,893
u,897
g,903
h,905
space,913
a,937
space,942
v,948
i,952
b,965
r,972
a,977
n,986
t,990
space,994
m,1004
e,1010
a,1013
d,1024
o,1031
w,1035
comma,1043
space,1047
t,1053
h,1057
e,1080
i,1091
r,1095
space,1105
b,1122
a,1125
c,1131
k,1135
p,1146
a,1148
c,1154
k,1158
s,1163
space,1170
l,1182
a,1186
b,1192
l,1198
e,1201
d,1207
backspace,1218
backspace,1223
backspace,1227
e,1232
l,1236
d,1244
backspace,1253
e,1257
d,1264
space,1267
f,1272
r,1279
o,1285
m,1290
space,1292
a,1308
shift,1309
space,1315
t,1323
o,1328
space,1331
shift,1346
z,1347
period,1356
space,1361
shift,1374
a,1374
space,1381
u,1389
i,1394
backspace,1402
backspace,1408
q,1412
u,1415
i,1421
c,1427
k,1434
space,1443
b,1449
r,1456
o,1464
w,1468
n,1472
space,1479
f,1484
o,1488
x,1495
space,1504
d,1510
a,1516
h,1522
s,1527
backspace,1539
backspace,1544
s,1550
h,1554
e,1557
d,1563
space,1567
p,1585
a,1589
s,1591
t,1599
space,1603
7,1638
space,1650
g,1663
a,1668
backspace,1679
r,1683
a,1685
z,1692
i,1695
n,1701
g,1705
space,1708
d,1714
e,1722
e,1728
r,1732
comma,1744
space,1747
w,1751
i,1759
backspace,1777
h,1785
i,1787
l,1795
e,1798
space,1805
5,1835
space,1846
backspace,1856
backspace,1861
6,1878
space,1891
f,1897
r,1903
g,1911
o,1915
backspace,1921
backspace,1926
o,1931
g,1935
s,1940
space,1945
h,1951
o,1956
p,1967
e,1970
d,1976
space,1981
backspace,1988
backspace,1993
backspace,1998
p,2009
e,2013
d,2020
space,2024
n,2029
e,2035
a,2041
r,2045
space,2053
a,2067
space,2072
g,2095
l,2101
i,2107
m,2117
e,2136
r,2138
backspace,2149
m,2157
e,2162
r,2165
backspace,2172
backspace,2177
backspace,2182
backspace,2186
m,2194
e,2199
r,2201
i,2209
n,2214
g,2221
space,2224
s,2230
t,2235
r,2243
a,2247
m,2252
backspace,2261
backspace,2266
e,2271
a,2274
m,2278
period,2286
space,2292
shift,2298
o,2300
v,2305
e,2311
r,2315
h,2329
e,2333
a,2338
d,2344
space,2350
backspace,2356
comma,2364
space,2370
9,2391
space,2406
b,2422
r,2429
i,2433
d,2438
backspace,2445
backspace,2450
backspace,2454
i,2460
r,2462
d,2468
s,2477
space,2484
s,2501
c,2508
backspace,2515
backspace,2519
c,2522
i,2527
r,2531
c,2544
l,2549
e,2553
d,2571
space,2576
t,2579
h,2583
e,2587
space,2591
k,2597
s,2600
backspace,2611
backspace,2617
s,2620
y,2634
backspace,2642
k,2647
y,2654
comma,2663
space,2670
a,2671
n,2676
d,2681
space,2685
1,2694
2,2699
space,2706
d,2728
r,2735
a,2744
g,2755
o,2767
n,2771
f,2778
u,2783
backspace,2798
l,2805
i,2811
e,2815
s,2821
space,2829
d,2837
a,2847
n,2852
c,2855
e,2860
d,2866
space,2870
a,2875
v,2881
o,2885
v,2889
backspace,2898
backspace,2904
backspace,2917
b,2922
o,2926
v,2937
e,2949
space,2956
0,2984
space,2993
r,3002
i,3007
p,3017
l,3029
e,3035
s,3040
backspace,3047
backspace,3051
backspace,3056
p,3065
l,3075
e,3083
s,3091
space,3097
i,3115
n,3121
space,3124
t,3129
h,3131
e,3134
space,3138
w,3155
a,3160
t,3166
e,3172
r,3175
s,3183
backspace,3197
period,3206
space,3211
shift,3221
n,3223
e,3230
r,3232
a,3236
backspace,3249
backspace,3255
a,3257
r,3261
b,3275
y,3281
space,3287
backspace,3294
comma,3301
space,3307
2,3313
3,3316
backspace,3331
backspace,3336
3,3342
4,3346
5,3355
space,3365
f,3380
l,3383
o,3390
w,3391
e,3398
r,3401
s,3407
space,3412
b,3421
o,3426
backspace,3443
l,3449
o,3455
m,3460
m,3466
e,3472
backspace,3484
backspace,3488
backspace,3494
o,3499
m,3503
e,3508
d,3515
space,3519
i,3522
n,3527
space,3531
r,3544
a,3549
d,3554
i,3558
a,3572
n,3575
t,3580
space,3583
c,3588
o,3591
l,3597
o,3603
r,3608
s,3616
space,3620
backspace,3627
comma,3635
space,3642
a,3647
t,3654
r,3658
r,3664
backspace,3677
t,3685
r,3692
backspace,3697
backspace,3702
backspace,3707
t,3715
r,3721
a,3724
c,3731
t,3738
i,3742
n,3748
g,3752
space,3755
9,3787
0,3794
backspace,3810
backspace,3819
8,3843
9,3848
space,3856
b,3877
u,3887
z,3891
z,3897
i,3900
n,3905
g,3912
space,3914
b,3923
e,3930
e,3942
s,3950
period,3962
space,3967
shift,3978
a,3979
s,3986
space,3994
d,4002
u,4007
s,4011
k,4017
space,4026
f,4033
e,4038
l,4048
l,4052
comma,4064
space,4069
t,4072
h,4077
e,4081
space,4086
g,4093
r,4099
o,4102
u,4105
p,4134
space,4141
g,4152
a,4157
z,4167
e,4173
d,4179
space,4183
a,4186
t,4191
space,4194
5,4224
backspace,4242
4,4246
backspace,4259
5,4264
backspace,4274
6,4278
7,4296
8,4327
space,4336
s,4376
t,4381
a,4385
r,4389
t,4396
backspace,4411
s,4415
space,4420
l,4433
i,4437
g,4442
h,4444
i,4450
n,4456
g,4460
space,4463
backspace,4469
backspace,4474
backspace,4479
backspace,4484
t,4489
i,4491
n,4497
g,4501
space,4504
u,4509
p,4516
space,4520
t,4525
h,4525
e,4533
space,4538
h,4544
e,4552
a,4555
v,4565
e,4569
n,4575
s,4582
space,4588
backspace,4605
comma,4615
space,4621
m,4637
a,4640
r,4643
v,4651
e,4659
l,4662
i,4668
n,4674
g,4676
space,4682
a,4686
t,4688
space,4695
t,4698
h,4701
e,4706
space,4711
b,4719
e,4727
a,4730
t,4733
u,4738
backspace,4748
backspace,4753
backspace,4759
u,4764
backspace,4772
a,4778
u,4780
t,4785
y,4796
space,4804
o,4809
f,4813
space,4816
n,4822
a,4827
t,4831
u,4837
r,4841
e,4845
s,4853
space,4891
e,4910
n,4919
d,4924
backspace,4938
backspace,4942
backspace,4946
backspace,4952
backspace,4956
s,4982
space,4987
e,4992
n,4996
l,5006
backspace,5038
d,5052
backspace,5062
n,5069
d,5071
l,5077
backspace,5087
backspace,5092
backspace,5097
d,5117
l,5128
e,5130
s,5135
s,5140
s,5168
