Key,Frame
o,50
shift,52
n,54
space,62
a,67
space,73
s,77
t,82
a,88
r,92
l,104
i,110
t,116
space,120
n,123
i,128
g,131
h,134
t,137
comma,145
space,150
5,166
space,182
s,196
t,202
a,210
r,218
g,231
a,243
z,257
e,266
r,274
s,280
space,286
g,293
a,298
t,302
h,308
e,313
r,317
s,321
space,327
backspace,333
backspace,338
e,340
d,346
space,350
i,352
backspace,365
o,372
n,376
space,380
a,386
space,392
h,393
i,398
l,404
l,409
comma,422
space,426
t,430
h,433
e,440
i,449
r,453
space,460
n,465
o,470
t,472
e,480
b,496
o,501
o,506
k,513
s,517
space,523
f,528
i,535
l,542
l,547
e,550
d,556
space,560
w,565
i,568
t,573
h,576
space,583
s,601
k,607
e,612
t,617
c,625
h,633
e,642
s,648
space,653
f,656
r,663
o,668
m,672
space,679
a,703
shift,704
space,712
t,717
o,721
space,727
z,742
shift,744
period,762
space,767
a,789
shift,789
space,795
q,805
u,810
i,816
c,821
k,827
space,833
b,841
r,847
o,853
w,856
n,861
space,867
f,872
o,876
x,881
space,887
d,896
a,902
r,907
t,913
e,918
d,926
space,931
a,936
c,941
c,945
r,953
e,956
backspace,966
backspace,971
backspace,975
r,992
o,998
s,1005
s,1010
space,1015
t,1017
h,1019
e,1025
space,1028
m,1033
e,1036
a,1044
d,1061
o,1066
w,1069
comma,1079
space,1085
w,1091
a,1100
v,1109
backspace,1121
backspace,1127
e,1136
a,1141
v,1149
i,1154
n,1161
g,1166
space,1169
t,1172
h,1176
e,1181
backspace,1189
backspace,1194
backspace,1199
b,1207
e,1214
t,1217
e,1224
w,1233
backspace,1241
backspace,1247
backspace,1256
t,1273
e,1284
backspace,1304
w,1309
e,1313
e,1318
n,1323
space,1329
7,1387
space,1396
c,1420
u,1425
r,1430
i,1435
o,1442
u,1446
s,1451
space,1459
r,1476
a,1479
b,1484
b,1490
i,1493
t,1499
s,1506
space,1511
f,1515
backspace,1525
a,1529
n,1532
d,1535
space,1540
6,1568
space,1578
f,1592
r,1597
o,1600
g,1604
s,1609
space,1616
c,1627
r,1639
o,1646
a,1662
k,1668
i,1673
n,1678
g,1682
space,1686
b,1692
e,1698
s,1705
i,1709
d,1714
e,1723
space,1730
a,1734
space,1740
0,1766
space,1779
d,1786
e,1792
g,1798
r,1809
e,1813
e,1818
space,1826
b,1833
r,1839
o,1845
o,1850
k,1856
period,1878
space,1885
shift,1890
o,1892
v,1898
e,1906
r,1908
h,1918
e,1921
a,1928
d,1932
comma,1938
space,1943
9,1988
space,1996
s,2010
h,2014
o,2019
o,2023
t,2030
i,2033
n,2039
g,2043
space,2047
s,2064
t,2068
a,2073
r,2077
s,2085
space,2091
s,2103
t,2108
r,2118
e,2131
a,2134
k,2141
e,2145
d,2150
space,2155
t,2164
h,2167
r,2170
o,2174
u,2176
g,2178
h,2184
space,2190
backspace,2195
backspace,2200
backspace,2204
backspace,2214
u,2220
g,2225
h,2228
t,2236
space,2242
backspace,2250
backspace,2255
space,2267
t,2271
h,2271
e,2276
space,2281
s,2284
k,2290
e,2294
y,2300
backspace,2311
backspace,2316
k,2323
backspace,2337
y,2341
space,2347
a,2350
s,2354
space,2359
1,2382
2,2387
space,2394
o,2402
w,2411
l,2414
s,2423
space,2429
h,2437
o,2442
o,2447
t,2451
e,2457
d,2465
space,2470
s,2478
h,2482
o,2488
backspace,2496
backspace,2501
o,2507
f,2511
t,2517
e,2522
l,2532
backspace,2540
backspace,2545
l,2552
y,2558
space,2563
f,2567
o,2574
backspace,2597
r,2602
o,2605
m,2609
space,2614
n,2622
e,2626
a,2631
b,2644
backspace,2655
r,2658
b,2666
y,2670
y,2673
space,2683
t,2688
r,2694
e,2697
e,2702
backspace,2712
backspace,2716
backspace,2721
backspace,2726
backspace,2730
backspace,2735
space,2742
t,2747
r,2753
e,2756
e,2761
s,2770
period,2782
space,2787
t,2793
backspace,2802
shift,2816
t,2818
h,2826
e,2831
space,2837
g,2874
r,2881
o,2888
u,2894
p,2912
space,2919
m,2928
a,2931
r,2934
v,2942
l,2949
backspace,2967
e,2973
l,2976
e,2979
d,2986
space,2990
a,2995
t,3003
space,3006
8,3033
9,3046
space,3054
c,3073
o,3075
n,3079
s,3084
t,3090
e,3112
l,3121
l,3125
a,3129
t,3133
i,3135
o,3141
n,3144
s,3148
space,3156
t,3164
h,3166
e,3171
y,3177
space,3183
h,3192
a,3197
d,3221
space,3225
m,3232
a,3237
p,3243
p,3248
e,3252
d,3260
space,3266
a,3273
n,3278
d,3282
space,3284
t,3288
h,3291
space,3299
backspace,3331
e,3338
space,3344
3,3372
4,3378
5,3386
space,3395
g,3409
l,3414
i,3419
m,3425
e,3431
r,3435
backspace,3454
backspace,3459
m,3474
e,3480
r,3482
i,3488
n,3493
g,3497
space,3501
l,3519
i,3524
g,3527
h,3532
t,3537
s,3542
space,3549
o,3575
f,3580
space,3583
a,3595
space,3600
d,3606
i,3610
s,3613
t,3617
a,3624
n,3628
t,3633
space,3640
v,3646
i,3654
l,3660
l,3664
a,3668
g,3673
e,3677
period,3695
space,3700
s,3743
return,3745
backspace,3776
backspace,3781
s,3819
shift,3821
u,3830
r,3833
r,3838
o,3849
u,3852
n,3859
d,3863
e,3869
d,3875
space,3880
b,3887
e,3893
y,3899
backspace,3906
backspace,3912
y,3916
space,3921
t,3930
h,3932
e,3938
space,3942
b,3956
r,3964
i,3970
l,3977
l,3982
a,3993
n,3996
backspace,4005
backspace,4011
i,4016
a,4022
n,4023
c,4029
e,4036
space,4040
o,4042
f,4048
space,4050
7,4107
6,4142
backspace,4153
backspace,4158
6,4178
7,4212
8,4232
space,4243
c,4260
e,4271
l,4277
e,4289
s,4315
t,4322
r,4328
i,4334
a,4339
backspace,4348
backspace,4353
backspace,4358
i,4364
a,4391
l,4396
space,4401
b,4409
o,4410
o,4416
backspace,4427
d,4459
i,4461
e,4464
s,4471
space,4477
backspace,4483
comma,4499
space,4505
t,4509
h,4515
e,4521
y,4530
space,4536
f,4556
e,4565
l,4569
t,4574
space,4587
t,4590
h,4592
e,4600
space,4604
s,4613
a,4618
m,4622
backspace,4640
backspace,4645
a,4650
m,4653
backspace,4669
backspace,4674
e,4678
a,4680
m,4683
l,4692
e,4696
s,4700
s,4706
space,4712
c,4717
o,4719
n,4722
n,4726
e,4730
c,4736
t,4742
i,4746
o,4751
n,4754
space,4758
b,4765
e,4771
t,4776
w,4782
e,4786
e,4791
n,4798
space,4802
t,4807
h,4809
e,4814
space,4817
i,4825
f,4830
i,4841
backspace,4850
backspace,4855
n,4861
i,4868
f,4876
backspace,4880
backspace,4886
f,4890
i,4892
n,4902
i,4907
t,4910
e,4914
space,4919
l,4925
e,4929
t,4934
t,4939
e,4945
r,4947
s,4952
space,4957
backspace,4963
comma,4969
space,4973
n,4975
u,4979
m,4983
b,4987
e,4989
r,4992
s,4995
comma,5002
space,5008
a,5011
n,5014
d,5017
space,5019
t,5022
h,5025
e,5029
space,5032
w,5035
o,5037
k,5043
backspace,5057
n,5062
d,5065
e,5072
r,5075
s,5080
space,5086
o,5101
f,5104
space,5107
t,5113
h,5117
e,5121
space,5125
c,5130
o,5133
