Key,Frame
shift,62
o,66
n,69
space,74
a,78
space,84
c,103
o,106
o,111
l,143
space,149
s,155
t,160
r,167
backspace,178
backspace,184
p,193
r,194
i,199
n,206
g,210
space,213
e,224
v,231
e,236
n,239
t,241
i,248
backspace,255
backspace,260
i,265
n,271
g,277
space,281
comma,285
backspace,292
backspace,296
comma,303
space,308
4,327
backspace,341
5,347
space,355
f,361
r,366
e,371
i,379
backspace,391
backspace,396
i,402
e,405
n,410
d,413
s,420
space,425
e,436
x,442
p,446
l,452
o,456
r,460
e,466
d,473
space,477
a,482
space,488
m,498
a,501
g,506
i,509
c,513
a,519
l,523
space,529
g,539
a,545
r,549
d,555
e,563
n,566
space,574
h,582
backspace,599
w,603
h,607
e,612
r,616
e,618
space,628
f,635
l,639
o,645
w,648
e,654
r,656
s,662
space,669
b,677
l,683
o,688
o,695
m,703
e,714
d,721
space,725
i,743
n,749
space,755
p,762
a,767
t,770
t,775
e,781
r,784
n,791
s,796
space,802
f,806
o,810
r,813
m,818
space,822
backspace,830
backspace,834
backspace,839
backspace,843
r,848
o,851
m,858
space,861
a,870
shift,870
space,878
t,883
o,885
space,889
shift,898
z,898
period,907
space,911
a,922
shift,923
space,931
q,936
u,940
i,943
c,947
k,951
space,957
b,974
r,984
o,991
w,994
n,999
space,1011
f,1015
o,1019
x,1023
space,1030
d,1036
a,1040
h,1044
s,1046
e,1052
d,1056
backspace,1063
backspace,1068
backspace,1073
backspace,1094
s,1098
h,1101
e,1104
d,1111
space,1114
b,1125
e,1132
t,1136
w,1143
e,1148
e,1153
n,1158
space,1164
7,1200
space,1211
r,1218
o,1223
w,1226
s,1236
space,1241
o,1252
f,1257
space,1260
r,1266
o,1271
e,1274
s,1279
e,1285
backspace,1295
backspace,1299
backspace,1304
s,1307
e,1313
s,1318
comma,1338
space,1342
w,1346
h,1351
i,1353
l,1360
e,1364
space,1368
6,1397
space,1410
f,1433
i,1437
g,1441
s,1447
backspace,1457
backspace,1462
backspace,1467
r,1472
i,1475
backspace,1488
o,1493
g,1497
s,1502
space,1507
s,1520
a,1525
n,1529
g,1533
space,1548
n,1554
e,1558
a,1563
r,1567
space,1576
a,1588
space,1593
p,1597
o,1603
n,1622
d,1627
space,1634
c,1658
h,1664
i,1668
l,1675
l,1680
e,1683
d,1689
space,1693
t,1701
o,1704
space,1708
0,1719
space,1726
d,1731
e,1736
g,1741
e,1750
e,1759
backspace,1769
backspace,1774
r,1782
e,1784
s,1790
s,1795
backspace,1801
backspace,1807
e,1809
s,1815
space,1822
backspace,1830
period,1838
space,1842
shift,1848
o,1850
v,1856
e,1862
r,1867
h,1879
a,1886
backspace,1898
e,1902
a,1906
d,1912
comma,1918
space,1925
9,1958
space,1966
s,1981
w,1995
a,2001
l,2006
l,2011
o,2016
w,2018
s,2026
space,2033
d,2045
a,2050
r,2055
t,2063
e,2067
d,2073
space,2078
g,2098
r,2105
a,2109
c,2118
e,2124
f,2131
u,2137
l,2143
l,2148
y,2155
comma,2167
space,2171
a,2173
n,2178
d,2184
space,2189
1,2205
2,2211
space,2218
g,2234
l,2240
o,2247
w,2250
i,2253
n,2258
g,2263
space,2267
b,2280
u,2283
t,2287
t,2292
e,2299
r,2302
f,2320
l,2326
i,2332
e,2336
s,2342
space,2349
d,2358
a,2364
n,2369
c,2372
e,2379
space,2384
i,2388
backspace,2399
d,2410
space,2415
i,2417
n,2423
backspace,2433
backspace,2437
backspace,2442
backspace,2447
backspace,2451
d,2457
space,2461
i,2464
n,2469
space,2476
t,2480
h,2482
e,2487
space,2490
a,2499
i,2502
r,2506
comma,2517
space,2525
backspace,2533
backspace,2538
period,2546
space,2559
shift,2572
t,2572
h,2578
e,2584
space,2587
g,2590
r,2597
o,2600
u,2604
p,2611
space,2619
c,2628
o,2630
u,2632
n,2639
t,2641
e,2646
d,2652
space,2658
8,2697
9,2704
space,2718
s,2740
h,2744
i,2748
n,2753
i,2757
n,2761
g,2766
space,2770
c,2778
u,2783
backspace,2794
backspace,2799
r,2805
backspace,2822
c,2830
r,2838
y,2859
s,2862
t,2867
a,2876
l,2880
l,2884
backspace,2896
s,2900
space,2906
e,2912
m,2916
b,2922
e,2927
d,2932
d,2936
e,2943
d,2950
space,2956
i,2961
n,2966
space,2970
t,2974
h,2978
backspace,2988
backspace,2993
a,2997
space,3002
b,3021
backspace,3029
n,3035
e,3041
a,3042
r,3045
b,3056
y,3062
space,3068
f,3074
o,3078
u,3082
n,3088
t,3093
a,3103
i,3105
n,3110
space,3116
a,3120
n,3123
d,3128
space,3131
m,3138
a,3140
r,3144
v,3153
e,3158
l,3163
d,3165
e,3171
backspace,3180
backspace,3185
e,3188
d,3195
space,3199
a,3204
t,3210
space,3216
3,3227
4,3238
5,3250
space,3261
t,3276
w,3281
i,3285
n,3291
k,3298
i,3301
l,3312
backspace,3322
backspace,3327
l,3338
i,3344
n,3348
g,3353
space,3357
l,3365
i,3370
g,3373
h,3376
t,3379
s,3386
space,3391
s,3412
t,3419
r,3434
u,3438
n,3444
g,3449
space,3455
t,3462
h,3466
r,3470
o,3483
u,3487
g,3492
h,3495
space,3501
t,3505
h,3507
e,3511
space,3514
t,3521
r,3526
e,3531
e,3535
s,3543
period,3551
space,3556
a,3569
shift,3570
s,3581
space,3588
t,3593
h,3597
e,3600
space,3604
c,3609
l,3612
o,3617
c,3621
k,3625
space,3631
s,3637
t,3648
r,3658
c,3682
k,3688
e,3692
backspace,3701
backspace,3706
backspace,3711
u,3717
c,3721
k,3726
space,3735
m,3741
i,3746
d,3752
n,3764
i,3778
g,3783
h,3787
t,3792
comma,3805
space,3809
6,3839
7,3864
8,3880
space,3889
s,3892
t,3896
r,3903
backspace,3923
a,3927
r,3930
s,3937
space,3946
s,3957
p,3965
r,3970
backspace,3985
a,3989
r,3993
k,3997
e,4002
l,4010
backspace,4020
backspace,4026
l,4033
e,4034
d,4040
space,4045
a,4055
space,4061
b,4064
o,4066
backspace,4080
backspace,4086
backspace,4094
b,4113
o,4116
v,4124
e,4129
space,4140
backspace,4148
comma,4155
space,4159
c,4164
a,4169
s,4172
t,4177
i,4181
n,4186
g,4189
space,4192
a,4197
space,4201
s,4207
