Key,Frame
j,55
u,61
backspace,71
e,76
n,79
i,85
f,92
e,105
r,108
comma,120
space,124
backspace,133
backspace,136
backspace,141
backspace,146
backspace,151
backspace,165
n,182
i,187
f,199
e,209
r,212
comma,233
space,237
t,274
h,276
a,281
n,285
k,288
s,290
space,295
f,299
o,303
r,307
space,311
h,319
o,326
s,329
t,334
i,337
n,342
g,345
space,348
h,353
backspace,364
t,369
h,372
e,377
space,381
m,384
e,387
e,393
t,398
i,400
n,406
g,408
space,411
y,418
e,420
s,425
t,430
e,441
r,444
d,460
y,467
backspace,486
a,491
y,496
period,508
space,513
s,518
o,523
r,526
r,531
y,539
space,545
i,552
space,558
h,562
a,569
d,576
space,580
t,584
o,587
space,592
l,598
e,600
a,604
v,611
e,616
space,629
b,639
u,641
t,648
space,652
i,656
space,661
h,665
a,670
d,677
space,681
t,706
o,710
space,714
m,719
e,727
e,732
t,737
space,749
w,754
i,757
t,761
h,765
space,770
b,796
e,809
t,815
h,817
space,828
p,837
a,839
e,846
backspace,855
backspace,861
e,866
a,868
r,871
l,888
m,910
a,912
n,916
period,925
space,930
i,934
space,940
b,946
e,953
l,963
i,974
v,980
backspace,994
e,999
v,1007
e,1012
space,1016
t,1022
h,1026
e,1030
r,1036
e,1039
space,1043
w,1053
a,1061
s,1065
space,1071
a,1077
space,1086
l,1098
o,1104
t,1108
space,1112
o,1116
f,1120
space,1123
g,1131
o,1134
o,1139
d,1146
space,1151
i,1156
n,1163
f,1168
o,1172
r,1176
m,1181
a,1186
t,1190
i,1193
o,1199
n,1202
space,1208
e,1214
x,1223
c,1243
h,1266
a,1277
n,1283
g,1288
e,1290
d,1297
space,1302
a,1321
n,1327
d,1329
space,1331
t,1339
h,1342
a,1345
t,1348
space,1351
i,1359
s,1362
space,1367
w,1373
h,1378
y,1385
space,1391
w,1400
e,1406
space,1411
r,1418
a,1423
n,1429
space,1432
t,1435
backspace,1447
s,1452
o,1455
space,1458
l,1465
a,1471
t,1477
e,1481
space,1485
period,1493
backspace,1503
backspace,1507
period,1516
space,1521
i,1527
space,1535
c,1539
e,1550
r,1553
t,1561
a,1569
i,1573
n,1579
l,1585
y,1592
space,1600
l,1605
backspace,1615
c,1620
a,1625
m,1630
space,1635
a,1646
