Key,Frame
a,58
shift,59
s,70
space,77
t,83
h,86
e,90
space,95
s,99
u,101
n,108
space,114
s,117
e,124
t,128
space,132
o,141
v,145
e,152
r,156
space,159
t,165
h,168
e,173
space,179
h,185
i,187
l,193
l,198
s,203
comma,212
space,217
5,259
space,272
h,280
i,282
k,297
e,302
r,304
s,312
space,319
g,329
a,335
t,340
h,349
e,354
r,357
e,360
d,366
space,369
a,374
r,383
o,387
u,389
n,396
d,401
space,405
a,410
space,419
c,426
a,432
m,437
p,441
f,464
i,468
r,472
e,476
space,487
backspace,497
comma,504
space,508
t,512
h,515
e,531
i,538
r,542
space,549
p,557
a,561
backspace,570
backspace,576
b,580
a,582
c,587
k,590
p,601
a,606
c,613
k,618
s,621
space,628
e,651
m,656
b,663
r,670
o,701
i,705
d,720
e,729
r,732
e,734
d,741
space,745
w,749
i,752
t,757
h,760
space,766
l,770
e,772
t,779
t,784
e,791
r,793
s,799
space,804
f,807
r,813
o,817
m,824
space,827
a,839
return,840
space,844
t,849
o,852
backspace,863
backspace,868
backspace,873
backspace,877
backspace,882
backspace,895
space,908
a,944
return,946
backspace,957
backspace,961
a,976
shift,977
space,984
t,992
o,996
space,1000
z,1015
shift,1016
space,1021
backspace,1042
period,1054
space,1059
shift,1076
a,1077
space,1083
q,1094
u,1098
i,1100
c,1105
k,1109
space,1117
b,1124
r,1132
o,1134
w,1139
n,1149
space,1154
f,1161
o,1164
x,1169
space,1175
d,1179
d,1180
a,1184
r,1187
backspace,1201
backspace,1206
backspace,1210
a,1216
r,1220
t,1227
e,1233
d,1241
space,1245
p,1259
a,1263
s,1275
t,1283
space,1288
7,1308
space,1322
c,1339
h,1343
i,1347
r,1351
p,1358
l,1369
i,1379
backspace,1386
backspace,1391
i,1396
n,1402
g,1406
space,1409
c,1442
r,1452
i,1457
k,1465
backspace,1477
c,1483
k,1485
e,1489
t,1507
e,1514
s,1526
backspace,1531
backspace,1536
s,1538
space,1544
a,1548
n,1553
d,1557
space,1561
7,1612
space,1626
backspace,1636
backspace,1640
6,1649
space,1659
f,1667
r,1673
o,1677
g,1682
s,1687
space,1692
l,1712
a,1718
backspace,1729
e,1732
a,1736
p,1738
i,1746
i,1753
backspace,1769
n,1775
g,1781
space,1784
n,1792
e,1797
r,1800
a,1804
backspace,1814
backspace,1819
a,1826
r,1831
space,1838
t,1848
h,1851
e,1855
space,1860
0,1884
space,1895
d,1904
e,1910
g,1916
r,1925
e,1931
e,1938
space,1949
l,1956
a,1960
k,1965
e,1970
period,1982
space,1988
shift,1995
o,1997
v,2002
e,2009
r,2013
space,2018
backspace,2028
h,2034
e,2039
a,2042
d,2047
space,2051
backspace,2059
comma,2067
space,2074
9,2103
space,2112
b,2120
a,2126
t,2129
s,2134
space,2139
f,2145
i,2152
backspace,2167
l,2174
i,2181
t,2189
t,2195
e,2201
d,2221
space,2227
t,2253
h,2257
o,2266
u,2273
g,2278
backspace,2284
backspace,2289
backspace,2294
r,2297
u,2302
g,2308
h,2310
backspace,2321
backspace,2325
backspace,2329
o,2336
u,2342
g,2354
h,2357
space,2368
t,2372
h,2374
space,2382
t,2391
backspace,2399
backspace,2405
e,2412
space,2415
w,2431
backspace,2439
t,2443
w,2450
e,2468
backspace,2478
i,2484
l,2490
i,2498
g,2505
h,2507
t,2512
comma,2528
space,2531
w,2536
h,2540
i,2544
l,2551
e,2554
space,2560
1,2570
2,2577
space,2581
f,2606
i,2610
r,2614
e,2618
f,2630
l,2637
i,2642
e,2647
s,2653
space,2663
b,2676
l,2684
i,2707
n,2714
e,2717
d,2723
space,2730
backspace,2736
backspace,2740
backspace,2745
k,2754
e,2759
d,2766
space,2770
i,2775
n,2780
space,2784
t,2788
backspace,2802
r,2806
y,2812
backspace,2834
h,2839
y,2843
m,2851
t,2861
h,2864
backspace,2871
backspace,2876
backspace,2880
t,2884
h,2887
m,2894
space,2901
a,2910
m,2913
o,2918
n,2926
g,2929
space,2934
t,2937
h,2940
e,2944
space,2956
t,2961
r,2967
e,2968
e,2973
s,2983
period,2998
space,3002
shift,3031
t,3032
h,3039
e,3045
space,3052
k,3071
i,3077
