Key,Frame
d,82
shift,83
e,91
a,112
r,117
space,136
d,148
shift,149
r,154
comma,169
space,185
backspace,197
backspace,203
period,212
space,217
shift,223
l,225
a,230
y,234
comma,246
space,252
shift,258
i,259
space,274
a,276
m,282
space,285
p,288
l,295
e,296
a,311
s,313
e,317
d,324
space,327
t,332
o,335
space,338
i,341
n,348
v,351
e,356
n,360
t,363
backspace,372
backspace,377
backspace,382
i,388
t,392
e,398
space,401
y,411
o,415
u,416
space,422
t,439
o,443
space,449
j,464
o,469
i,472
n,480
space,486
m,493
y,500
space,506
c,523
shift,533
e,571
shift,572
r,591
shift,594
a,612
shift,614
space,624
c,631
o,634
l,641
l,651
e,663
a,670
g,676
e,678
u,686
backspace,693
backspace,697
u,702
e,705
s,709
space,715
a,718
n,721
d,725
space,728
m,732
e,735
t,740
space,744
a,760
t,766
space,769
o,772
u,773
backspace,780
backspace,785
backspace,789
backspace,794
backspace,803
backspace,807
backspace,812
space,818
a,821
t,827
space,830
o,835
u,838
r,842
space,846
a,882
n,887
u,894
u,899
a,905
l,908
backspace,915
backspace,920
backspace,925
a,941
backspace,959
backspace,974
n,983
u,990
a,996
l,1000
space,1008
e,1015
x,1021
e,1027
c,1035
u,1043
t,1047
i,1055
v,1060
e,1067
space,1072
c,1077
o,1081
n,1085
f,1091
e,1098
r,1102
e,1105
n,1109
c,1115
e,1121
comma,1129
space,1135
s,1149
shift,1150
h,1160
o,1176
o,1185
t,1197
i,1198
n,1205
g,1209
space,1213
t,1216
h,1219
e,1224
space,1227
r,1242
shift,1243
a,1252
q,1272
backspace,1283
p,1290
i,1298
d,1307
s,1313
space,1322
backspace,1328
space,1339
backspace,1353
comma,1361
space,1366
s,1374
shift,1376
t,1380
a,1388
backspace,1409
r,1414
a,1418
t,1423
e,1441
g,1447
i,1461
e,1463
s,1469
space,1475
a,1478
n,1481
d,1485
space,1489
r,1500
shift,1501
k,1518
backspace,1528
i,1534
s,1539
k,1543
space,1552
backspace,1563
s,1568
space,1573
f,1577
o,1582
r,1585
space,1588
t,1593
h,1596
e,1600
space,1603
shift,1617
e,1618
n,1624
e,1631
r,1636
g,1644
y,1651
space,1657
shift,1668
f,1670
u,1675
t,1680
r,1689
e,1693
backspace,1709
backspace,1714
u,1721
r,1726
e,1730
space,1734
backspace,1741
comma,1748
space,1752
t,1756
o,1761
space,1764
b,1770
e,1778
space,1782
h,1789
e,1793
l,1797
d,1801
space,1807
i,1815
backspace,1828
t,1835
h,1839
i,1842
s,1847
space,1851
shift,1863
f,1884
shift,1886
e,1904
b,1911
r,1919
u,1923
a,1927
r,1947
y,1953
space,1959
i,1961
n,1967
space,1971
shift,1980
h,1981
o,1986
u,1989
g,1995
backspace,2004
s,2007
t,2012
o,2016
n,2024
comma,2037
space,2043
t,2057
shift,2057
e,2064
x,2083
e,2089
a,2098
backspace,2106
backspace,2113
a,2120
s,2124
period,2139
space,2144
shift,2177
t,2178
h,2187
i,2189
s,2195
space,2201
p,2204
r,2208
e,2212
r,2214
backspace,2229
m,2240
i,2243
e,2259
r,2263
space,2269
i,2286
n,2291
t,2293
e,2298
r,2301
a,2307
n,2311
backspace,2323
backspace,2329
n,2337
a,2339
t,2345
i,2347
o,2352
n,2355
a,2364
l,2373
space,2378
g,2389
a,2394
t,2399
e,2409
r,2414
backspace,2424
backspace,2429
h,2435
e,2441
r,2443
i,2446
n,2452
g,2456
space,2459
o,2465
f,2473
f,2478
f,2485
backspace,2498
e,2503
r,2507
s,2513
space,2519
s,2524
e,2529
n,2532
i,2541
o,2550
r,2553
space,2562
e,2567
x,2576
e,2583
c,2598
u,2606
t,2610
i,2615
v,2619
e,2624
s,2632
space,2637
n,2644
e,2650
w,2654
space,2658
i,2662
d,2665
e,2670
a,2675
s,2680
space,2689
backspace,2696
comma,2704
space,2709
i,2711
n,2717
s,2720
i,2727
g,2732
h,2735
t,2740
s,2756
space,2762
a,2781
n,2786
d,2789
space,2792
s,2795
t,2799
backspace,2808
backspace,2813
backspace,2818
backspace,2822
backspace,2827
backspace,2832
backspace,2836
comma,2844
space,2851
a,2855
n,2861
d,2863
space,2867
s,2873
t,2879
a,2883
r,2889
backspace,2904
backspace,2908
r,2911
e,2914
a,2920
backspace,2930
backspace,2935
a,2939
t,2943
e,2949
g,2959
i,2963
c,2969
space,2977
t,3009
h,3013
i,3015
n,3026
k,3032
i,3037
n,3042
g,3046
space,3050
o,3057
n,3060
space,3065
t,3071
h,3073
e,3077
space,3081
c,3089
h,3102
a,3114
l,3124
l,3128
e,3142
n,3151
g,3158
e,3163
s,3170
space,3177
f,3186
a,3189
c,3195
i,3197
n,3203
g,3205
space,3208
t,3211
h,3214
e,3218
space,3222
g,3231
l,3235
o,3241
b,3255
e,3264
l,3268
backspace,3276
backspace,3281
a,3284
l,3290
space,3294
e,3299
e,3308
r,3313
backspace,3325
backspace,3330
n,3338
e,3342
r,3345
g,3354
y,3358
space,3365
i,3377
n,3382
d,3387
u,3402
s,3406
t,3412
r,3421
y,3427
space,3434
backspace,3440
period,3448
space,3453
shift,3469
t,3469
h,3477
e,3480
space,3483
c,3490
o,3493
n,3496
f,3498
e,3502
r,3505
e,3508
n,3513
c,3516
e,3523
space,3528
w,3531
i,3535
l,3541
l,3546
space,3553
o,3578
backspace,3588
f,3591
o,3596
c,3599
u,3604
s,3608
space,3616
o,3622
n,3623
space,3627
t,3631
h,3633
space,3641
i,3645
backspace,3654
e,3663
space,3668
i,3671
m,3679
backspace,3687
backspace,3691
backspace,3696
backspace,3701
backspace,3705
e,3715
space,3719
i,3722
m,3731
p,3737
l,3743
i,3748
c,3752
a,3755
t,3761
i,3766
o,3771
n,3775
s,3783
space,3788
o,3793
f,3797
space,3799
c,3807
u,3812
r,3816
r,3822
e,3825
n,3829
t,3839
space,3847
m,3854
a,3856
r,3861
k,3864
e,3869
t,3874
space,3881
t,3887
u,3897
r,3901
m,3912
o,3918
i,3923
l,3929
space,3935
f,3942
o,3945
r,3949
space,3952
t,3957
backspace,3965
e,3972
n,3974
e,3980
r,3982
g,3991
y,4013
space,4021
s,4028
t,4032
r,4040
a,4048
t,4060
e,4065
g,4074
i,4086
e,4099
s,4106
comma,4123
space,4128
i,4137
n,4144
v,4157
e,4162
s,4169
t,4174
m,4184
e,4188
n,4192
t,4195
comma,4203
space,4208
r,4215
e,4216
g,4226
u,4231
l,4246
a,4250
t,4254
o,4261
r,4264
y,4271
space,4278
c,4288
h,4293
a,4313
l,4320
l,4326
e,4331
n,4335
g,4342
e,4345
s,4352
space,4360
backspace,4368
comma,4376
space,4381
c,4384
o,4392
m,4397
p,4400
e,4412
t,4417
i,4424
t,4430
i,4436
v,4440
e,4447
space,4451
d,4457
y,4465
n,4472
a,4483
m,4489
i,4494
c,4496
c,4499
s,4507
backspace,4518
backspace,4523
