Key,Frame
shift,80
a,80
t,89
space,94
t,99
h,100
e,105
space,108
b,117
r,124
e,132
a,137
k,143
space,152
o,157
f,159
space,163
d,167
a,179
w,187
n,192
space,198
backspace,206
comma,215
space,219
5,232
space,240
a,253
a,262
backspace,273
d,291
v,300
e,310
n,314
t,317
r,323
u,331
r,335
backspace,341
backspace,346
backspace,350
u,368
r,371
e,374
r,381
e,384
r,385
backspace,397
s,401
space,407
s,414
backspace,421
backspace,425
backspace,430
backspace,441
s,446
space,452
s,456
e,462
t,466
space,469
o,473
f,477
space,482
backspace,493
f,498
space,502
o,516
n,521
space,526
a,530
space,536
t,541
r,547
a,550
i,552
l,559
space,566
m,574
a,576
r,580
k,584
e,585
d,592
space,597
b,609
y,617
space,622
s,626
i,629
g,633
n,637
o,651
backspace,669
p,677
o,683
s,687
t,692
s,700
space,706
l,714
a,719
b,739
e,748
l,762
e,771
d,778
space,782
a,812
shift,812
space,817
t,821
o,824
space,831
z,840
shift,842
period,852
space,858
shift,869
a,869
space,876
q,888
u,893
c,899
i,902
k,908
backspace,919
backspace,924
i,931
backspace,939
backspace,944
i,950
c,956
k,960
space,967
b,981
r,989
o,994
w,998
n,1003
space,1008
f,1013
o,1016
x,1022
space,1028
s,1037
c,1043
u,1052
r,1058
r,1063
i,1067
e,1070
d,1077
space,1081
p,1089
a,1093
s,1096
t,1104
space,1108
6,1140
space,1154
backspace,1162
backspace,1166
7,1173
space,1179
c,1196
o,1198
l,1204
o,1209
r,1213
f,1222
u,1226
l,1231
l,1235
space,1248
backspace,1249
backspace,1255
space,1267
b,1274
u,1277
t,1281
t,1286
e,1292
r,1295
f,1303
l,1312
i,1317
e,1319
s,1327
space,1333
f,1341
u,1344
l,1353
backspace,1364
backspace,1369
l,1376
u,1381
t,1385
e,1392
r,1395
backspace,1408
backspace,1414
t,1422
e,1431
r,1433
i,1438
n,1442
g,1448
space,1451
m,1458
backspace,1467
n,1472
e,1477
a,1480
r,1483
space,1492
7,1541
backspace,1562
5,1571
space,1581
backspace,1586
backspace,1592
6,1602
space,1613
f,1647
o,1656
r,1667
backspace,1674
backspace,1678
r,1681
o,1685
g,1690
s,1695
space,1700
b,1710
a,1716
s,1721
k,1726
i,1732
n,1737
g,1742
space,1745
o,1750
n,1754
space,1758
t,1761
h,1764
e,1769
space,1771
e,1776
d,1784
g,1790
e,1796
space,1801
o,1811
f,1816
space,1819
a,1831
space,1837
0,1862
space,1870
d,1875
e,1882
g,1888
r,1894
e,1898
e,1903
space,1913
s,1923
t,1928
r,1935
e,1939
a,1943
m,1949
period,1964
space,1968
shift,1975
i,1976
n,1983
space,1992
t,1994
h,1998
e,2002
space,2006
d,2019
i,2024
s,2027
t,2031
a,2038
n,2042
c,2046
e,2056
space,2060
backspace,2072
comma,2080
space,2086
9,2128
space,2136
d,2141
i,2150
backspace,2160
e,2163
e,2168
r,2174
space,2182
g,2190
r,2196
a,2202
z,2212
e,2218
d,2224
space,2228
a,2256
backspace,2272
p,2282
e,2286
a,2289
c,2296
e,2308
f,2317
u,2324
l,2332
l,2337
y,2344
space,2350
u,2355
n,2362
d,2364
e,2373
r,2377
space,2381
t,2387
h,2389
e,2393
space,2397
s,2402
