Key,Frame
t,82
h,100
e,106
space,111
v,116
f,126
backspace,132
backspace,137
f,144
i,147
v,150
e,155
space,160
b,165
o,170
x,174
i,176
n,181
g,187
space,191
w,198
a,205
backspace,216
i,221
z,226
a,237
r,243
d,251
s,257
space,262
j,269
u,275
m,283
p,289
space,299
q,306
u,312
i,317
c,321
k,327
l,338
y,344
comma,353
period,359
space,366
p,372
a,375
c,380
k,385
space,390
m,395
y,403
space,411
b,418
o,422
x,430
space,438
w,445
i,447
t,453
h,457
space,463
f,471
i,474
v,479
e,486
space,489
d,501
o,505
z,515
e,522
n,527
space,534
l,562
i,567
q,576
u,580
i,587
backspace,596
o,603
r,608
space,614
j,619
u,624
g,629
s,634
comma,645
period,652
space,660
o,668
g,669
space,689
l,703
a,706
z,714
y,719
space,727
f,731
a,735
t,741
space,746
v,754
i,759
x,785
e,792
n,797
space,803
b,811
y,819
backspace,829
e,833
space,839
s,845
h,849
r,861
e,864
w,876
e,881
d,888
space,893
j,900
u,904
m,912
p,917
space,924
q,933
u,938
i,944
c,948
k,953
l,961
y,967
comma,976
period,983
space,991
w,1003
h,1007
e,1013
n,1021
space,1029
z,1052
o,1063
o,1068
m,1073
b,1080
i,1088
e,1094
s,1100
space,1107
a,1115
r,1119
r,1124
o,1129
backspace,1142
i,1148
v,1155
e,1160
s,1168
space,1182
q,1192
backspace,1206
backspace,1232
comma,1241
space,1247
q,1252
u,1258
i,1263
c,1268
k,1271
l,1279
y,1285
space,1291
f,1296
a,1301
c,1308
backspace,1325
x,1329
space,1335
j,1340
u,1350
d,1358
g,1370
e,1373
space,1379
p,1402
a,1406
t,1409
comma,1414
period,1420
space,1427
a,1441
m,1446
a,1455
z,1467
i,1471
n,1476
g,1480
l,1486
y,1492
space,1499
f,1503
e,1510
w,1515
space,1520
d,1527
i,1531
s,1536
c,1542
o,1559
t,1563
h,1567
e,1573
q,1588
u,1593
i,1601
e,1607
backspace,1614
backspace,1619
e,1622
s,1628
space,1636
p,1652
r,1655
o,1660
v,1665
i,1670
d,1679
e,1685
space,1690
j,1694
u,1698
k,1706
e,1710
space,1715
b,1721
o,1726
x,1731
e,1738
s,1745
comma,1753
period,1761
space,1768
p,1784
u,1788
z,1800
z,1805
l,1816
e,1820
d,1830
space,1834
w,1844
o,1847
m,1871
e,1873
n,1879
space,1886
b,1908
e,1918
q,1932
u,1938
e,1953
a,1964
t,1972
h,1976
a,1985
space,1999
j,2004
e,2010
r,2024
k,2037
s,2043
space,2049
v,2072
e,2079
r,2082
y,2091
space,2097
e,2103
x,2111
o,2114
t,2123
i,2128
c,2134
space,2139
g,2144
i,2148
f,2157
t,2166
s,2173
period,2185
space,2191
t,2218
h,2224
e,2229
space,2234
q,2247
u,2251
i,2256
c,2261
k,2265
space,2272
o,2282
n,2287
y,2300
x,2315
space,2323
g,2328
l,2334
o,2340
backspace,2351
backspace,2356
o,2371
b,2376
l,2382
i,2387
n,2393
space,2400
j,2407
u,2412
m,2419
p,2427
s,2431
space,2437
o,2443
v,2446
e,2455
r,2459
space,2462
t,2466
h,2471
e,2476
space,2480
l,2484
a,2488
z,2496
y,2501
space,2508
d,2515
w,2524
a,2531
f,2543
backspace,2558
r,2562
f,2569
period,2589
space,2594
b,2603
r,2611
w,2627
backspace,2638
a,2643
w,2646
n,2655
y,2662
space,2669
g,2676
o,2679
d,2685
s,2695
space,2700
j,2728
u,2733
s,2735
t,2742
space,2746
f,2760
l,2764
o,2769
w,2773
backspace,2786
c,2793
k,2797
e,2800
d,2806
space,2809
u,2813
p,2819
space,2823
t,2828
o,2832
space,2837
q,2839
u,2844
i,2847
z,2859
space,2867
a,2870
n,2874
d,2880
space,2884
v,2902
e,2911
x,2920
space,2929
h,2941
i,2944
m,2950
period,2958
space,2965
w,2970
a,2976
t,2985
c,2993
h,2997
space,3003
j,3010
e,3017
o,3026
r,3035
p,3046
backspace,3054
backspace,3059
p,3068
a,3070
r,3075
d,3080
y,3087
space,3094
backspace,3101
comma,3110
space,3114
a,3122
l,3126
e,3135
x,3141
space,3158
t,3171
r,3177
e,3181
b,3193
e,3199
k,3208
s,3212
space,3217
f,3224
u,3226
n,3232
space,3241
t,3247
x,3256
backspace,3268
v,3273
space,3278
q,3286
u,3290
i,3294
c,3298
backspace,3310
z,3314
space,3320
g,3324
a,3329
m,3334
e,3337
period,3345
space,3353
s,3373
i,3378
z,3387
backspace,3400
x,3404
space,3411
b,3418
i,3424
g,3427
space,3435
d,3441
e,3446
v,3454
i,3457
l,3478
s,3481
space,3486
f,3491
r,3506
o,3511
m,3515
space,3518
j,3522
a,3526
p,3530
n,3537
backspace,3553
a,3559
n,3565
space,3572
q,3576
u,3583
i,3588
c,3593
k,3597
l,3605
y,3612
space,3618
f,3625
o,3628
r,3632
o,3653
t,3660
backspace,3669
backspace,3674
g,3683
o,3687
t,3692
space,3694
t,3696
backspace,3706
backspace,3711
space,3726
h,3745
o,3749
w,3752
space,3757
t,3759
o,3761
space,3767
w,3782
a,3788
l,3792
t,3809
z,3820
period,3834
space,3839
f,3846
i,3849
v,3855
e,3861
space,3865
o,3871
r,3874
space,3877
s,3902
i,3906
x,3915
space,3923
b,3929
i,3932
backspace,3943
i,3959
g,3964
space,3970
d,3979
e,3984
v,3999
i,4006
l,4016
s,4029
space,4035
f,4038
o,4043
r,4049
m,4054
space,4059
f,4067
j,4072
backspace,4079
backspace,4084
backspace,4095
backspace,4101
backspace,4109
backspace,4123
r,4135
o,4137
m,4142
space,4149
j,4155
a,4158
p,4169
a,4175
n,4181
space,4185
q,4192
u,4196
i,4199
c,4202
k,4206
l,4213
y,4221
space,4226
f,4231
o,4234
r,4238
o,4253
f,4256
backspace,4268
backspace,4274
g,4281
o,4285
t,4289
space,4294
h,4300
o,4304
w,4307
space,4310
t,4313
o,4316
space,4321
w,4328
a,4335
l,4339
t,4345
z,4360
period,4370
space,4388
f,4397
i,4400
v,4403
e,4409
space,4412
o,4417
r,4422
space,4425
s,4450
i,4455
z,4461
backspace,4479
x,4482
space,4490
i,4500
backspace,4512
b,4519
i,4521
g,4526
space,4534
j,4538
e,4542
t,4548
space,4556
p,4564
l,4569
a,4576
n,4580
e,4586
s,4592
space,4598
z,4610
o,4614
o,4619
m,4627
e,4630
d,4654
space,4659
q,4670
u,4674
i,4677
c,4682
k,4685
l,4692
y,4698
space,4703
b,4710
e,4716
space,4719
t,4724
h,4732
e,4737
space,4740
t,4760
o,4764
w,4768
e,4775
r,4778
period,4789
space,4794
j,4799
a,4802
c,4808
k,4812
space,4818
a,4823
m,4829
a,4840
z,4849
e,4855
d,4862
space,4867
a,4871
space,4877
f,4881
e,4892
w,4896
space,4902
g,4910
i,4915
r,4918
l,4925
s,4933
space,4939
b,4945
y,4953
space,4960
d,4967
o,4974
r,4976
p,4986
backspace,4997
backspace,5002
backspace,5006
r,5012
o,5016
p,5027
o,5033
