Key,Frame
i,40
shift,42
n,46
space,52
2,57
0,63
2,71
3,78
space,85
backspace,99
comma,107
space,111
7,153
5,228
space,240
backspace,251
8,280
9,287
2,314
5,332
space,352
s,365
c,397
i,407
e,411
n,414
t,420
e,425
s,431
t,437
backspace,445
backspace,449
backspace,454
i,459
s,460
t,465
e,470
backspace,483
s,487
space,493
w,501
o,503
r,507
k,509
i,515
backspace,526
backspace,531
e,532
d,538
space,543
backspace,551
backspace,555
backspace,559
k,568
e,570
d,577
space,582
o,585
n,590
space,593
5,620
1,636
2,641
3,651
5,687
5,693
space,701
e,713
x,720
p,725
e,730
r,733
i,742
m,754
e,757
n,760
t,763
s,770
space,775
o,780
f,785
backspace,790
backspace,795
f,801
o,805
r,809
space,813
6,835
space,854
backspace,866
5,884
1,915
5,925
1,962
3,984
5,1008
space,1020
m,1028
o,1033
n,1037
t,1041
h,1044
s,1049
comma,1064
space,1068
r,1072
u,1075
n,1082
n,1087
i,1093
n,1099
g,1105
space,1109
1,1125
5,1162
1,1184
8,1213
0,1258
8,1284
space,1296
t,1301
e,1304
s,1309
t,1314
s,1321
space,1328
d,1333
a,1338
i,1343
l,1350
y,1356
space,1364
a,1369
c,1374
r,1391
o,1396
e,1402
backspace,1416
s,1420
s,1425
space,1431
1,1444
7,1503
7,1512
backspace,1525
backspace,1531
6,1556
6,1565
space,1593
4,1676
backspace,1708
backspace,1714
4,1735
3,1759
7,1798
space,1814
l,1819
a,1821
b,1825
e,1829
backspace,1840
s,1845
space,1850
w,1854
i,1856
t,1861
h,1864
space,1872
4,1911
space,1921
backspace,1941
backspace,1955
3,1964
backspace,1980
4,1987
0,2033
backspace,2055
9,2064
0,2083
0,2088
space,2096
c,2101
o,2103
m,2109
p,2114
u,2118
t,2121
u,2150
r,2155
e,2159
backspace,2169
backspace,2174
e,2181
r,2185
s,2194
space,2201
a,2205
n,2208
d,2212
space,2215
3,2237
0,2263
0,2268
0,2271
space,2282
m,2286
a,2288
c,2294
h,2297
backspace,2303
backspace,2308
backspace,2313
backspace,2318
backspace,2323
backspace,2327
space,2347
m,2353
a,2355
c,2361
h,2376
i,2380
n,2387
e,2390
s,2396
space,2403
e,2418
a,2423
c,2430
h,2434
space,2442
p,2451
r,2458
e,2461
backspace,2475
o,2482
c,2486
e,2492
s,2497
s,2502
i,2505
n,2513
g,2519
space,2523
7,2543
6,2577
9,2639
3,2660
1,2675
minus,2684
space,2695
backspace,2705
backspace,2710
0,2722
space,2731
d,2735
a,2742
t,2747
a,2750
e,2755
s,2761
backspace,2768
backspace,2773
s,2777
e,2782
t,2786
s,2793
space,2799
backspace,2812
period,2821
space,2823
shift,2830
o,2832
v,2837
e,2845
r,2848
space,2851
5,2866
7,2908
backspace,2929
6,2937
space,2951
backspace,2964
3,2978
2,2985
space,2990
backspace,2999
6,3031
0,3041
space,3052
p,3059
r,3063
o,3066
t,3072
o,3077
t,3088
y,3092
p,3099
e,3103
s,3109
space,3115
w,3122
e,3128
r,3132
e,3135
space,3139
d,3147
e,3151
v,3159
e,3164
l,3171
p,3179
e,3184
d,3191
backspace,3199
backspace,3204
backspace,3209
o,3215
p,3221
e,3223
d,3230
space,3236
backspace,3243
comma,3250
space,3258
4,3277
space,3286
backspace,3297
2,3302
1,3313
2,3318
3,3347
0,3361
space,3374
e,3384
r,3389
r,3394
