Start frame,Key prediction,Idle Prob,Active Prob,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,comma,period,space,backspace
0,2,1.0,2.059479475846615e-09,5.346740210811809e-26,1.0205008804216964e-20,1.6495531492832722e-32,3.444429649780595e-28,8.728653841940251e-18,1.2061841665171054e-34,3.2650254218768238e-43,1.6257466556547552e-31,1.2171477176371868e-34,1.3602690221310967e-33,2.802596928649634e-44,2.109146067409224e-29,1.00541099832532e-14,1.3922785109648361e-16,1.9443853689307086e-22,8.170211802696514e-18,5.203628766800867e-20,1.142477272317193e-24,5.035851896437952e-38,0.0,1.1934730272237639e-28,4.740983535934877e-25,6.794053817707653e-23,2.1616373843399954e-27,6.481719499199699e-38,3.965554149160458e-15,4.868990888023524e-17,3.096677636538203e-10,6.509808023215759e-19,2.1661522623617202e-05
1,2,1.0,9.099818676361338e-10,2.2555439180541693e-26,4.757090661191887e-21,7.094059918070534e-33,1.5157091532745636e-28,5.538300937384479e-18,5.930786277434108e-35,5.885453550164232e-44,6.351634436885676e-32,4.6052479361437144e-35,5.784635710222805e-34,5.605193857299268e-45,7.52471136006561e-30,9.501863983401183e-15,9.280044662770341e-17,1.2740045559156716e-22,8.087990876989355e-18,2.0077974062740645e-20,8.47316977412086e-25,7.335775039964988e-39,0.0,3.726667521078564e-29,3.270588470319468e-25,1.7417357745126967e-23,8.712991809325408e-28,1.2534774511410422e-38,3.3537767679512774e-15,1.7550400244378445e-17,1.6769749477951734e-10,4.609785529914877e-19,2.943075196526479e-05
2,2,1.0,7.08097414037212e-10,1.7836599586513952e-27,1.4820084711526679e-21,2.013818534591349e-33,3.7348608483591624e-29,5.472268349855289e-18,6.862757573234996e-36,1.401298464324817e-45,9.820602901755506e-33,1.1146750020549931e-35,1.2405586519065223e-34,0.0,1.0371288856175054e-30,6.178352337930012e-15,5.4960791573779345e-17,4.7225094982183454e-23,6.523590092991811e-18,1.6123667638638048e-21,1.5320153328530346e-25,5.039503680235983e-40,0.0,3.462240123284819e-30,2.9293410477866995e-25,2.5841002634402826e-24,3.714133749556424e-28,6.2645468237180245e-40,1.2802973936758082e-15,2.8173446995165696e-18,4.171856610168945e-11,2.707160002623867e-19,4.737904237117618e-05
3,2,1.0,4.649488294372617e-10,5.958237431888639e-29,2.647968264595667e-22,2.6159448987311782e-34,3.11877120640393e-30,4.3193051345900894e-18,3.5973614014156746e-37,0.0,8.011764500666655e-34,1.3729732225278918e-36,1.4593003287685769e-35,0.0,6.844941808404582e-32,3.728894837763501e-15,2.6227521561337255e-17,1.1781387550568856e-23,2.975221425204206e-18,8.777660341103992e-23,1.320724640142222e-26,1.0916115037090325e-41,0.0,1.5334962099909237e-31,2.1260521231282282e-25,1.7586503870614066e-25,8.808055831750984e-29,8.490467395344067e-42,3.107985964926886e-16,2.4562251995300733e-19,7.543139723953374e-12,1.1886229973217551e-19,4.566735151456669e-05
4,2,1.0,4.866231861910819e-10,3.754243828616651e-30,8.730737001195273e-24,1.4762253775344302e-36,3.356253544178945e-32,1.04232336224044e-18,4.4569797047207634e-39,0.0,1.613020034970407e-35,2.2417523015461375e-38,3.5422921654297437e-37,0.0,1.0988779249230948e-33,5.310470945228468e-16,2.3857563906769738e-18,9.759770356100122e-25,1.7758939611235847e-19,9.190907966203278e-24,3.7679064358274447e-28,3.783505853677006e-44,0.0,2.3005206884019433e-33,1.2475212755512276e-26,8.049626810396602e-27,9.734382507012522e-31,2.5223372357846707e-44,1.4989323336461163e-17,8.596506827700018e-21,5.694085611004929e-13,1.0866008508590662e-20,6.601166205655318e-06
5,2,1.0,7.139601132521989e-10,5.473337266496475e-31,7.835612883559305e-25,1.7549585911406537e-38,8.100511569088853e-34,2.8364074903231604e-19,9.438025416920508e-41,0.0,4.881796506386396e-37,6.349087160070741e-40,9.397916050976139e-39,0.0,4.6209033053653224e-35,3.909572219664094e-17,1.3682787423030593e-19,8.916890474760871e-26,1.9420908313037976e-20,1.7472890397410905e-24,1.2244680409690706e-29,0.0,0.0,5.866916411771778e-35,1.3037738758854888e-27,9.160501854168198e-28,3.5855457661239284e-32,0.0,1.9905462444065414e-18,3.492257692461128e-22,6.433484929686817e-14,7.54951649790327e-22,1.0562251873125206e-06
6,2,1.0,4.335916070630219e-10,3.063202391095926e-31,4.311589288890778e-25,4.4529033274880426e-39,1.622284600712973e-34,2.267387878996401e-19,2.6886713635000265e-41,0.0,1.9664163510952722e-37,2.9539932147352874e-40,3.3106587063675614e-39,0.0,1.8017494412091417e-35,1.6245962888161922e-17,5.378742902478343e-20,4.570616019573415e-26,8.325260249235815e-21,1.701913168827099e-24,3.303746621291133e-30,0.0,0.0,2.523718068565184e-35,8.521585187732427e-28,5.273238558191028e-28,1.0080846330768021e-32,0.0,1.1111071524869808e-18,1.0756716714799016e-22,2.884236293266944e-14,3.0167495044071995e-22,4.6986312440822076e-07
7,2,1.0,2.341837002095559e-10,4.708079629563139e-31,1.4890148946879866e-24,2.0479452970481544e-38,5.493742643545041e-34,1.6843211899048432e-19,8.838549933882351e-41,0.0,7.307253123125998e-37,1.6958177703627498e-39,1.555025950535721e-38,0.0,5.326848504050311e-35,5.114957344505352e-17,1.756970912141727e-19,7.89938131764946e-26,1.7643647759069574e-20,6.707860193076128e-24,1.0263996126521264e-29,0.0,0.0,1.2666239763979344e-34,2.3992595838434648e-27,7.877286028584579e-28,3.457363984638512e-32,0.0,4.3758871836208604e-18,3.3877047186557764e-22,6.226975586640787e-14,1.1265360847404571e-21,9.108944709623756e-07
8,2,1.0,2.9422897451780727e-10,7.8333321356593105e-31,3.140873162749389e-24,7.04294850247196e-38,2.0256254569903972e-33,5.754614742174719e-20,1.4189968639292395e-40,0.0,2.1687779295907453e-36,4.998179388523044e-39,3.5342910875100804e-38,0.0,2.910940945788541e-34,3.366978464648505e-17,2.0898291661148897e-19,1.0817977463609467e-25,1.8828667997082748e-20,2.509986110862999e-23,2.1556464422102387e-29,1.401298464324817e-45,0.0,3.258781433222616e-34,2.858451356763936e-27,2.4052401740997705e-27,1.3677563260518195e-31,2.802596928649634e-45,7.436471993679314e-18,1.1428700745608951e-21,1.0684588115520213e-13,2.994920700796001e-21,8.830127171677304e-07
9,2,1.0,1.925269943470198e-10,6.178534853345735e-30,1.7978774274154657e-23,8.817051549154311e-37,2.813497827298349e-32,1.472614005644699e-19,1.6299819659118413e-39,0.0,2.9245550415192975e-35,5.660599517020514e-38,4.799602840493977e-37,0.0,4.324657308328627e-33,1.0836461085905218e-16,1.0894851682627275e-18,4.560350658895435e-25,6.140173965443342e-20,2.0245188694250176e-22,1.2793599934643342e-28,4.90454462513686e-44,0.0,6.660400215585022e-33,9.847857584635253e-27,2.3849246561557972e-26,9.894266665843005e-31,1.317220556465328e-43,1.694446397590375e-17,2.009793141060562e-20,4.840767001655644e-13,1.3722966751933076e-20,1.178586671812809e-06
