Start frame,Key prediction,Idle Prob,Active Prob,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,comma,period,space,backspace
0,2,1.0,8.835774889526249e-10,0.0,2.382207389352189e-44,0.0,0.0,8.957423539961428e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.516520300058329e-34,3.2025712219117137e-34,0.0,6.0255833965967134e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.046389445584342e-41,2.072100039197107e-41,1.0403414225288112e-27,6.901394936799724e-42,2.1204130787427225e-21
1,2,1.0,7.055056192029063e-12,0.0,0.0,0.0,0.0,6.612411140849057e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18720183416486e-36,1.9428137855615123e-35,0.0,3.783505853677006e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6989008422895977e-42,1.8497139729087585e-43,3.276739591561217e-30,1.7280812662053644e-41,1.1534157754011686e-23
2,2,1.0,9.756708245142742e-13,0.0,0.0,0.0,0.0,2.2627147456635118e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8457377885162369e-38,1.9183434283989205e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.203895392974451e-45,0.0,5.182578635964827e-33,1.3263289964834394e-41,1.0293068646903428e-26
3,2,1.0,1.1623475619504386e-12,0.0,0.0,0.0,0.0,6.031466047549949e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3845613554669215e-38,3.786875427174709e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.605193857299268e-45,5.605193857299268e-45,5.329738406402284e-32,2.802596928649634e-44,5.928716796960371e-26
4,2,1.0,2.8725390122108507e-12,0.0,0.0,0.0,0.0,5.989149636524268e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6043131959476725e-40,6.691940949571182e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.094881934463228e-33,0.0,1.3869902272945503e-28
5,2,1.0,8.776298779508349e-14,0.0,0.0,0.0,0.0,1.6969724402973535e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219308592300165e-40,9.591342266629426e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.064821012946224e-34,0.0,8.926344492912648e-30
6,2,1.0,2.650038391852072e-13,0.0,0.0,0.0,0.0,1.8271110286791992e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.828485377700904e-40,4.601870883075328e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3352096498892748e-32,0.0,3.7240840666141005e-27
7,2,1.0,1.2226495044263125e-13,0.0,0.0,0.0,0.0,9.170937929620198e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5518572045394706e-40,1.6125176392028996e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.696637376600783e-33,0.0,2.4503437200603696e-27
8,2,1.0,7.396645416383324e-14,0.0,0.0,0.0,0.0,4.2173478582319695e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.481811684196397e-40,6.629298087749146e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9119193611646084e-33,0.0,4.0416864774410775e-27
9,2,1.0,4.839582375256932e-14,0.0,0.0,0.0,0.0,1.734667368987691e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2566704498218527e-40,2.1743127110028092e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3523896283962372e-33,0.0,4.7637322506594295e-27
