Start frame,Key prediction,Idle Prob,Active Prob,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,comma,period,space,backspace
0,2,1.0,2.6423551931567535e-14,0.0,2.802596928649634e-45,0.0,0.0,4.5071006867798583e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6301749917484973e-34,1.6587655556208656e-36,0.0,1.559537150681922e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45,0.0,1.4001144235331336e-33,5.647232811229013e-43,5.263765901852215e-30,1.7133452115545246e-39,8.740164060163927e-18
1,2,1.0,1.639725410573084e-13,0.0,0.0,0.0,0.0,1.1133055769650184e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.209495987230719e-33,1.945316647214928e-34,0.0,6.012130931339195e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9588821096591747e-36,7.963579172757935e-42,1.7136062490580958e-29,2.8332153000951314e-40,4.701069369530593e-21
2,2,1.0,1.1704684964308765e-11,0.0,0.0,0.0,0.0,3.3891488076810965e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.771402488491214e-32,7.644217722878258e-33,0.0,2.1338230326552222e-39,1.2611686178923354e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.670797745535625e-36,4.783962892281709e-40,1.2938659774348373e-28,2.237355503406564e-37,9.56995815551687e-23
3,2,1.0,3.017477760713927e-12,0.0,8.367993909562078e-41,0.0,0.0,1.7341280576466157e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7608509720321143e-29,1.7375467619730443e-29,1.0930128021733573e-43,1.907995505136912e-35,1.7299982425045608e-39,0.0,0.0,0.0,0.0,1.401298464324817e-45,1.401298464324817e-44,0.0,0.0,2.747107706339631e-33,3.510316776551394e-36,4.176442624684446e-25,1.6849842755243837e-33,5.032424675104838e-20
4,2,1.0,4.875815029503627e-12,0.0,3.7972385786273893e-41,0.0,0.0,5.009305111587058e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.230768841152755e-29,5.200202690523591e-30,7.146622168056567e-44,8.500514503546297e-36,1.9494976339564e-39,0.0,0.0,0.0,0.0,1.401298464324817e-45,1.2611686178923354e-44,0.0,0.0,1.5394691869876196e-33,1.2346721042225171e-36,1.6665903194221145e-25,8.716327345545725e-34,1.9406797775010557e-20
5,2,1.0,5.774028390831409e-12,0.0,3.427155654199205e-41,0.0,0.0,2.0292633916010014e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.241530448304387e-30,3.807689889206166e-30,8.688050478813866e-44,6.57551551280277e-36,3.5109378880827216e-39,0.0,0.0,0.0,0.0,1.401298464324817e-45,1.2611686178923354e-44,0.0,0.0,1.588144846851736e-33,7.455609152063452e-37,8.568218885033842e-26,6.16155108615176e-34,1.3002062692221774e-20
6,2,1.0,5.5717765470864045e-12,0.0,1.2065740297222405e-40,0.0,0.0,2.694662401396321e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.481458264680304e-29,8.294835825729996e-30,3.44719422223905e-43,1.745006584020523e-35,1.8947835150272983e-38,0.0,0.0,0.0,0.0,2.802596928649634e-45,5.605193857299268e-44,0.0,0.0,5.280379765953241e-33,2.4445819865962153e-36,1.7261005069977903e-25,1.5506103938750186e-33,2.239487626234613e-20
7,2,1.0,3.2962608337294697e-12,0.0,3.505671808453789e-39,0.0,0.0,1.6300466139900631e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3248945175693154e-28,1.5872192932215262e-28,5.2744874197186115e-42,3.252618123486713e-34,2.842428557238374e-37,0.0,0.0,0.0,0.0,5.605193857299268e-44,8.001414231294705e-43,0.0,0.0,1.0406999434157555e-31,9.475051551816413e-35,2.9295343680122852e-24,2.178747628648813e-32,1.9550347861735746e-19
8,2,1.0,2.8789455628480676e-12,0.0,5.626072643898322e-38,0.0,0.0,1.3003294058513647e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.773420944695055e-27,1.3403294706774169e-27,8.409192084413227e-41,3.890436674632582e-33,4.507731338351131e-36,0.0,0.0,0.0,0.0,4.8765186558503634e-43,1.8572809846161125e-41,0.0,0.0,8.667944879686643e-31,2.9480143845745453e-33,3.355575108183721e-23,2.6279290581276817e-31,8.543579417711871e-19
9,2,1.0,2.5008421982580797e-12,1.401298464324817e-45,2.2973987884214625e-37,0.0,0.0,5.451038514819569e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.809626941395982e-27,2.9371664247069755e-27,7.835780752811512e-40,1.6758169256901068e-32,4.535759173046143e-35,0.0,0.0,0.0,0.0,1.4825737752556565e-42,2.283906302079803e-40,0.0,0.0,2.401397096752469e-30,1.9907502293746293e-32,1.2457763359364775e-22,9.406373503754552e-31,1.2143514938476338e-18
