Start frame,Key prediction,Idle Prob,Active Prob,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,comma,period,space,backspace
0,6,1.0,4.760583278163159e-25,4.198486112057835e-22,2.2339903807733208e-05,5.738530344410596e-18,1.540736820420673e-20,3.6320301502409764e-23,9.89682295296989e-16,6.538536595579029e-22,1.605076149848921e-17,2.431471867262309e-16,2.3066661367931755e-18,3.0624647847956334e-18,1.5399470143506733e-08,1.961061521504881e-11,3.3114764446640294e-19,6.903844856909203e-11,8.802936211911162e-20,1.2301333761521096e-17,1.0459063008066209e-24,1.2303020443639666e-25,8.37405231962629e-12,1.404747972287786e-19,6.751499722788476e-14,2.103189372537769e-15,8.774523885494848e-16,3.5337534981527696e-11,6.5135307495625536e-18,2.931574427655903e-11,3.592392386053689e-05,2.739675657730423e-16,1.794408805572134e-15
1,6,1.0,2.4425865056526853e-25,3.0670056238682955e-22,1.0368834409746341e-05,1.5275943073072013e-17,3.5786999849826407e-20,3.580619769503361e-23,8.432999671766322e-16,9.865730255441326e-22,1.3496974533310357e-17,1.769899695485094e-16,1.013985188430139e-18,2.2263437973869794e-18,5.140898373667824e-09,8.12218261397879e-12,9.440567094627956e-20,2.2479983152745575e-11,1.0699761361338842e-20,7.938792309903166e-18,9.49431767541712e-25,8.384361908822859e-26,7.554896812311807e-12,2.2240920502008967e-20,2.76344651507646e-14,1.0532618588673178e-15,6.939655704164165e-16,2.1604031064104134e-11,7.115717821910851e-18,2.030235007888237e-11,1.918377347465139e-05,2.908891135372559e-16,1.1505678391775893e-15
2,6,1.0,8.001538188577999e-26,7.402918752462576e-23,1.704800706647802e-05,3.6321963918346475e-17,3.6705360969042067e-20,2.777392129476464e-23,1.1012656512079423e-15,1.206914270954904e-21,5.9165859343463105e-18,1.3566062477868133e-16,1.1894245094859249e-18,7.813123619124083e-19,4.081997850846619e-09,6.232527081234673e-12,9.284605582864064e-21,1.8038714619250662e-11,1.8457099516055565e-21,5.638866247536226e-18,9.696888281192692e-25,3.179617893545996e-26,6.044679080191573e-12,2.5049413554715304e-20,1.8575405428232494e-14,9.97764789558808e-16,5.65265531526026e-16,1.6499603766595428e-11,3.3844537304234843e-18,1.8597238332640487e-11,1.571911525388714e-05,6.435790743951656e-16,2.0188647015397616e-15
3,6,1.0,8.54789708855825e-26,4.8591930606832745e-24,4.559612352750264e-05,9.521273194139588e-18,7.47560197288894e-21,8.111459102491433e-24,3.560056713299367e-16,2.426249630179056e-22,1.6437287489098753e-18,4.308340441980393e-17,5.679881171029055e-19,1.169996699384651e-19,1.3888613592527577e-09,2.3243984861864853e-12,2.2824102220904458e-21,1.0730948248049987e-11,2.753730404396541e-22,1.2940319410984887e-18,1.9704557190682386e-25,2.7708675740199875e-27,3.402827498943939e-12,3.058470588111556e-20,2.274994632240311e-14,5.078172159443976e-16,3.579338624250223e-16,9.041674527143773e-12,3.470624702049525e-19,8.199409901044064e-12,5.810744823975256e-06,2.547306799172887e-16,7.568359556516565e-16
4,6,1.0,1.1083047053715371e-25,2.5977739346371245e-25,4.826807344215922e-05,1.0077430767326607e-18,8.55386441504288e-22,1.1702392597241835e-24,3.646606539849811e-17,1.2102969854025823e-23,1.8771102365680167e-19,1.2861879321062555e-17,8.683407320927542e-20,1.6893766528524773e-20,2.3369500778969154e-10,3.2933416193800524e-13,4.843374727148474e-22,1.6848076753173125e-12,1.327492764723203e-23,9.882397217770059e-20,1.0040398964151467e-26,1.292106520060018e-28,5.419900097301811e-13,1.0486856057660203e-20,6.940961511331476e-15,1.183546167006429e-16,6.856192386264177e-17,5.497699084172636e-12,2.9969467682309373e-20,3.285663624855162e-12,2.497116383892717e-06,2.4690462818897345e-17,9.402134535949698e-17
5,6,1.0,2.4715649643385892e-27,3.4095012057911317e-26,3.256470154155977e-05,7.090165695801206e-20,7.528854400638231e-23,9.748584678242637e-26,6.43143927762126e-18,7.509628440428366e-25,3.5602929545313484e-20,3.105121248214074e-18,1.428318128413315e-20,3.552571902059762e-21,1.2277148742079191e-10,8.655884575726677e-14,3.294061754278504e-22,5.670102516848463e-13,1.9950607837401477e-24,1.6251410699676196e-20,4.801417499660238e-28,1.5110109073605417e-29,2.180996404527527e-13,2.2556554933080086e-21,4.0810813963529455e-15,1.5607106485668842e-17,3.088171614359342e-17,2.4701922365227835e-12,9.024937109594903e-21,1.3447709742639424e-12,1.2681058478847262e-06,2.0924478648378677e-18,5.005505633032948e-18
6,6,1.0,2.3708835579700952e-29,2.617380086360261e-26,5.7440513046458364e-05,4.444961973421958e-20,1.694900787025363e-23,3.6055796712060095e-26,4.127609749943682e-18,3.0403069065767117e-25,2.0430713279619093e-20,1.6595186962253235e-18,7.844207871009347e-21,2.7198558840892348e-21,6.024476473243112e-10,1.4506123624351275e-13,6.22165432539537e-22,8.874373675152314e-13,1.9721650820422394e-24,2.867727262500803e-20,1.5479314056916203e-28,1.4810347105558158e-29,2.372504861840319e-13,2.8082925179533423e-21,3.766231203045523e-15,6.514905523740617e-18,4.2818656992950205e-17,2.1145138591471824e-12,1.4500815411352693e-20,1.9523410665911456e-12,2.2229198748391354e-06,2.733640897465045e-19,1.0949600699420628e-18
7,6,1.0,1.3327630817419649e-30,5.131544502545757e-26,7.595897477585822e-05,5.614886488373466e-20,1.6820568693109167e-23,6.703425044503652e-26,8.157909972626625e-18,3.8990083794463014e-25,1.5025469578266082e-19,4.121598628432259e-18,1.1750509344860633e-20,1.1720068452083828e-20,1.0590237575769379e-09,2.957871306826648e-13,5.828941443856583e-21,1.5098320814074806e-12,1.227496677491297e-23,2.778785636488319e-20,1.9414222452305083e-28,2.0104049933299826e-29,5.440171425320772e-13,1.0499030314507651e-20,4.803521726296769e-15,5.633342748995903e-18,1.031253084161454e-16,9.774149371810648e-12,4.069010646838594e-20,5.152284415083086e-12,7.603141057188623e-06,3.43384515008812e-19,1.1931741192026277e-18
8,6,1.0,1.351608912802879e-31,1.5476943131228516e-25,5.412280006567016e-05,6.20716331659792e-20,9.214607714378832e-24,7.477482481800126e-26,1.180937057374702e-17,6.171659701491441e-25,1.0251430277128668e-18,6.483207135486972e-18,1.297186736868932e-20,5.017862418914783e-20,1.452683084934847e-09,5.822053451322307e-13,3.3615421328501696e-20,5.519724000785375e-12,8.884183069035244e-23,5.2338189204544917e-20,3.797286737870315e-28,4.7312446171330984e-29,2.0880695176389574e-12,3.16209531623171e-20,6.946778933613219e-15,1.057196958873302e-17,1.349409114713112e-16,2.3292113029982353e-11,9.338978975648787e-20,6.8695513687211385e-12,5.258029887045268e-06,3.1632190540185603e-19,7.879196738503288e-19
9,6,1.0,1.8206212846284248e-31,4.231798473518002e-25,3.382907380000688e-05,8.17406439639948e-20,2.740963479506444e-23,2.2940930544871122e-25,2.9913090955016274e-17,2.020927730037571e-24,5.360482748284567e-18,2.2273235928225485e-17,5.247000172762495e-20,3.2637344231408243e-19,3.606956067159217e-09,1.4585021558544131e-12,1.4834838051284994e-19,2.7239170988235806e-11,1.1339292134135416e-21,6.102784755521092e-20,1.672295563326131e-27,1.8319334890039585e-28,2.963427897170745e-12,1.7100739073130331e-19,1.483071681413449e-14,3.0146322800531726e-17,2.2642043007010623e-16,9.061757594297504e-11,1.7475777592983046e-19,1.3840996924974203e-11,7.196267233666731e-06,6.980111900240439e-19,3.4482576865873027e-18
10,6,1.0,5.119850786757879e-30,5.362041400663735e-24,5.4076437663752586e-05,6.140290416963953e-19,7.171955299325499e-22,3.306710854903797e-24,2.9754120737917873e-16,2.959744900782991e-23,9.141270887508035e-17,2.7160037338326256e-16,7.536655559978368e-19,4.0612272650153824e-18,1.797197413111462e-08,1.0025261870660884e-11,1.859393863154115e-18,1.695537737989028e-10,6.770619362823435e-20,5.320205980090865e-19,2.859337592687145e-26,4.3863589891943836e-27,8.928088303383763e-12,1.3735384736255543e-18,8.155355188908808e-14,1.9592438523275443e-16,1.4317910362372527e-15,5.54577106459675e-10,1.3970379510451499e-18,5.98951235830647e-11,2.1009514966863208e-05,7.981796602769185e-18,2.733589395132156e-17
11,6,1.0,2.751785556427496e-28,2.1679255778407833e-22,5.323038203641772e-05,1.6231592486175192e-18,4.6408196824431184e-21,2.718397955540416e-23,1.5854585888578254e-15,2.1736722717631373e-22,2.542015225532712e-16,8.88893633144963e-16,7.117158770537919e-18,1.612489673370866e-17,3.1738405681380755e-08,2.438282041550277e-11,6.028468729639008e-18,4.732242375737883e-10,4.217450404959737e-19,8.844651033599787e-18,2.4162141460340483e-25,6.382724120544947e-26,1.5165273550832303e-11,2.1739170901633685e-18,1.472232437956661e-13,7.964860973082224e-16,2.2400552854957238e-15,5.71443781183234e-10,7.758000406501126e-18,1.5085224736033354e-10,4.950703078065999e-05,7.056524942712679e-17,1.6417555219663392e-16
12,6,1.0,6.068558647259526e-27,2.9013085335484684e-21,8.092196367215365e-05,5.861841880636632e-18,1.838488236727378e-20,1.6933054578395166e-22,9.046480436232431e-15,2.222381466543531e-21,3.911571151245165e-16,3.0678525380343526e-15,3.3492284921920974e-17,5.427383461866631e-17,8.4953491352735e-08,5.956082155256226e-11,1.0625240847362047e-17,1.3595726766624239e-09,2.5154117818158324e-18,5.275109437262969e-17,2.4498905687741267e-24,9.93272219311304e-25,4.314375939840076e-11,5.212854583591309e-18,3.268039593280758e-13,4.822691352442555e-15,6.455690406618857e-15,8.919425198428144e-10,3.228856176836646e-17,2.3619478595193755e-10,8.952598727773875e-05,5.038618897180752e-16,1.7545968806226427e-15
13,6,1.0,2.441850399820501e-25,6.858576126919098e-21,6.053680044715293e-05,1.2057968126321257e-17,7.111012585942103e-20,4.622879899985787e-22,1.5263233859859164e-14,5.311981025992217e-21,4.289919857657776e-16,3.5570805571600705e-15,5.972045499285847e-17,1.1569706406352234e-16,1.2574891172789648e-07,5.953684767412426e-11,1.4604285650568755e-17,1.5347317861014176e-09,2.763593055746802e-18,1.9165373775692686e-16,1.1905229246357692e-23,3.921557721903011e-24,6.727943202555764e-11,6.37111713145083e-18,5.187980036888695e-13,1.4559141110585816e-14,1.0572633907409128e-14,5.231222122148438e-10,5.217522115633762e-17,2.4619228877753585e-10,9.238166239811108e-05,1.5084167071403106e-15,8.696446611878433e-15
14,6,1.0,1.927241149540849e-23,2.5031983792921303e-21,3.494618067634292e-05,1.065070477533888e-17,6.659721584543924e-20,7.107778624786511e-22,9.066672854662026e-15,4.019617543732165e-21,2.262000162153629e-16,2.3354172193129283e-15,3.699946454469681e-17,7.360860571938699e-17,6.191901036345371e-08,3.176703691765148e-11,5.7168085815249535e-18,7.84437126366555e-10,1.1999641346583458e-18,8.937035362057262e-17,1.9584128304384762e-23,2.0923352219629507e-24,4.7655421275827337e-11,3.4946685160109686e-18,3.929044047577823e-13,8.710025397055867e-15,5.9347384625196235e-15,2.539646271060292e-10,2.37101611487934e-17,1.1592560938966656e-10,6.778196984669194e-05,9.505847367593883e-16,1.3626819568839533e-14
15,6,1.0,1.5849009495505142e-22,2.0971609428665645e-21,1.8619204638525844e-05,1.1859826109570917e-17,5.686364586820851e-20,3.5262178388865303e-22,7.142773040245444e-15,3.276970508476152e-21,7.590828031884772e-17,1.029316343327557e-15,1.9717135338873322e-17,1.9970950746751543e-17,2.8211477598460988e-08,1.5276772902250713e-11,1.851468232114938e-18,3.620729549513868e-10,2.775853216593333e-19,7.0668243339557e-17,2.0239316729216073e-23,8.393851782253151e-25,2.3140987390202206e-11,1.1855251800783499e-18,2.3920841978226914e-13,4.641831606995396e-15,2.8748874212215086e-15,1.0874822570228204e-10,1.1674798214251993e-17,5.292156990410746e-11,4.0764378354651853e-05,6.784783141297005e-16,1.462516055256071e-14
16,6,1.0,3.3995807987028253e-22,9.73672461305804e-22,2.090888301609084e-05,1.8429787534112145e-17,1.0637807633721894e-19,2.5876631931617586e-22,8.028786443732387e-15,3.266376093897259e-21,4.584041063633297e-17,8.770189723782866e-16,1.601647651646011e-17,1.2807009949490075e-17,1.8311160587813902e-08,1.5207442943809824e-11,6.93211836411223e-19,2.4042426383097393e-10,1.1123729714687342e-19,3.995969249411788e-17,1.9552152616452533e-23,5.374517235879806e-25,2.3011901412184343e-11,6.310465767396605e-19,1.5544472176456936e-13,4.453393881285626e-15,2.058418387319459e-15,7.300136883880981e-11,8.295524702414622e-18,5.424286714239557e-11,4.307213384890929e-05,8.869170817625452e-16,1.3690131893515003e-14
17,6,1.0,7.075689151557314e-23,9.94784146177946e-22,4.275683022569865e-05,8.668578857336852e-17,3.049229171211749e-19,2.4922291989852725e-22,1.3749703720695398e-14,8.317351142421844e-21,4.140597147305254e-17,1.0741371976106368e-15,1.3233486902529553e-17,7.561788202119872e-18,2.2692685064384932e-08,2.6780071216148116e-11,4.240255774447824e-19,1.8242135579882301e-10,4.636852042780348e-20,6.175075326275763e-17,2.711166309850074e-23,4.807794631188373e-25,5.277044773377426e-11,3.6201375977684846e-19,1.1990172851979175e-13,5.434626070021688e-15,2.7545024400765176e-15,5.4102704954983594e-11,1.4383181927194556e-17,9.574704223913599e-11,6.445095641538501e-05,1.6568099973565675e-15,1.2507742508816727e-14
18,6,1.0,6.078252555248871e-24,2.299721642126889e-22,5.170442454982549e-05,5.0320232236740505e-17,1.4751599124737725e-19,1.3522564022699751e-22,3.520756396250017e-15,3.467365432721481e-21,1.2062351356387175e-17,4.610411978608181e-16,4.4787652907653056e-18,1.4776840282635839e-18,5.143000691987254e-09,1.2786945113862913e-11,8.116239947938048e-20,5.638583350231485e-11,2.977981875542312e-21,1.4466293726421434e-17,8.288212065776158e-24,8.957788598613505e-26,2.234069700068897e-11,1.3212912645948675e-19,5.3001948262156734e-14,2.019518610975042e-15,1.1991618017242133e-15,2.3361951262401703e-11,3.4685081019583665e-18,4.972275369219403e-11,2.070810842269566e-05,1.4744373451864939e-15,4.0820152501772934e-15
19,6,1.0,3.36233028188731e-24,3.5213393968308987e-23,5.6055825552903116e-05,1.0663458246023222e-17,3.228817126156915e-20,2.7210592566902696e-23,7.126064891844379e-16,6.03079189062317e-22,3.60807373722107e-18,1.577485573604439e-16,1.156059559093139e-18,3.1454080459727037e-19,1.6599803753791775e-09,2.8926544319574088e-12,2.527684783348904e-20,1.8824022202101887e-11,3.7248005082393295e-22,5.454678354129349e-18,9.034129749899654e-25,1.6053293228600347e-26,1.0367988585724408e-11,5.702139179596179e-20,3.546111904009601e-14,5.663778975440077e-16,6.295282801078745e-16,1.4485165671096478e-11,6.297626373326133e-19,1.8649621777444558e-11,1.0752090020105243e-05,4.3988744997564846e-16,1.4193838035049902e-15
20,6,1.0,2.6506047876244874e-24,2.8003540560473658e-24,9.945232886821032e-05,3.896099267282953e-18,8.610850818068284e-21,5.060100944885867e-24,2.4211303890697223e-16,1.0279209742537874e-22,1.4247743509598186e-18,8.126029108329851e-17,4.0369376233156456e-19,1.05547095863727e-19,6.615138437027213e-10,1.1285448487177718e-12,1.0024032349065445e-20,4.433267988823708e-12,7.870046839565906e-23,8.123107485726799e-19,9.083822070471788e-26,2.0774819494900508e-27,5.614425157424163e-12,4.956034545535566e-20,3.188327558781637e-14,1.6888035699748853e-16,3.0348324938328606e-16,1.1406466916830116e-11,1.238705681484544e-19,1.3527364124688024e-11,7.220962743303971e-06,7.759236710644648e-17,4.849296974953168e-16
21,6,1.0,2.302427616469805e-25,4.661588013831326e-26,3.435860344325192e-05,2.379252941604717e-19,3.6220726430242975e-22,1.967226566256523e-25,1.6768082599527844e-17,4.651502944848044e-24,1.3685956558752437e-19,9.272268668703975e-18,2.9539191592114016e-20,8.446186946207679e-21,1.3311073077115765e-10,1.2235404475615524e-13,7.912179458751653e-22,6.91827725749633e-13,4.839898311802474e-24,4.086259947549739e-20,3.0444341744475336e-27,4.8584772668638416e-29,7.669967092005514e-13,4.567375091336359e-21,5.8202475601381014e-15,1.6690291226000907e-17,4.662800900221411e-17,3.3742611569437253e-12,9.777289380660992e-21,2.3441309657257214e-12,1.5771274775033817e-06,2.2957566584893667e-18,2.3650665356054912e-17
22,6,1.0,7.885028363257513e-27,5.761329295113019e-27,1.3302472325449344e-05,3.0374776488937553e-20,2.749817969851007e-23,2.3593104041930292e-26,3.938386808148195e-18,7.621705360499575e-25,2.6636944402440756e-20,1.8525861667128035e-18,3.1671018995906082e-21,2.0706439073412013e-21,4.640048067994229e-11,3.1624351168367884e-14,2.5149004303126e-22,1.98358256903175e-13,1.0339642286005457e-24,4.39482149970739e-21,3.293542186805091e-28,3.583841158255914e-30,2.1498262696949266e-13,5.96708424122399e-22,1.5905324220909971e-15,3.71820787269883e-18,1.336696738361601e-17,1.470541462038344e-12,1.4658104935740645e-21,1.164552720749057e-12,1.3806070455757435e-06,1.1937896449759438e-19,1.0583781107494818e-18
23,6,1.0,2.3122466948832814e-28,3.998172401463581e-27,1.579043237143196e-05,2.192790534157867e-20,1.1815264393282667e-23,1.0967114082931828e-26,1.6637529303834059e-18,5.556002575734952e-25,2.1802791042755758e-20,1.0331776397977475e-18,2.6904976366405296e-21,9.633861189985056e-22,3.098998835326938e-11,2.5677602202172668e-14,1.886584457554334e-22,1.6344800404625992e-13,3.2951649387835627e-25,3.962518251555781e-21,6.30855325541674e-29,1.6125670365032227e-30,1.4285530495084658e-13,4.323808468211335e-22,9.58813450083727e-16,2.642300253805701e-18,1.2340219522117214e-17,1.1222646076336495e-12,2.7398499865615065e-21,1.893768345265223e-12,1.6708897874195827e-06,9.282030821648779e-20,2.816448914611963e-19
24,6,1.0,8.909775476859841e-30,1.9386507116699135e-27,5.640406016027555e-06,8.529609403453359e-21,4.892906609189705e-24,4.5076012866114155e-27,6.060762170945808e-19,2.9651844221296134e-25,1.7730976706005006e-20,3.99834654581275e-19,5.736957990388406e-22,3.892288173974489e-22,9.031058886832533e-12,8.968902382659304e-15,1.2988933068020118e-22,6.247969128831896e-14,5.220759740545596e-26,1.675171098106747e-21,1.1362868558212321e-29,5.593036915845228e-31,1.015773633283347e-13,1.4583975739585898e-22,3.947476877879275e-16,7.302424376885375e-19,6.070436978787805e-18,7.736081198382594e-13,1.5086300149707548e-21,1.4953726191341277e-12,1.2346262110440875e-06,5.29014119599883e-20,6.323431952745344e-20
