Start frame,Key prediction,Idle Prob,Active Prob,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,comma,period,space,backspace
0,6,1.0,5.60131671828311e-26,2.846138074533135e-38,2.750544466872235e-15,1.3610611216525586e-32,1.502967389726888e-35,2.7154959827974756e-36,1.6385584767298476e-29,1.2986333533781724e-34,3.5886746405632183e-29,9.99592473385579e-30,5.754088928313253e-33,1.2989516735749552e-32,1.954872963796365e-17,2.2779518579331753e-22,4.700820716847941e-30,1.3502869662127915e-20,1.4668909809415434e-36,2.1280557388336474e-34,8.354681574150992e-41,3.316873465056842e-41,2.5233188067943205e-23,1.2845096969175465e-31,3.493364022549046e-24,3.891862416684367e-28,1.3986894582235657e-25,3.327582788563779e-18,4.202854038370681e-31,1.4428790598219198e-18,5.7923194018982826e-11,3.7192391490977514e-29,1.4076690574780576e-28
1,6,1.0,1.9183932412544642e-25,9.021162665598076e-38,3.373703006277198e-15,2.0954331441031388e-32,2.9465990044283213e-35,2.540368023384831e-36,5.874085126674854e-29,2.397168869653842e-34,9.67926288100981e-29,1.0192687065697558e-29,1.303279696837889e-32,2.601092757197279e-32,7.062712253694576e-17,2.353105689740495e-22,1.8453052507004945e-29,2.617272644214945e-20,8.044341047931446e-37,1.6234735948817304e-33,1.2272291690863883e-40,7.886367627373638e-41,5.047900737670081e-23,7.707349116357107e-32,8.676026341974575e-24,1.1101738126788452e-27,3.9280372281632702e-25,3.0242097494165872e-18,4.798747859830763e-31,2.7899143564285455e-18,1.768989676964594e-10,8.330115853045632e-29,3.666149686474502e-28
2,6,1.0,4.7636529331606e-25,4.2394715583867297e-38,3.2828536404864907e-15,2.0752753261648567e-32,2.6234399379557425e-35,9.919273012211948e-37,3.9637636407806616e-29,1.3986723996135868e-34,4.745234692619749e-29,4.180996426213751e-30,1.0661189361136923e-32,3.114573081144234e-32,1.607403836092645e-16,1.9648938592002824e-22,1.4617180846034425e-29,3.462828783270154e-20,5.105770187782886e-37,7.90632541246278e-34,5.774891101329004e-41,1.1899686429199914e-40,2.0560660796679663e-23,4.208065533800334e-32,5.924079552084739e-24,7.922833308804365e-28,5.966873875686395e-25,1.992105686656357e-18,2.573567146379554e-31,2.2621787090888485e-18,1.809517535811267e-10,7.074533511045324e-29,4.422895228390371e-28
3,6,1.0,3.112719653814376e-25,1.5663995895214135e-38,3.854551328455729e-15,2.0794753674803447e-32,1.8653000350293599e-35,5.945071288861484e-37,2.803597284903266e-29,1.0156604094778137e-34,4.3092935283969603e-29,4.599991137253616e-30,9.694393012043594e-33,4.1686341635491757e-32,1.8363571064332785e-16,2.3380469030396775e-22,1.0981223722556839e-29,4.766318733341968e-20,9.663138073708801e-37,3.154555032745508e-34,2.734774082976313e-41,1.4419080938209503e-40,1.1205790457908914e-23,4.3704577273777313e-32,5.497405593264682e-24,3.894624681707104e-28,1.040890328740773e-24,2.154275686518297e-18,1.8474444200220983e-31,1.542842699475611e-18,9.234023268245295e-11,8.079371209495459e-29,5.981746295754802e-28
4,6,1.0,1.2266831449612652e-25,1.2667296708480084e-38,5.310172366114561e-15,3.614346847087013e-32,3.1867379214162995e-35,4.743151812118345e-37,6.039869176287707e-29,1.7448109457151138e-34,4.606332712985342e-29,5.645839557846877e-30,9.30204752788567e-33,3.0457452420412995e-32,2.353875973057731e-16,2.4904429654603624e-22,1.7199873966316475e-29,4.352814699418404e-20,2.1697775374424807e-36,7.399477962327134e-34,5.74532370373175e-41,1.7673736751450323e-40,2.556083828948313e-23,4.0680929562289946e-32,8.242011638000984e-24,4.282551268895414e-28,1.6878505399001767e-24,3.546019474847954e-18,2.721382739809015e-31,1.8972799759799624e-18,7.44250910900135e-11,6.994459964341887e-29,4.80423224627396e-28
5,6,1.0,4.6965826231440286e-26,4.543760717317935e-39,5.087377289998262e-15,5.379940243642852e-32,4.795444414433573e-35,4.277241820882509e-37,8.911581788499089e-29,3.5684211093198516e-34,6.701202824681795e-29,5.065919858258537e-30,6.321462582572739e-33,2.825916337367611e-32,2.6819215103152767e-16,2.1455287438907277e-22,1.9646170621451145e-29,4.3667517233876424e-20,1.2313317674159736e-36,9.090340260618606e-34,1.0643001966393418e-40,2.190846071063992e-40,4.0952817748560497e-23,4.253870140548063e-32,9.303083986925705e-24,5.913071967280328e-28,1.213952113242356e-24,2.6987911061739382e-18,1.3500424490309732e-31,2.3874508701617887e-18,4.530109620759504e-11,1.034487389943976e-28,4.129832246542798e-28
6,6,1.0,1.4449993527752905e-26,7.796000692006259e-39,5.864499102401508e-15,6.543388128357913e-32,4.3742038901205577e-35,4.739317859519952e-37,2.1268937525879955e-28,4.0525378966239525e-34,7.281693758100907e-29,5.496906492467751e-30,3.901886356951576e-33,3.7796334016297225e-32,2.3747460707846887e-16,1.844206975943606e-22,4.305284283920543e-29,2.5287187591145952e-20,1.6223133208294667e-36,2.24965759885484e-33,9.761585232333108e-41,5.8426999340176815e-40,4.895897969742303e-23,3.0845879834962834e-32,1.638219711035604e-23,5.4271954720153995e-28,3.0741927225833198e-24,2.985466884271288e-18,3.4510859044096403e-31,3.7952638826612074e-18,3.73906773598609e-11,1.4460952117284717e-28,3.7654082639483314e-28
7,6,1.0,1.1332977601863227e-26,4.158582725572351e-38,1.7466132774574157e-14,2.6181863258491964e-31,1.532523783207561e-34,1.2535307565346251e-36,5.35652347270611e-28,9.56096136258481e-34,1.4130491427777033e-28,1.6665855722455428e-29,1.1214161740230897e-32,6.434377484240057e-32,3.0155495240908204e-16,4.279118298861989e-22,1.3769604656266677e-28,4.8343091022847057e-20,3.523024513332256e-36,1.1014977895903907e-32,1.3542148359235032e-40,1.2075086957979451e-39,1.3352416191774442e-22,1.0657085857294996e-31,4.118514990692257e-23,1.3157513305061303e-27,8.952764269552443e-24,5.101049543276192e-18,1.4907230973794738e-30,7.52754044321834e-18,4.3331855464900926e-11,6.291886979901742e-28,1.4704158309920694e-27
8,6,1.0,2.930023535729232e-26,2.7621935702874496e-38,2.7855647476149326e-14,3.0382847320449357e-31,1.7808537376866108e-34,2.747337429963411e-36,2.9369584242729816e-28,9.179196613281232e-34,3.3647223908784557e-28,2.54232532772114e-29,1.9048008742415868e-32,2.848809148624593e-31,2.5852072883977807e-16,6.418278852654793e-22,1.481145210786375e-28,8.137526277779364e-20,6.191031858841065e-36,7.639288728128466e-33,8.011363450391412e-41,1.1273011742969213e-39,1.2745533506702158e-22,2.4917238224012927e-31,4.9463197499934954e-23,1.693232540344559e-27,9.375439886874387e-24,7.19311132156315e-18,8.169735579175373e-31,9.313942027964397e-18,3.541651347194197e-11,1.4237304224716478e-27,2.51073510532652e-27
9,6,1.0,5.781546783222823e-26,2.70348308826794e-38,3.01100087246077e-14,2.9451439669597914e-31,1.2990890870278564e-34,2.712472944804806e-36,4.1750241926878445e-28,7.816180607789058e-34,4.968149588288216e-28,2.7072827320906755e-29,3.303805631107544e-32,5.038722680562432e-31,4.013758529490904e-16,9.456410147908082e-22,1.940848318107081e-28,1.0233921190006393e-19,1.300065040064683e-35,1.0979321478823621e-32,9.874389758711256e-41,1.5184554237331577e-39,2.479163138039916e-22,4.881686039247381e-31,5.717534467853437e-23,2.4805191904290288e-27,6.852575937278017e-24,5.274330233125944e-18,9.576417695358062e-31,8.836649715534562e-18,6.217073383885108e-11,1.0841960992169724e-27,2.390501995200347e-27
