epoch,step,train_acc,train_loss,val_acc,val_loss
0,428,,,0.7031471133232117,0.9992920756340027
0,428,0.44179603457450867,2.044159412384033,,
1,857,,,0.8861386179924011,0.41289809346199036
1,857,0.7912384271621704,0.7131761908531189,,
2,1286,,,0.9181400537490845,0.28135570883750916
2,1286,0.8871637582778931,0.3903726637363434,,
3,1715,,,0.9315770864486694,0.2436676174402237
3,1715,0.9149719476699829,0.28485363721847534,,
4,2144,,,0.9441301226615906,0.19813695549964905
4,2144,0.9282382130622864,0.24155500531196594,,
5,2573,,,0.9450141191482544,0.20066064596176147
5,2573,0.9390625953674316,0.20326995849609375,,
6,3002,,,0.947312593460083,0.19153572618961334
6,3002,0.9469713568687439,0.1777336597442627,,
7,3431,,,0.9446605443954468,0.19733667373657227
7,3431,0.9511626362800598,0.15803466737270355,,
8,3860,,,0.946605384349823,0.1882122904062271
8,3860,0.9574677348136902,0.13962960243225098,,
9,4289,,,0.9513790607452393,0.18254639208316803
9,4289,0.9612216353416443,0.1286630481481552,,
10,4718,,,0.9517326951026917,0.18201382458209991
10,4718,0.9598731398582458,0.12850400805473328,,
11,5147,,,0.9572135806083679,0.1689702570438385
11,5147,0.964356005191803,0.1138729602098465,,
12,5576,,,0.960042417049408,0.15777063369750977
12,5576,0.9686201810836792,0.10052748024463654,,
13,6005,,,0.9547383189201355,0.17867644131183624
13,6005,0.9683650135993958,0.09758218377828598,,
14,6434,,,0.9588047862052917,0.17235460877418518
14,6434,0.9702237844467163,0.09075279533863068,,
15,6863,,,0.9547383189201355,0.17766612768173218
15,6863,0.9721918702125549,0.08799510449171066,,
16,7292,,,0.9549151062965393,0.17433728277683258
16,7292,0.9712806940078735,0.08800375461578369,,
17,7721,,,0.9605728387832642,0.16498515009880066
17,7721,0.9737589955329895,0.08063562959432602,,
