Start frame,Key prediction,Idle Prob,Active Prob,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,comma,period,space,backspace
0,7,1.0,5.445713674380881e-21,1.2013521437262098e-18,3.880375576414963e-09,4.492780807453833e-16,1.5167158127823705e-28,4.557083801293463e-21,3.2547326126435583e-25,1.5121003769137128e-20,5.235901555842764e-26,2.624064230021357e-18,2.9401120319656463e-34,6.933938761165791e-16,5.535486843091179e-20,1.8117104616521829e-07,3.5277185678726227e-22,2.6839138550505126e-12,3.9774295581835473e-28,1.6798540541191776e-24,7.393743158559141e-29,2.3697502387165307e-25,2.2453450666355116e-19,3.0128724739390917e-23,1.616002501344756e-20,5.4920263980836345e-22,2.420031739777252e-25,1.255689074854821e-15,5.173699162115499e-18,0.003312272485345602,3.07225498374919e-08,4.6807876117691315e-20,8.114881476921121e-25
1,7,1.0,7.270038704940276e-21,2.0712257190422072e-18,4.404973719118743e-09,7.0881162276206105e-16,2.31331510451993e-28,5.119875598868879e-21,1.5169443178221102e-24,2.146579410690996e-20,2.5170764222614095e-26,4.997750814790263e-19,1.5619164225191472e-34,1.1193487458406376e-16,1.1309916438345664e-19,7.543521007846721e-08,1.766467573633334e-22,1.0997754356506517e-12,5.3109487479846165e-28,3.551356737565916e-24,7.904809132307953e-29,3.9467531996586716e-25,2.2195750301332463e-19,1.4773124389818723e-23,2.3888704671892945e-20,6.851461182155631e-22,2.7268993714653244e-25,3.9696320834058953e-16,2.234648773455073e-17,0.0021859570406377316,3.9985625477356734e-08,7.697378950195923e-20,1.3388111437760878e-24
2,7,1.0,6.194953516833526e-21,1.1490126006596467e-18,6.824375731184773e-09,9.483930390083678e-16,3.5485991078713688e-28,7.661602904026864e-21,5.208771643236082e-24,2.2624871246727086e-20,1.5260253825771992e-26,2.753877354163272e-19,1.106926295970885e-34,6.091318326171093e-17,1.7721726823428617e-19,1.1761460427806014e-07,1.169872644507091e-22,7.47643429371142e-13,4.0208749266102776e-28,2.0633090849553435e-24,8.795838213666277e-29,1.3916275507481239e-24,1.9149624091393553e-19,9.769874283789419e-24,5.963657500133647e-20,8.621203096525484e-22,8.378061745159021e-25,2.060430672904339e-16,3.5664782156562895e-17,0.002365909283980727,4.1386659432873785e-08,4.980104208891152e-20,1.3732861402712827e-24
3,7,1.0,1.3261768323995015e-20,6.052796421646922e-19,4.350915627782115e-09,5.785175208044971e-16,4.422863932028774e-28,1.0702823706751135e-20,2.672047604750205e-24,1.4902712097954092e-20,1.0520794455387664e-26,3.118840038673266e-19,1.5377014684809485e-34,3.970418302034515e-17,7.17266791461542e-20,1.5676417319809843e-07,1.234694922810912e-22,4.945027677269453e-13,2.548533261970318e-28,1.4154859585732413e-24,6.87059678923416e-29,1.546326822743651e-24,1.1410805331213284e-19,1.636384505025698e-23,3.543962276664535e-20,1.2335749927609879e-21,9.229419169520036e-25,1.710981936558657e-16,2.1603019454349295e-17,0.0018036876572296023,2.9147845026500363e-08,4.410784550721886e-20,1.685535233143353e-24
4,7,1.0,7.880992366667381e-21,1.0514861452832665e-18,4.699073130609577e-09,8.775493738219454e-16,1.026301296937731e-27,3.628753136212622e-20,8.31281190424457e-24,2.2635076910651886e-20,1.41482634759696e-26,2.308135054464705e-19,1.7265054910603116e-34,3.493299201224948e-17,8.106335106337579e-20,1.0726092369850448e-07,1.1284564372410292e-22,3.198968325478224e-13,4.121321562118551e-28,2.7377212611859857e-24,1.7290813669951456e-28,1.8686166358249874e-24,1.725708654866051e-19,1.720781577831673e-23,4.574260319804226e-20,1.979876587088062e-21,1.24040616926849e-24,1.3207030357817657e-16,3.702489869417159e-17,0.0018817163072526455,2.570499013643257e-08,1.0471544976833589e-19,1.3721614218356639e-24
5,7,1.0,3.548273632490041e-21,1.4221231336990096e-18,5.091656429812019e-09,1.0075110682872712e-15,1.6965470657788495e-27,3.994864567798299e-20,1.4419874054182565e-23,3.4461404144118967e-20,2.11928791819987e-26,2.653197582894263e-19,2.2472859930843078e-34,3.0457991220451906e-17,9.206743814974529e-20,1.3696548251118656e-07,1.6199047905079602e-22,2.5576388880052536e-13,7.422105486255781e-28,6.654593149311984e-24,4.070377344712106e-28,1.8171627888514943e-24,2.395721073624882e-19,3.812385841279846e-23,3.0848612039436924e-20,2.213413544311685e-21,1.2119283891976246e-24,2.12234070806585e-16,3.249095632064593e-17,0.001881256466731429,3.2904331703775824e-08,3.380841742881195e-19,1.4972226965839718e-24
6,7,1.0,6.904092871035823e-21,4.851149181237184e-18,8.13218292705642e-09,1.5938027104212276e-15,2.530555620756187e-27,4.993807618960829e-20,2.144662890161157e-23,6.12085218955684e-20,3.367246610960067e-26,3.0725039656974597e-19,3.0437594096394783e-34,2.5169363997618595e-17,7.369650637737267e-20,1.3210572546995536e-07,2.3788397208639974e-22,1.9487551492208127e-13,1.0684435330158403e-27,1.8147784567654638e-23,4.543063627270412e-28,3.7675034423051154e-24,2.8865155068922085e-19,4.048347390894658e-23,7.287154881271588e-20,5.799880262492123e-21,2.407695779460439e-24,2.021151372859993e-16,1.123036383185848e-16,0.00222169142216444,5.070960895636745e-08,9.28843694775209e-19,2.0300136327286803e-24
7,7,1.0,3.914778621101534e-20,9.694540235509233e-18,1.0610603062843893e-08,2.7005559704570753e-15,8.89080983960277e-27,8.326214576555806e-20,5.02685929297294e-23,9.247022340927033e-20,5.0730267389667043e-26,4.253816883602748e-19,1.1644742749543209e-33,2.3203445194794442e-17,8.870143344211388e-20,1.0223661917052596e-07,2.7227656574915713e-22,1.4963624415074983e-13,1.91060589759873e-27,5.786872817067468e-23,1.7648255193532547e-27,1.0891311058042557e-23,5.691172186390404e-19,7.598696358654154e-23,7.682092910969884e-20,1.5026291588999807e-20,6.084028200366446e-24,3.2565838665394643e-16,2.5713688876220135e-16,0.0013431551633402705,4.5555822225651355e-08,1.6181068294360453e-18,6.4631863058518734e-24
8,7,1.0,1.6937878519628578e-20,3.596733504613274e-18,5.680541370622905e-09,1.402947764438231e-15,9.915447710847534e-27,3.318218548267705e-20,3.3227354597880947e-23,6.15981110393838e-20,4.967027560761915e-26,6.178641612089208e-19,1.9055599129844318e-33,1.8199505414661057e-17,9.18590209471246e-20,9.332698169828291e-08,2.4794897895635497e-22,1.1286006580246005e-13,1.3020483389518151e-27,2.945285711479014e-23,1.8115048611943514e-27,1.2824270344740991e-23,3.652953662126053e-19,9.381044901378163e-23,5.854415375548949e-20,1.8419276601767222e-20,7.740602969172552e-24,2.699520207981261e-16,1.101042841838145e-16,0.0006813157815486193,1.84816446591185e-08,2.2219436101185036e-18,4.373386877268756e-24
9,7,1.0,1.9947042034648584e-20,4.569332055262818e-18,9.928398547742745e-09,1.5058713731338114e-15,7.576316430239817e-27,2.940370845506578e-20,2.0554960487778536e-23,7.628982099530298e-20,8.156252917316888e-26,6.699762813058202e-19,1.799294121644143e-33,1.463050893034791e-17,6.903867819748071e-20,7.037969140810674e-08,2.363625433901543e-22,1.4975007182633365e-13,1.4780830543971722e-27,6.78221522433082e-23,1.667511553344273e-27,1.1121230879756463e-23,4.950300632926925e-19,1.9227357440300783e-22,6.082285539731408e-20,2.1139548903440217e-20,5.759217483654863e-24,3.2923749790278987e-16,1.2533158738250717e-16,0.00042588557698763907,1.4155957295258759e-08,2.6304707438655803e-18,2.7197352325469467e-24
