Start frame,Key prediction,Idle Prob,Active Prob,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,comma,period,space,backspace
0,period,1.0,2.5190004638814205e-38,2.336978738042354e-25,4.299585318855159e-13,8.617766439769107e-23,3.46751304997176e-41,2.7194493493548946e-23,5.365039326483281e-40,1.6260102908257802e-28,6.181833780562788e-39,2.344798714655066e-27,0.0,2.457846280307087e-25,1.4302453427317243e-26,0.0028313382063061,5.717322403755409e-33,9.802973025903095e-17,9.96323208134945e-43,5.40413381378577e-35,2.802596928649634e-45,1.2523206265699198e-35,4.0994162737464035e-24,4.3936537574025075e-32,3.6658570095400456e-32,3.4761625815583863e-36,2.2838362371565869e-41,4.35256686582771e-24,1.468875918699332e-22,5.711166522814892e-06,0.9962595701217651,1.1328037020782837e-33,2.0373349677567552e-36
1,period,1.0,1.6226265502726003e-39,1.9464596796670634e-25,1.5918341948403802e-12,2.20296655205876e-21,2.309777074328168e-39,4.353694936922176e-23,1.3490726310788169e-37,1.078039888223863e-28,8.247433196183892e-39,4.620901588198179e-26,0.0,6.164923361841964e-23,2.0170377090025064e-25,0.042264118790626526,2.8846074655054386e-30,1.051391226307976e-17,1.586269861615693e-42,9.902975668389378e-33,9.528829557408756e-44,7.121039166460836e-35,7.95089908700818e-24,1.305915096397715e-31,5.3465240895738345e-30,7.950737058404785e-34,3.527787941596842e-38,6.94051120901609e-23,9.229583733793474e-22,8.062949200393632e-05,0.9568179845809937,1.969929248951491e-33,1.1171850527058426e-35
2,period,1.0,2.9432900970647744e-39,5.704687572189074e-25,1.7791321259112702e-13,1.1497590390740092e-21,8.85368395729706e-40,7.654749028046814e-23,1.2344232952723855e-38,1.191840199742788e-28,1.092213636053959e-36,2.4249812996156417e-24,0.0,5.073511264730262e-23,5.687736430450071e-26,0.012103618122637272,5.528376262990677e-31,8.657110401807944e-15,3.7547792351583473e-41,2.0152785353092687e-32,6.1937392123156915e-43,6.253304934813948e-36,5.445821584241828e-24,3.399899049922858e-30,4.803523564239736e-30,9.709066303948725e-34,1.605714279106664e-39,1.569849735914387e-22,2.783069719183521e-22,1.2457120647013653e-05,0.9864197373390198,2.3780333001739434e-31,4.319346243476507e-35
3,period,1.0,1.239063302773427e-37,2.5779798737811738e-26,2.031859272846881e-12,8.383331619995823e-22,1.7667234726575856e-39,1.1815128235890426e-22,9.885923846371114e-39,2.0664972515704302e-29,1.7943754353839536e-38,2.459645376209057e-25,0.0,4.437094447781845e-22,6.778744867436572e-25,0.009751973673701286,1.464068222247177e-31,4.492117474777014e-16,6.682932506211485e-41,1.958703277901138e-34,1.5806646677583937e-42,8.738703638156471e-35,1.517982458773381e-24,1.2685198880736924e-32,4.203485513935943e-31,2.2998060245708418e-33,2.081194466230575e-38,1.4549328968628592e-22,3.22609842117671e-23,0.0001919412170536816,0.9892677664756775,1.0502893912308935e-31,1.0224912126031746e-36
4,period,1.0,1.8602956820803224e-37,4.974829025336002e-25,4.388205293928693e-13,1.5755150193913221e-21,6.65297274504422e-39,1.0463766591213589e-22,1.707946008571481e-39,8.195022098949697e-29,4.205820889168311e-37,1.666925807173963e-24,0.0,3.6429046293738843e-22,2.4596288594338538e-26,0.019569531083106995,2.0675638481245923e-30,6.214015019047819e-17,1.2268508185010206e-40,8.526166338716257e-34,8.35173884737591e-43,7.799879118454793e-35,9.200547846465078e-25,3.656992312766907e-31,1.7994717667585432e-30,9.86407635626876e-34,3.4062861161700156e-39,5.637354645446774e-23,2.2058287666148425e-21,5.84607141718152e-06,0.9791249632835388,5.441443283572225e-32,4.1782246454320005e-35
5,period,1.0,3.975346528143879e-37,1.5589334116547616e-24,1.9758034184441664e-12,5.946384288732921e-20,1.0185207847447444e-37,2.3799422076215853e-21,1.3889390118694722e-40,6.996375783154066e-28,6.244393017376629e-35,3.3257041011466224e-23,0.0,1.9204509504130686e-22,9.080451538994715e-26,0.02358824387192726,6.633890519882523e-30,1.0473546299173426e-14,3.5853342248521905e-40,1.1510247828709907e-33,4.540207024412407e-43,4.183167461423964e-34,1.3859728971718865e-24,5.895328923893649e-31,2.6946043202204467e-30,4.931382931869293e-34,1.112368937861076e-39,2.399679431739568e-21,5.221880034457613e-22,6.819926511525409e-06,0.9729176759719849,2.251821365101861e-30,4.891401889439431e-34
6,period,1.0,2.547615240378936e-30,7.184319582707039e-27,2.4975000908512845e-13,1.89378154482614e-21,6.254606012412104e-39,6.109675961661354e-23,3.2556367221658475e-41,1.0166963863877836e-29,4.354812771296937e-37,2.9731982628505274e-26,0.0,2.8231690462306173e-21,7.563597866220995e-25,0.003931058570742607,6.726210272693279e-30,1.3997123500426257e-17,4.442956910988265e-41,7.533262879980764e-36,1.14906474074635e-43,1.2216928859307862e-34,1.847298384766585e-26,1.103527096916093e-33,4.097478022785568e-31,5.5208249313620324e-33,2.3390232943173983e-38,1.1739076995917327e-22,1.5957150334925183e-22,0.00013347119966056198,0.9955679774284363,1.0480646506225273e-31,3.0076105261459744e-36
7,period,1.0,1.7912408612745375e-30,3.1697559766727665e-27,1.4061435392800914e-13,9.540699367651096e-22,1.8959582235299418e-39,3.69142254116198e-23,9.705393163913683e-42,6.319670535557439e-30,1.3950001321951242e-37,7.149262265115347e-27,0.0,9.418617525878499e-22,2.2412916358722753e-25,0.0019804993644356728,2.7713689913856415e-30,6.117192122141446e-18,1.355616134387828e-41,8.602387870547041e-37,1.8216880036222622e-44,5.244516259829119e-35,5.884053788215251e-27,2.2578863348170843e-34,7.999782135735746e-32,1.1652574480655562e-33,6.227671654629317e-39,5.920789213249062e-23,8.281987479917421e-23,0.00015985728532541543,0.9975700974464417,2.8377368146858924e-32,9.395113846411059e-37
8,period,1.0,9.429675563369772e-31,2.6553531848505577e-27,1.8504490474635649e-13,8.856460855995095e-22,9.861778072532333e-40,4.359065501964921e-23,7.54318963346049e-42,5.022386694509732e-30,7.581052717966547e-38,3.2026745490612165e-27,0.0,6.4424071416285e-22,9.629727375431537e-26,0.002725812140852213,1.8953486595144355e-30,4.918591284530164e-18,9.001941334822625e-42,2.9613306377022464e-37,8.407790785948902e-45,2.6870222437207277e-35,2.9625998703665644e-27,9.09077223183366e-35,4.216286059669222e-32,3.668958937093774e-34,1.9923171111307735e-39,4.810178134970453e-23,4.049695711953862e-23,0.00025565922260284424,0.996654748916626,2.279831914359074e-32,4.624476405694062e-37
9,period,1.0,1.070047711536577e-30,1.6376338317450162e-27,2.1646586975156146e-13,1.299329389110418e-21,7.100981877073508e-40,4.7331679556809675e-23,4.4771485935177905e-42,5.5828902366880264e-30,5.075779373841652e-38,2.583652546357971e-27,0.0,5.948649887155296e-22,5.314697666917863e-26,0.0035025649704039097,2.414876537493122e-30,3.5305478886707624e-18,4.564029098305929e-42,2.045761457469412e-37,4.203895392974451e-45,1.361587504349437e-35,2.969378951177813e-27,5.106063343905778e-35,3.2555483553968245e-32,1.9918671418624524e-34,2.1022938172079138e-39,5.776346888236923e-23,3.4870917894916337e-23,0.0003651744336821139,0.9956331849098206,7.464339903895585e-33,1.938292178812396e-37
10,period,1.0,4.663364294655599e-31,7.022098022008816e-28,3.1418606865479815e-13,1.943393802327282e-21,5.336228630056763e-40,5.672881154085583e-23,4.0875876204354914e-42,4.329354345716907e-30,3.5262843483446213e-38,3.967135655223792e-27,0.0,7.267169422190482e-22,3.8102576449341697e-26,0.013985919766128063,1.9138101274325177e-30,2.375673679395412e-18,2.2084463797759117e-42,1.3535586919305678e-37,4.203895392974451e-45,4.814975959057862e-36,1.3934246629422508e-27,4.7815738106826105e-35,2.917430041947065e-32,1.0844720579827753e-34,1.3883967093637785e-39,1.4463570321900205e-22,1.2015440214565215e-23,0.0005810900474898517,0.9847092628479004,4.4145514020978384e-33,9.099850058525e-38
11,period,1.0,8.172630939310883e-32,6.238516090765369e-28,4.129081516805744e-13,2.3191793696707082e-21,4.895800522719473e-40,5.006532871800291e-23,5.186205616466148e-42,3.8376471276380015e-30,3.0605605616487254e-38,8.277726249290048e-27,0.0,1.0918314555689178e-21,4.731122404841065e-26,0.020624812692403793,1.8370715992616852e-30,3.166937902956234e-18,2.2967281830283752e-42,3.1165839697849844e-37,5.605193857299268e-45,2.8737520396503443e-36,1.6314178928495064e-27,7.55186128986831e-35,6.16175448340865e-32,1.833874961393427e-34,2.1500977130198906e-39,1.8447899757070006e-22,1.2632304987759984e-23,0.0006418237462639809,0.9777776598930359,5.80720694663302e-33,5.633787072204123e-38
12,period,1.0,5.234905399649696e-32,4.855696946247876e-28,6.934892655789671e-13,4.569010065515859e-21,7.20707418380754e-40,4.010044722958195e-23,8.472250515307844e-42,3.6732611075625134e-30,3.398337951280365e-38,2.2206528467352768e-26,0.0,2.1829720456897047e-21,5.589177504806439e-26,0.057354263961315155,1.5554751566747455e-30,4.352059832485964e-18,2.459278804890054e-42,8.601994161730504e-37,8.407790785948902e-45,1.956840796641869e-36,1.3718822698458046e-27,1.412647466241429e-34,1.641348521975479e-31,3.68459278237097e-34,4.447728332259291e-39,3.558373828867256e-22,1.3359862723175366e-23,0.0010722740553319454,0.9399875998497009,9.288795298448087e-33,5.234215222892688e-38
13,period,1.0,1.095555739115381e-32,1.092702161409353e-27,8.185693334099298e-13,6.0908567949322056e-21,1.3512566948653135e-39,6.057715271556256e-23,2.3014925978070796e-41,4.586754882784261e-30,6.533207128414693e-38,7.275419458713257e-26,0.0,3.990354010079184e-21,1.2356659287409202e-25,0.06146630644798279,1.6402314026741186e-30,7.326415613179134e-18,5.6724561835868595e-42,2.5339088670329845e-36,2.1019476964872256e-44,3.22038709292692e-36,2.5801252056648256e-27,3.884058332082425e-34,3.8557935630700634e-31,1.022189408159418e-33,1.1466088250577743e-38,6.136774911477506e-22,2.783811879523153e-23,0.0009245427208952606,0.9353674054145813,2.6476902348846376e-32,9.976783198018856e-38
14,period,1.0,4.378047894400991e-33,1.0491901076582983e-27,5.698409951369887e-13,3.452056532937498e-21,1.097679126059559e-39,4.553607751978923e-23,1.5631484369543334e-41,2.148594341269147e-30,5.881061320257652e-38,7.845589015781956e-26,0.0,6.276385166833467e-21,1.5993679071622553e-25,0.07457730174064636,1.030796826688044e-30,8.655833823894758e-18,6.16991713842217e-42,3.181324003678342e-36,1.961817850054744e-44,2.6014978191770282e-36,2.4034255629061688e-27,4.407881114505395e-34,3.268237287941493e-31,1.3788513837656892e-33,6.265396010587405e-39,4.515709927459019e-22,2.6032820079964105e-23,0.0008870430756360292,0.9225702881813049,4.737311881854105e-32,7.275673348830097e-38
15,period,1.0,3.0278227368137013e-33,1.3309935252719997e-27,3.838324243946728e-13,3.260221716659087e-21,1.2954653978066853e-39,3.0556779599225563e-23,1.255843683727901e-41,1.8914174302470935e-30,7.463225937892259e-38,6.413208664151082e-26,0.0,6.1849493974036795e-21,1.3125258793317678e-25,0.04316366836428642,1.6248905431190513e-30,9.48599642255604e-18,8.152754465441786e-42,5.009278703716166e-36,2.1019476964872256e-44,2.3059245573277198e-36,3.621371141192018e-27,4.8596116549119e-34,2.9705687342737266e-31,1.1891519421399116e-33,4.7783296724551235e-39,3.7479551535293767e-22,2.839255548296982e-23,0.0005479336832650006,0.9550125598907471,5.851762517164603e-32,9.533967278098357e-38
16,period,1.0,1.834296853662777e-33,1.6432265397105223e-27,2.3698130588965804e-13,2.3687100400215885e-21,1.578241822713576e-39,3.853454571094376e-23,1.5771614215975816e-41,1.7688295442585962e-30,7.055432390230937e-38,5.0506378804004005e-26,0.0,5.55162672011748e-21,1.5017627636568417e-25,0.029134465381503105,1.2117344654999464e-30,1.3002727499865022e-17,1.2891945871788317e-41,3.7086914927600476e-36,2.6624670822171524e-44,3.466176906280832e-36,3.863352297938619e-27,3.9997283537357805e-34,2.0974214046354784e-31,1.4157567635937242e-33,3.879012751811528e-39,2.0049436331607565e-22,3.456178539426557e-23,0.0006200503557920456,0.9690834283828735,9.455406194313792e-32,1.4783301950901723e-37
17,period,1.0,3.6078015476048406e-33,2.1463503154064217e-27,2.2542554032212864e-13,1.4358543779116231e-21,1.3717268628321705e-39,4.720280492844553e-23,2.1019476964872256e-41,2.9571578483636134e-30,6.130674615707832e-38,2.6169853477588596e-26,0.0,3.355609010269984e-21,1.730943743177298e-25,0.015524075366556644,9.408907869574925e-31,7.8063524220273e-18,1.1276248742421803e-41,2.079582524581093e-36,2.802596928649634e-44,6.266543595556973e-36,3.445962834461073e-27,2.7880515061934656e-34,1.193018385505476e-31,1.1580246680591452e-33,2.7586858399715517e-39,1.4931142695465355e-22,4.2183232501426297e-23,0.00048530480125918984,0.9830629825592041,7.251662266041918e-32,2.5414428753589067e-37
18,period,1.0,1.8274323339959593e-32,1.745261922978169e-27,1.8479678507918318e-13,8.861775127923643e-22,8.075500881103559e-40,3.17117287624543e-23,1.3505714599162587e-41,3.2910144187994104e-30,4.510636543958532e-38,7.296350157200066e-27,0.0,1.3680535375345304e-21,1.3012369099995058e-25,0.006488325074315071,7.225815026058297e-31,4.6494130647253015e-18,6.146095064528648e-42,1.22022559146557e-36,1.5414283107572988e-44,6.723092285269407e-36,3.528822888830423e-27,1.458216009846284e-34,5.914545670442022e-32,5.811126118267058e-34,1.3384614385875636e-39,7.020218977057069e-23,3.7518088968235623e-23,0.0003954990825150162,0.9925693869590759,3.324042354104125e-32,2.469166591062084e-37
19,period,1.0,7.700001688917293e-32,5.31154289737246e-28,1.2630901099347502e-13,6.274132129601058e-22,2.2331092327480285e-40,1.4804959660509823e-23,3.110882590801094e-42,1.5752710457798812e-30,1.322151025112055e-38,1.5003178193086256e-27,0.0,4.789925551178533e-22,3.632941434963117e-26,0.006665912922471762,4.018773974020612e-31,2.206022451278389e-18,1.3984958673961674e-42,2.9566778783851794e-37,2.802596928649634e-45,2.04200171763769e-36,1.2302359002259566e-27,3.870475288228807e-35,2.0840286448482548e-32,1.3222142981097704e-34,3.3925155561610956e-40,3.5514710435110825e-23,1.3280550647764445e-23,0.0004155901842750609,0.9924806356430054,5.512697857294035e-33,6.73999618227572e-38
20,period,1.0,4.1747129387108654e-32,3.457639603269147e-28,7.840522529183394e-14,2.9244232435440496e-22,6.649301343067689e-41,1.0523531482254038e-23,8.800154355959851e-43,8.27171488628435e-31,4.574018955058101e-39,5.173018460192464e-28,0.0,1.8688734573812911e-22,1.2286913814477558e-26,0.0053637269884347916,1.725755599132884e-31,9.288106075507069e-19,4.456129116552918e-43,8.716434059468458e-38,0.0,8.418825394784136e-37,4.854765277637278e-28,1.3349523406043646e-35,5.520074451687429e-33,4.487441935644094e-35,1.0005971684511356e-40,2.2013810426134616e-23,6.827863291700158e-24,0.00029965094290673733,0.9939982891082764,1.6256421982880052e-33,1.957269375369392e-38
21,period,1.0,3.4768378118014094e-32,1.304801166917825e-28,8.968237122982531e-14,2.139752767451572e-22,2.179439501564388e-41,7.81405380805768e-24,3.1669345293740866e-43,3.9973983145475195e-31,1.825156217321466e-39,2.5401487259574284e-28,0.0,1.8892113012598475e-22,5.150109234614486e-27,0.007276911288499832,1.336062647364949e-31,5.79199309535143e-19,1.2751816025355835e-43,3.0030644448783996e-38,0.0,2.5853602418541094e-37,2.260410290430099e-28,4.236974825676485e-36,2.9081575955709848e-33,1.9100540551804784e-35,5.314424425951869e-41,2.0824086696481926e-23,2.3637491272914815e-24,0.0004886360839009285,0.9918898940086365,7.775121875811782e-34,5.925668013493425e-39
