Key,Frame
t,106
h,112
e,118
space,124
f,131
i,135
v,138
e,143
space,148
b,157
o,176
x,184
i,189
n,195
space,203
w,211
i,215
n,220
backspace,234
z,249
a,256
r,267
d,274
s,280
space,287
u,296
m,309
backspace,324
backspace,330
j,349
u,353
m,360
p,365
s,371
space,378
q,385
u,388
backspace,402
backspace,407
backspace,411
backspace,416
space,439
u,447
q,456
backspace,467
backspace,472
q,490
u,497
i,503
c,508
k,513
y,522
backspace,537
l,550
y,556
comma,577
period,585
space,592
p,597
a,602
c,607
k,612
space,618
m,623
y,630
space,640
b,650
o,655
x,659
space,667
w,671
i,674
t,680
h,685
space,692
f,699
i,702
v,707
e,715
space,719
d,735
o,739
z,752
e,760
n,764
space,768
l,772
i,778
q,782
u,799
o,807
r,812
space,826
j,832
u,839
g,844
s,849
comma,857
period,865
space,873
g,878
o,882
space,889
l,897
a,908
z,917
y,927
space,935
f,941
a,948
t,952
space,959
v,963
i,971
c,984
backspace,998
s,1006
e,1014
n,1018
space,1023
backspace,1032
backspace,1037
backspace,1042
backspace,1056
x,1066
e,1073
n,1077
space,1083
b,1088
y,1095
space,1103
s,1107
h,1111
backspace,1122
backspace,1126
backspace,1131
backspace,1135
e,1144
space,1151
s,1161
h,1165
r,1174
w,1187
e,1193
d,1205
backspace,1215
backspace,1220
backspace,1223
e,1248
w,1254
e,1260
d,1267
space,1273
j,1279
u,1284
n,1292
p,1298
backspace,1315
backspace,1320
m,1339
p,1345
space,1353
q,1360
u,1364
i,1370
c,1377
k,1386
l,1394
y,1402
comma,1412
period,1424
space,1434
w,1439
h,1442
e,1448
space,1456
z,1465
o,1474
o,1478
m,1483
b,1491
i,1494
e,1498
s,1505
space,1509
a,1521
r,1530
r,1534
i,1538
v,1543
e,1548
s,1554
comma,1562
space,1569
q,1574
u,1579
i,1584
c,1589
k,1593
l,1603
y,1610
space,1619
f,1624
a,1629
x,1637
space,1645
j,1649
u,1655
d,1661
g,1670
e,1675
space,1678
p,1685
a,1690
t,1694
comma,1702
l,1708
space,1716
a,1722
backspace,1732
backspace,1737
backspace,1758
period,1769
space,1775
a,1781
m,1787
a,1790
z,1799
i,1804
n,1810
