Key,Frame
a,84
m,88
i,95
d,98
space,107
t,113
h,116
e,120
space,124
v,130
i,136
b,153
r,160
a,165
n,169
t,172
space,177
f,181
e,187
s,196
t,200
i,203
v,212
a,216
l,222
space,227
n,234
space,238
j,244
backspace,260
backspace,265
backspace,271
backspace,277
o,293
n,298
space,304
u,311
n,315
e,319
space,328
5,337
t,360
h,363
comma,373
space,380
2,386
9,391
2,395
4,402
backspace,420
backspace,426
backspace,431
9,449
backspace,460
9,467
backspace,486
0,494
2,504
3,510
4,514
backspace,526
backspace,531
4,548
comma,553
space,564
7,569
space,575
l,585
i,592
v,595
e,601
l,606
y,612
space,619
m,623
u,631
s,636
i,642
c,650
i,660
a,666
n,673
s,677
space,684
o,688
backspace,713
p,722
l,736
a,842
y,847
e,852
d,859
t,864
u,868
n,874
s,883
space,889
f,892
r,898
o,904
space,912
a,918
space,927
t,935
o,939
space,944
z,951
period,971
space,976
c,982
r,989
o,994
w,998
d,1008
s,1016
space,1023
c,1030
h,1035
e,1043
e,1049
r,1054
e,1058
d,1062
space,1068
a,1079
s,1084
space,1090
8,1105
space,1119
z,1135
e,1153
b,1162
r,1169
a,1175
s,1180
space,1190
d,1199
a,1206
s,1212
h,1216
e,1221
d,1228
space,1232
o,1237
a,1250
s,1254
backspace,1267
backspace,1272
backspace,1278
p,1291
a,1296
s,1303
t,1311
space,1327
9,1349
space,1362
g,1369
l,1375
o,1379
w,1383
i,1389
n,1394
g,1399
space,1405
k,1408
a,1413
n,1418
t,1424
backspace,1433
backspace,1438
backspace,1443
backspace,1450
l,1470
a,1480
n,1483
t,1488
e,1497
n,1504
s,1508
comma,1518
space,1524
w,1527
h,1530
i,1535
l,1542
e,1546
space,1552
3,1563
4,1570
5,1574
space,1581
b,1588
e,1601
backspace,1615
a,1626
l,1644
l,1649
o,1655
n,1660
s,1665
space,1676
backspace,1688
backspace,1692
backspace,1697
backspace,1701
o,1724
o,1730
n,1737
s,1753
space,1760
f,1766
l,1769
o,1774
t,1781
e,1786
d,1794
space,1800
a,1811
b,1815
o,1821
v,1825
e,1831
t,1838
h,1841
e,1845
space,1849
s,1856
e,1860
backspace,1889
c,1910
e,1917
n,1920
e,1925
period,1966
space,1973
h,1978
e,1984
space,1989
q,1993
u,1997
i,2002
c,2008
k,2013
space,2021
f,2026
o,2031
x,2034
space,2040
j,2045
u,2051
m,2059
p,2064
e,2072
d,2078
space,2082
o,2087
v,2090
e,2101
r,2105
space,2108
1,2115
2,2119
space,2130
l,2138
a,2141
z,2149
y,2153
space,2161
d,2172
o,2176
g,2180
s,2186
space,2192
6,2211
space,2217
t,2222
i,2226
m,2231
e,2235
s,2244
period,2253
space,2261
backspace,2276
backspace,2283
comma,2294
space,2300
b,2306
a,2310
r,2315
k,2318
i,2324
n,2330
g,2335
space,2339
k,2344
o,2350
o,2354
backspace,2371
backspace,2376
backspace,2381
backspace,2387
space,2402
l,2410
o,2417
u,2423
d,2428
k,2439
y,2446
space,2454
backspace,2463
backspace,2469
backspace,2490
l,2507
y,2515
space,2521
e,2524
a,2530
c,2534
h,2541
space,2547
t,2551
i,2556
m,2563
e,2572
period,2581
space,2590
q,2594
n,2599
d,2605
backspace,2619
backspace,2625
backspace,2630
a,2647
n,2654
space,2660
w,2664
backspace,2680
o,2690
w,2695
l,2700
space,2716
h,2721
o,2726
o,2731
t,2738
e,2743
d,2750
space,2754
3,2765
space,2771
t,2774
i,2778
m,2783
e,2787
s,2794
space,2800
a,2803
s,2809
space,2815
0,2828
space,2835
f,2842
r,2852
o,2858
g,2863
s,2869
space,2876
h,2884
o,2889
p,2897
p,2902
e,2909
d,2915
space,2920
a,2927
l,2933
o,2939
n,2944
g,2948
space,2954
h,2959
e,2966
space,2969
m,2980
u,2983
d,2990
d,2994
i,2999
backspace,3012
y,3017
comma,3020
o,3024
s,3035
e,3040
r,3043
v,3058
i,3069
n,3083
g,3091
space,3104
t,3109
h,3113
e,3118
space,3127
s,3147
c,3160
a,3172
t,3178
e,3185
r,3188
e,3192
d,3199
space,3206
p,3215
a,3219
backspace,3240
e,3248
t,3254
a,3258
l,3263
s,3270
space,3275
f,3283
space,3287
a,3292
space,3301
r,3305
a,3311
b,3315
backspace,3336
i,3345
b,3353
o,3357
e,3361
backspace,3372
backspace,3377
backspace,3381
n,3395
b,3424
o,3427
space,3444
c,3451
o,3454
l,3458
o,3464
r,3470
e,3478
d,3488
space,3493
b,3501
o,3505
u,3510
q,3523
u,3530
e,3537
t,3543
period,3560
space,3567
b,3573
y,3576
space,3582
n,3586
backspace,3601
m,3612
i,3618
d,3626
g,3632
backspace,3648
n,3659
i,3662
g,3665
h,3670
t,3674
comma,3686
space,3691
8,3710
9,3717
space,3723
t,3736
w,3741
i,3769
n,3774
k,3794
l,3807
i,3813
n,3818
g,3822
space,3827
s,3831
t,3835
a,3841
r,3845
s,3851
space,3858
u,3863
l,3871
l,3877
backspace,3889
backspace,3894
backspace,3899
i,3916
l,3923
l,3928
u,3936
m,3947
i,3954
a,3961
n,3967
backspace,3982
backspace,3988
n,4004
a,4008
t,4012
e,4018
d,4025
space,4030
t,4033
h,4036
e,4042
s,4050
t,4056
a,4061
t,4064
backspace,4087
g,4094
e,4100
space,4107
backspace,4115
comma,4124
space,4130
a,4133
n,4151
d,4155
space,4162
5,4174
6,4180
7,4185
space,4195
o,4203
a,4208
r,4215
t,4222
backspace,4232
backspace,4236
backspace,4241
backspace,4246
p,4262
a,4268
r,4272
t,4278
y,4286
g,4301
o,4305
e,4316
s,4325
space,4333
s,4339
a,4343
n,4347
g,4366
space,4372
i,4376
n,4383
space,4388
h,4392
a,4397
r,4403
m,4410
o,4417
n,4431
y,4439
comma,4461
space,4466
c,4471
l,4478
a,4488
p,4494
p,4500
i,4506
n,4511
g,4516
space,4522
a,4526
n,4531
d,4537
space,4542
s,4546
h,4551
o,4568
u,4574
t,4579
i,4583
n,4588
g,4594
space,4597
n,4601
u,4606
m,4612
b,4616
e,4625
r,4630
s,4636
space,4641
l,4647
i,4653
k,4659
e,4662
space,4670
1,4675
space,4688
backspace,4701
comma,4713
space,4719
2,4723
comma,4728
space,4737
3,4741
comma,4751
space,4758
a,4763
n,4767
d,4773
space,4776
4,4785
space,4792
w,4804
i,4811
t,4815
h,4819
space,4824
u,4839
n,4845
b,4858
r,4864
i,4870
d,4886
l,4892
e,4897
d,4903
space,4911
j,4917
o,4923
y,4927
comma,4937
space,4944
c,4947
e,4953
l,4957
e,4975
b,4990
r,4997
a,5003
t,5008
i,5011
n,5017
g,5022
space,5028
l,5037
i,5043
f,5046
e,5054
space,5057
t,5060
h,5064
e,5068
space,5073
backspace,5085
backspace,5089
backspace,5093
o,5103
space,5107
t,5112
e,5118
space,5122
f,5127
u,5132
l,5139
l,5144
s,5152
t,5158
period,5164
